word,sentence
اهنگ,supports HTML5 video اهنگ خدا پشتمه ماکان بند دوشنبه ۱۶ مرداد ۱۳۹۶ - ۱۶:۲۲:۲۱ Beauty and best - آپارات
اهنگ,supports HTML5 video کلیپ از قسمتی از اهنگ تویی خانومم ماکان بند دوشنبه ۱۶ مرداد ۱۳۹۶ - ۱۹:۱۵:۵۸ Beauty and best - آپارات
دریده,تقریبا در هر 100 هزار سال یک سیستم ستاره ای دوتایی به اندازه ای به سیاهچاله مرکز کهکشان راه شیری ما نزدیک می شوند که در نهایت از هم دریده می شوند و در حالی که یکی از ستاره ها به کام سیاهچاله فرو می رود، ستاره دیگر طی نمایش بی نظیری از قانون کنش-واکنش نیوتون از کهکشان به بیرون پرتاب خواهد شد
ردشدن,همه پرسی و ردشدن توافق صلح با شورشیان فارک با
جداکردن,زیرا دوره پنجم شورا در حالی آغاز خواهد شد که نه خبری از جدیدی است که تجربه جداکردن شاخ بز را دارد و رزومه فعالیت های اجتماعیش مملو از درگیری با اعضای شورای شهر است و نه از الهه راستگو که با لیست و زیر سایه اصلاح طلبان وارد شورا شده بود و سنگ اصولگرایان را به سینه زد
پیچاندن,[ نشست تخصصی با دکتر عاملی در همشهری‌آنلاین ] دکتر عاملی در پایان با اشاره به کاربرد علم فلسفه خاطر نشان کرد: فلسفه به معنای پیچاندن و غامض کردن مفاهیم و امور انسان‌ها نیست بلکه فلسفه عمیق ارائه راه حل عالمانه است
شتری,گفتم: یعنی شاهزادگان عیاش و تن‌پرور آل‌سعود نمی‌دانستند که کشورهای خیلی گنده‌تر از آن‌ها نتوانسته‌اند علیه مردم مسلمان یمن هیچ غلطی بکنند؟ نمی‌دانستند که حمله انگلیس، حمله مصر، حمله عثمانی‌ها نیز به یمن ناکام مانده بود؟! گفت: چه عرض کنم؟! گفتم: شتری در حال عبور از رودخانه بود و یک شغال که خیلی گرمش شده بود از او پرسید؛ عمق رودخانه چقدره؟ ش‌تر جواب داد؛ تا زانو و شغال با خوشحالی وسط آب پرید ولی آب از سرش گذشت و در حال غرق شدن به شتر گفت؛ نامرد! مگه نگفتی عمق آب تا زانو بیشتر نیست؟ و شتر گفت؛ احمق! زانو داریم تا زانو! من با این بزرگی هم دارم غرق می‌شم، چه برسد به تو که نیم‌وجب هم قد و بالا نداری!   منبع: کیهان
اژانس,کد خبر: ۶۱۴۸۳۹   تاریخ انتشار: ۱۳۹۶/۰۳/۳۱ نجفی در نشست کمیته مقدماتی کنفرانس بازنگری ان‌پی‌تی؛ حمایت امریکا از رژیم صهیونستی اهداف اژانس را مغفول کرده است نماینده دائم ایران در آژانس بین المللی انرژی اتمی رژیم
سیه,تا سیه رو شود هر که در او غش باشد
شتری,اما این  رأفت اسلامی نتوانست کینه شتری سران فتنه را خاموش کند
ارام,رحمانی فضلی افزود: به همه مردم اعلام می کنم که وزارت کشور و شورای نگهبان و مجلس یک انتخابات کاملا ارام و قانونی و سالم و باشکوه را تدارک دیده اند و انشالله همینطور برگزار خواهد
خواباندن,بعلاوه با خواباندن صندلی‌های ردیف عقب با نسبت  60/40 باز هم می‌توان فضای حمل وسایل در عقب را افزایش داد
ردشدن,» حالا نوبت شيردوشي است بعد از ردشدن از كنار گاوهاي بسيار بزرگ كه مشغول خوردن علوفه هستند، مي‌توان به سالن شيردوشي رسيد
خواباندن,بعلاوه با خواباندن صندلی‌های ردیف عقب با نسبت  60/40 باز هم می‌توان فضای حمل وسایل در عقب را افزایش داد
واداشتن,نخستین اقدام واداشتن او به استعفاء از سمتش بود، با این استدلال روشن که متهم مالی نمیتواند امانت دار اقتصادی کشور باشد
افسونگر,«هنرمند» افسونگر راه كوتاهي را براي به دست آوردن هفت جايزه از جوايز آكادمي فيلم بريتانيا طي كرد و توانست بهترين فيلم، كارگردان و فيلم را براي ميشل هازناويس و بهترين بازيگر مرد را براي ژان دوژادرن برساند
جداکردن,گزارش فائو از پیامدهای مکانیزاسیون کشاورزی پایدار مکانیزاسیون همواره نقش مهمی در عملیات پس از تولید بازی می‌کند عملیاتی مثل، جداکردن قلاف محصولاتی مانند لوبیا، آسیاب کردن، بسته‌بندی، حمل‌ونقل، انبارکردن و بازاریابی
نگاشتن,دغدغه‌ی نگارنده از نگاشتن این متن، بیات نکاتی است که لحاظ کردن آن لا اقل از جانب مدیران سازمان صدا و سیما لازم به نظر می‌رسد و فراتر از چند سوتی یا اشتباه سهوی به نظر می‌رسند: ۱- قاعده‌ی غلطی در سازمان صدا و سیما حاکم است که مجموعه‌ها معمولاً در ۲۰ یا ۳۰ قسمت تولید و پخش می‌شوند؛ حال سؤال این جاست که وقتی به اندازه‌ی ۲۰ یا ۳۰ قسمت، حرفی برای گفتن وجود ندارد و فیلم نامه‌ها به اندازه‌ی ۲۰ تا ۳۰ قسمت کشش ندارند، چه اصراری است که مجموعه‌ها حتماً چند ده قسمتی ساخته شوند؟ آیا چون مثلاً سریال ۲۴ در ۹ فصل و هر فصل در ۲۴ قسمت ۴۳ دقیقه ای تولید شده است، ما هم باید الزاماً در مثلاً ۲۷ قسمت ۴۵ دقیقه ای مجموعه ای تولید کنیم؟ اگر به ازای ۲۷ قسمت ۴۵ دقیقه ای حرف برای گفتن هست و بار دراماتیک و محتوایی فیلم نامه و اثر تا آن حد به زمان برای روایت شدن نیاز دارد، قطعاً باعث خوشحالی است که قادر به چنین تولیداتی غنی باشیم، اما در مورد این مجموعه و نیز البته ده‌ها مجموعه‌ی دیگر، این ایراد وارد هست و مردم به عنوان مخاطبان و ناظران بی طرف و منصف، اکثراً قضاوتشان در مورد «تعبیر وارونه یک رؤیا» این بوده که به اصطلاح عامیانه، به سریال آب بسته‌اند
نخودی,آجرها از نوع منقوش قالبی با طرح‌های متنوع به رنگ نخودی است
کشدار,بازی سازان دیگر نیازی به اخذ پروانه ساخت ندارند بازی GTA 6 در دست ساخت است بازی GTA 6 در دست ساخت است سال گذشته جدید ترین نسخه از سری پر هوادار GTA پس از سرک کشیدن به پلتفرم های مختلف حاضر در نسل هفتم و هشتم بازی های کامپیوتری، بالاخره راه خود را به روی پلتفرم PC نیز باز کرد و سفر نسبتاً کشدار و طولانی خود در نسل هشتم را با حضور بر روی این پلتفرم به پایان رساند
کشدار,بازی GTA 6 در دست ساخت است (image) سال گذشته جدید ترین نسخه از سری پر هوادار GTA پس از سرک کشیدن به پلتفرم های مختلف حاضر در نسل هفتم و هشتم بازی های کامپیوتری، بالاخره راه خود را به روی پلتفرم PC نیز باز کرد و سفر نسبتاً کشدار و طولانی خود در نسل هشتم را با حضور بر روی این پلتفرم به پایان رساند
هییت,۳-ما دانشجویان بسیجی اقدامات اخیر، امریکا در رابطه با کشور مان از جمله  حمایت علنی از منافقین ،تجهیز و ترغیب دشمنان منطقه ای و اعلام وقیحانه  اقدام برای تغییر نظام مقدس جمهوری اسلامی را نه صرفا اقدام یک رییس جمهور  دیوانه بلکه  ذات استکبار جهانی میدانیم که روزی با  مشت پولادین و روزی با  دست کش مخملی جلو می اید و حساب هیچ رییس جمهوری را از هییت حاکمه  امریکا  جدا ندانسته و همه اقدامات سخت و نرم امریکا را در راستای  منحرف کردن  انقلاب اسلامی میدانیم‌   ۴-حال که حکم ریاست، رییس محترم جمهور دوازدهم جناب اقای حسن روحانی به  تنفیذ مقام عظمای ولایت رسیده است ،ما دانشجویان بسیجی ایشان را رییس جمهور  قانونی و مشروع کشور میدانیم و در راستای عملی کردن  سیاست های کلی نظام  جمهوری اسلامی از جمله اقتصاد مقاومتی از هیچ کمکی به ایشان و دولت دوازدهم  فرو گذار نخواهیم کرد و برای ایشان در راستای تحقق وعده هایشان  ارزوی  پیروزی و موفقیت داریم و نیز از ایشان  انتظار داریم کابینه ای انقلابی ، متخصص و جوان را به کار گیرند
ایین,ایشان‌ عید نوروز را به‌ عنوان‌ ‌‌جشن‌ ملی‌ ایرانیان‌‌‌ به‌ فرد فرد ملت‌ ایران‌‌ تمامی‌ ایرانیان‌ در سراسر جهان‌ و همه‌ ملتهایی‌ که‌ نوروز را جشن‌ می‌ گیرند تبریک‌ گفتند و با اشاره‌ به‌ زیباییهای‌ فراوان‌ جشن‌ ملی‌ نوروز، افزودند:‌ مستحکم‌ کردن‌ روابط و پیوندهای‌ عاطفی‌‌ شادی‌ و طراوت‌ دلها و نو کردن‌ محیط زندگی‌ از جمله‌ خصوصیات‌‌‌زیبا‌ نجیبانه‌ و مهربانانه‌‌‌ نوروز است‌ که‌ همگی‌ مورد تایید ایین‌ مقدس‌ اسلامی‌ است‌‌
اوردن,رهبر انقلاب‌ اسلامی‌ ‌‌ ایجاد تفرقه‌ و تضعیف‌ وحدت‌ ملی‌ ایرانیان‌‌‌ و ‌‌ به‌ وجود اوردن‌ مشکلات‌ اقتصادی‌ برای‌ متوقف‌ کردن‌ پیشرفت‌ کشور‌‌ را دو روش‌ عمده‌ دشمنان‌ برای‌ مقابله‌ با ملت‌ ایران‌ و نظام‌ جمهوری‌ اسلامی‌ برشمردند و با اشاره‌ به‌ ابلاغ‌ سیاست‌ های‌ کلی‌ اصل‌ ‌44‌ قانون‌ اساسی‌ و فراهم‌ بودن‌ زمینه‌ برای‌ فعالیت‌ های‌ اقتصادی‌ افزودند: تلاش‌ اقتصادی‌ همه‌ مردم‌ از جمله‌ نیروهای‌ ملی‌ ومعتقد به‌ ارمان‌ های‌ بلندملت‌ واستفاده‌ ازظرفیتهای‌ فراوان‌ کشور خنثی‌ کننده‌ تلاشهای‌ دشمنان‌ برای‌ متوقف‌ کردن‌ روند ابادانی‌ و پیشرفت‌ کشور خواهد بود‌
خواباندن,از تو می‌پرسم میدانی تف انداختن جوان ۳۱ ساله بر صورت یک فرمانده ارتش یعنی چه؟ می‌دانی خواباندن یک نظامی با دستان بسته بر روی سینه و کف آسفالت یعنی چه؟ می‌دانی پخش تصاویر اسارت نظامی از تلویزیون کشورش آن هم در بدترین حالت پوشش لباس یعنی چه؟ یا دستبند زدن بر دستان ژنرال ارتش مقابل چشمان میلیون‌ها نفر؟ می‌دانی اخراج بیش از ۱۰ هزار نفر از پرسنل یک ارتش دیگر آبرو و حیثیتی برای آن میان مردمش باقی نمی‌گذارد؟ میدانی ارتش که شکست کمر امنیت کشور شکسته؟ وی در پایان نوشت: همه اینها را خوب می‌دانی اما بدان اگر امثال من وتو تف بر صورتمان نیفتاده و دست بسته کف خیابان نخوابیده‌ایم و ناموسمان همچون ناموس شیعه و سنی و ایزدی در بازار داعشیون به حراج گذاشته نشده به خاطر ایستادگی امثال پدر من و پدران این مرز و بوم است
فراگرفتن,به عنوان يك مشاور خانواده كه هر روز با بسياري از زوج‌هاي جوان سر و كار دارم، معتقدم كه الزامي‌ترين اصل قبل از شروع زندگي مشترك فراگرفتن آموزش مهارت زندگي است و همان طور كه ما به سلامت جسم قبل از آغاز زندگي مشترك اهميت مي‌دهيم، بايد به سلامت روان هم توجه داشته باشيم
امدن,عضو شورای مرکزی انجمن اسلامی دانشجویان دانشگاه امیرکبیر گفت:‌ مسئولین دانشگاه باید در قبال این سهل انگاری و اهمال خود در بوجود امدن چنین برنامه مبتذل و ننگین پاسخگو باشند و اگر چنانچه از نظر آنان چنین جشنی در محیط مقدس دانشگاه طبیعی می باشد، بهتر است از کرسی خود کناره گیری کرده و به فکر اخرت خود باشند تا در نهایت شاهد افتضاحی به نام جشن فارغ التحصیلی نباشيم که پیامد خارجی آن جز آبروریزی برای جامعه دانشگاهی چیز دیگری نیست
خواباندن,هم‌اینک عبدالله ثانی و صباح‌الاحمد مشغول رایزنی برای خواباندن دعوا بین  سعودی و قطر هستند و حال اینکه این دو علی‌الاصول باید پای کار سعودی باشند  نه اینکه در میانه دعوی میانجی‌گری را داشته باشند
ایین,توی سایت های زیادی هم فعالیت کردم اما خب الان فعالیتم  خیلی کمتر شده و به واسطه  آریائی  و رضا اشراقی عزیز اومدم به ایین انجمن و از برخورد و کمک های مهربانانه اعضا هم نهایت تشکر رو دارم
جداکردن,با این وجود برخی دچار اشتباه شده و به امید جداکردن یارانه از سرپرست خانوار، در هیچ گروهی ثبت نام نکردند و در نهایت یارانه آنها نیز دچار مشکل شد به گونه ای که برخی عنوان می کنند با وجود مراجعه زیاد به فرمانداری و پلیس+10 موفق به دریافت یارانه نشده اند و یا اینکه برخی ثبت نام مجدد انجام داده و یارانه خود را از خانوارها جدا کردند ولی در ادامه هنوز رقمی به حساب آنها واریز نشده است
شیلینگ,کد خبر: ۴۲۷۲۲   تاریخ انتشار: ۱۳۹۶/۰۱/۲۷ در پی بحران بی‌سابقه در کنیا هزار شیلینگ 1500 دلار برای هر راس گاو می پردازند
گند,مشکل watch dogs 2 با cpu دوهسته ای موضوع: مشکل watch dogs 2 با cpu دوهسته ای   sina66 نوشته: سلام من تو cpu چهار هسنه ای q9650 اجرا کردم و مشکل ندارم و فقط بعضی از مراحل بدون دلیل میپره بیرون برنامه بهینه ساز گیم بگیر (بووستر ) یا  ا گر خودت cmd یا taskmanger اشنایی داری cpu هاتو کنترل کن بیشتر بازی هایه پر قدرت اینطوری میشند باز باران با ترانه گند زدش به کفشام :)   mesvak نوشته:  eb1381 نوشته:  سلام من یکی از دوستانم میخاد watch dogs 2 رو با cpu دو هسته ای اجرا کنه اما مشکل سیاه شدن صفحه داده! بزرگواران لطفا یه کمکی بکنین
گند,7 کار میکنه  بازی کلا با سی پی یو دو هسته ای سازگار نیست توی سایت هایی مثل دانلود ها هم اخطار داده شده که اگه سی پی یو دو هسته ای دارید دانلود نکنید والا من   خ ودم واچ داگ توی pc بازی نکردم ولی بر اساس اینکه یک  سری سایتا اینو نوشته بودن و چند نفرم گفتن با این روش حل میشه گذاشتم کرک cpy کلا یک مقدار با سیستم های ضعیف مشکل داره باز باران با ترانه گند زدش به کفشام :)
اوردن,در این بازی شما در نقش یک بازیکن و خلبان باید مهارت های خود در فرود اوردن هواپیماها را نشان دهید و به جمع اوری امتیاز بپردازید
جداشدن,طبيعتا موضوع جداشدن هيدينك از فدراسيون فوتبال تركيه صحت ندارد
سیرکردن,دلیلش هم  ساده‌ بود؛ به نظر می‌رسد آنها خیلی هم اهل دروغ و دغل نباشند، به نظر  می‌رسد این زمستان، آنها را هم آن‌قدر تحت فشار گذاشته که مجبور هستند برای  سیرکردن شکم‌شان، دست جلوی دیگران دراز کنند
خمار,با لُنگ دستش را تا آرنج بسته و از لای موهای سر  و صورتش نمی‌شود تشخیص داد چرت می‌زند یا خمار است
خمار,مرد با چشم‌های خمار این‌ور و  آن‌ور را دید می‌زند: «پس کجاس، چرا نیومد، ساعت چنده؟»
