word,sentence
جداشدن,شنبه 22 دی 1386 - 10:29:49 | کد مطلب: 41507 چاپ چطور همسر خسیس‌مان را درمان کنیم؟ زندگی > مهارت‌ها - مهتاب خسروشاهی: کنترل دخل و خرج و آینده‌نگری اصلاً صفت بدی نیست اما بعضی از ما مثل میرزا نوروز - که به کفش‌های پاره و زهواردررفته‌اش چسبیده بود - چنان به پول می‌چسبیم که جداشدن از آن محال است
فکرکردن,نگرانی درباره همه چیز، به‌ویژه مخارج ( فقط فکرکردن به مخارج و نه خرج‌کردن واقعی)، آنها را به افرادی بهانه‌جو، بی‌تاب، ایرادگیر و
جداشدن,کد خبر: ۱۴۱۴۵۵   تاریخ انتشار: ۱۳۹۶/۰۵/۲۵ رهبری می کرد او علت جداشدن از تسلا را این
جداکردن,در ادامه عملیات آواربرداری در قسمت جنوب غربی ساختمان پلاسکو، آتش‌نشانان از ساعتی قبل به منظور جلوگیری از ورود خسارت به ساختمان مجاور، اقدام به برش ستون این بخش از ساختمان به شیوه هوابرشی کرده و سرانجام دقایقی بعد با استفاده از جرثقیل اقدام به جداکردن این بخش کردند
بلندکردن,۰۵:۲۹ادامه جستجو و آواربرداری در پلاسکو به رغم دود و آتش عملیات جستجو و آواربرداری در ضلع جنوبی ساختمان پلاسکو، در حالی ادامه دارد که با وزش باد و بلندکردن آوار شعله‌های آتش زبانه می کشد
کشدار,يك چوب بلند كه زماني شاخه درختي بوده، در هوا مي‌چرخد و باز  صداي کشدار بلندی پشت هم می‌گوید: «هو هِه هِه ههِ هو
گند,به گزارش خرداد رئیس پلیس فرودگاه در گفت و گو با میزان به حجاج در مورد انتقال مواد مخدر به عربستان هشدار داده و گفته بود اگر زائری با خود مواد مخدر حمل گند بدون شک در فرودگاههای کشور شناسایی و علاوه بر اینکه از سفر او جلوگیری می شود
اهنگ,به مدت ۵ سال افتخار شاگردی بزرگانی چون حمید پناهی ـ استاد صادقیانی و محمد نوری را داشته است در اوایل سال ۸۵ با اهنگ اگه عشق منی خود را مطرح کرد و در شهریور ۸۵ با البوم لاف عاشقی خود را به یکی از خواننده های موسیقی پاپ تبدیل کرد
جداشدن,كجاي جداشدن دانشجوياني كه مي‌خواهند در كلاس‌هاي درس تنها با همجنسان خود تحصيل كنند اشكال دارد كه در رسانه‌ها اين موضوع به گونه ديگري مطرح شده است
جداشدن,قارچ می تواند به مرور باعث جداشدن  ناخن از بستر آن شود
ترسیدن,انسان با «یادگیری ترسیدن» به لمس امکانات و آزادی و فردیت خویش و نیز به پارادوکس ایمان و ضرورت ایمان دست می‌یابد
ترسیدن,در واقع ترسیدن از تاریکی یکی از رایجترین ترسها در میان کودکان است که در پس آن تفکرات و توهمات جالب توجهی نهفته است
ترسیدن,شد گفت قصد ترسیدن از تهدیدهای پیونگ یانگ را نداریم
سیه,این فراخوان شامل شورولت سیلورادو و جی ام سی سیه‌را مدل 2014 و شاسی بلندهای شورولت سابربان و تاهوئه مدل 2015 می‌شود
فراش,جان فراش از هالیوودریپورتر در این باره گفت: «اثر محبوب من در هفتادمین دوره جشنواره کن فیلم «تپش در دقیقه» درباره فعالان اجتماعی در زمینه ایدز است
فراش,فراش درباره این فیلم گفت:‌ «فیلم برادران سفدی را خیلی دوست داشتم
علفی,همدان با نام علمی مدیکا ساتیوا(علف مادها) مبدا تولید یونجه دنیاست، به  طوری که هرودت، پدر علم تاریخ و جهانگردی به این نکته اشاره داشته که در  همدان و پای کوه الوند کشتزارهای فراوان از علفی است که برای اسب مطلوب  است
طفیلی,کد خبر: ۴۰۲۲۸   تاریخ انتشار: ۱۳۹۵/۱۱/۱۳ گفت‌وگو ایانا با دکتر اسدالله نقدی پیرامون علل مهاجرت از روستا به شهر تشدید مهاجرت از روستا به شهر با تغییر اقلیم/ روستاها از نیمه‌جانی به بی‌جانی رسیده‌اند/ با ورود نفت به اقتصاد ایران روستاها طفیلی شهر تصور شدند/ در سال 1400 دوسوم جمعیت ایران شهرنشین خواهد شد مهاجرت روستاییان به شهر و سپس ایجاد شهرک های اقماری
ترسیدن,8ـ قدرت روحی به گزارش باشگاه خبرنگاران، دنیا مکانی امن نیست و همیشه چیزهایی برای ترسیدن وجود دارد اما قرار نیست با ترس زندگی کنیم؛ بنابراین با شناختن ترس‌هایتان به جنگ آنها رفته و اجازه ندهید ترس، روح و روان‌تان را تضعیف کند
ترسیدن,صبحانه انتخاباتی الف ماجرای ترسیدن مثل سگ/ نقد شورای نگهبان در تایید صلاحیت این نامزد/ چرا این همه نگرانی ازمناظره؟! بخش سیاسی الف، 6 اردیبهشت 96 6 ارديبهشت 1396 ساعت 8:59 دموکراسیِ ترسیدن مثل سگ روز گذشته یک جمله جنجالی آشنا موج انتقادی گسترده  ای را در شبکه های اجتماعی ایجاد کرد؛ او گفته بود نامزدهای انتخاباتی باید از مجری مناظرات مثل سگ بترسند
خواباندن,برای درست کردن سس برای خواباندن گوشت از پایه عصاره آناناس یا پرتقال استفاده کنید
سیرکردن,کد خبر: ۲۰۷۰۹۵   تاریخ انتشار: ۱۳۹۵/۱۲/۰۷ درحالی که ۱۷ میلیون یمنی توان سیرکردن شکم خود را
بیمزه,شناخت دیابت بیمزه دانش > پزشکی -  همشهری آنلاین: دیابیت بیمزه ناشی از این است مغز نمی‌تواند به اندازه کافی هورمون ضدادراری تولید کند، که مقدار آب در خون و ادرار را کنترل می‌‌کند
بیمزه,دیابت بیمزه ربطی به دیابت قندی نوع 1 یا 2 ندارد
بیمزه,علائم رایج دیابت بیمزه تشنگی بیش از حد و ادرار بیش از حد میانگین است
بیمزه,عوامل آغازگر احتمالی دیابت بیمزه شامل اختلالات کلیوی، عوارض جانبی داروها، یا آسیب به مغز و غده هیپوفیز است
بیمزه,در حدود یک سوم موارد دیابت بیمزه علت خاصی به دست نمی‌‌آید
بیمزه,برخی از علل خفیف دیابت بیمزه نیازی به درمان ندارند
دریافتن,چهارشنبه 24 فروردین 1390 - 09:35:21 | کد مطلب: 132184 چاپ نکته بهداشتی روز: سرما خورده‌اید یا آلرژی دارید؟ دانش > پزشکی - همشهری آنلاین: آکادمی کالج آسم و آلرژی و ایمونولوژی آمریکا (ACAAI) سرماخوردگی و آلرژی دارای علائم مشترکی هستند، و دریافتن اینکه به کدام یک از آنها مبتلا شده‌اید، اولین گام برای اقدام کردن به تسکین دادن این بیماری‌ها است
خواباندن,۴ - برخي از کودکان به دليل اين که خواب هاي وحشتناکي مي بينند تمايل دارند در اتاق والدين بخوابند، توجه داشته باشيد که نبايد کودک را در اتاق خود بخوابانيد زيرا در اين صورت در شب هاي ديگر با مشکل جديد خواباندن او در اتاقش نيز مواجه خواهيد بود
یکسر,نسخه قابل چاپ شنبه ۲۱ فروردين ۱۳۹۵ - ۰۹:۱۶:۰۰ به گزارش پایگاه خبری« عصرخودرو » به نقل از تسنیم، حمیدرضا شهرکی ثانی  افزود: قیمت بلیت نوروزی اتوبوس ها با هدف جبران تردد یکسر خالی افزایش یافته بود که از امروز به قیمت های قبلی بر می گردد
جداشدن,تاريخ انتشار: پنج‌شنبه،۵ مرداد ۱۳۹۶ ساعت انتشار: ۱۸:۲۶ طرح نوشت؛ التماس مورینیو برای جداشدن از رئال مادرید! وبسایت رسمی برنامه نود - مورینیو مدعی شده است برای جدایی از رئال مادرید، تقریباً التماس کرده است
سیه,محبوب‌ترین مینی‌ون/واگن سوبارو اوت‌بک (6 سیلندر) قیمت: 25745 تا 33845 دلار نزدیک‌ترین گزینه‌ها: تویوتا پریوس V، تویوتا سیه‌نا (FWD) و هوندا ادیسه سوبارو با استفاده از سیستم دیفرانسیل تمام‌چرخ متحرک و فضایی بی‌نظیر در داخل کابین، در عین داشتن قابلیت‌های یک شاسی‌بلند، از هندلینگ بسیار خوبی برخوردار است
علفی,کد خبر: ۴۰۹۵۲   تاریخ انتشار: ۱۳۹۵/۱۲/۰۱ یافته‌های تحقیق خانواده portulacaceae است این گیاه علفی ساقه ای گوشتی برگ
حنبلی,معاون کنسولی وزارت امور خارجه همچنین امکان اقامه دعوی در محاکم داخلی را به دلیل اصل مصونیت قضایی دولت‌ها، منتفی دانسته بود؛ اما راه سومی را برای پیگیری حقوقی پیشنهاد کرد و گفته بود: اقامه دعوی در محاکم داخلی عربستان باید صورت گیرد، بویژه این‌که محاکم عربستان فقه حنبلی و جعفری حاکم است و در این زمینه با ایران وحدت نظر دارند
واداشتن,پنج ( 5 ) روش واداشتن مردان برای بیان احساست دروني کد مطلب: 5632 تاریخ انتشار : جمعه ۶ آبان ۱۳۹۰ ساعت ۰۰:۲۱   “نميدونم به چي فكر ميكنه چون اون هيچوقت درمورد احساسش با من حرف نميزنه
واداشتن,” ايـن جـمـله بـه گـوشتان آشنا است؟ براي اكثر زنان واداشتن شـوهـرشـان بـراي ايـنكه احـساسات دروني خود را با آنها در ميـان بـگـذارنـد، كـار مشكلي بنظر ميرسد
واداشتن,اما رمز و راز واداشتن همسرتان براي بيان احساساتش چـيسـت؟ راز شماره ۱ مردان حقيقي از عدم پذيرش وحشت دارند — واقعا! اين درست است
ضربی,من یک داستان به زبان شعر ضربی نوشتم، یکی از همان داستان، اسلایدهایی تهیه دید و دیگری (محمد خوش منظر که صدابردار رادیو بود) روی آن صدا و موزیک گذاشت
ضربی,قرار شد با همان آرایش شعر ضربی، پیامی برای یک محصول ضد عرق زیر بغل بنویسم؛ آن هم طوری که در سی ثانیه بشود اجرا کرد
ارام,معنی کلمه Pacify ارام‌ کردن‌، فرونشاندن‌، تسکین‌ دادن‌
ایین,معنی کلمه Pacificism (msificap) ارامش‌ ط‌لبی‌، صلحجویی‌، ایین‌ احتراز از جنگ‌ آخرین اخبار
خز,"پدر فروید برای آن که به پسر جوان خود نشان دهد که اوضاع یهودیان در وین تا چه حد بهبود یافته، واقعه ای را که در مورد خودش روی داده، برای او تعریف می کند: ""او گفت:""وقتی جوان بودم، یک روز شنبه رفتم تا در خیابان های زادگاه تو قدم بزنم؛ لباس خوبی پوشیده بودم و کلاه خز نو بر سر داشتم"
علفی,کد خبر: ۷۲۰۷۴۹   تاریخ انتشار: ۱۳۹۶/۰۲/۳۱ تاجرنیا ؛ در حال غرق شدن است به گیاهان علفی رودخانه هم
جاافتاده,- هر آواز خوان جوانی خواه ناخواه در بخشی از کارهایش ناپختگی دارد؛ اما آواز من از چهل سالگی به بعد جاافتاده تر و کارهایم بهتر شد؛ انگار از آن زمان خودم را پیدا کردم و شیوه خودم را به دست آوردم
دوشیزه,در  زبان فارسی بکارت به مفهوم دوشیزه بودن ، دختری و تازگی استفاده می شود
دوشیزه,بنا بر این به محض این که اولین ازدواج وی ثبت شود ، وی دیگر دوشیزه نخواهد بود ، حتی اگر از نظر علمی و فقهی پرده بکارت وی سالم باشد
پزو,عواملی همچون قطع یارانه دولتی سوخت و کاهش ۱۱ درصدی ارزش پزو در برابر دلار پس از انتخابات ریاست جمهوری ماه نوامبر عامل این وضعیت بوده است
علفی,بوته ای است علفی ولی ایستاده به ارتفاع 30 تا 60 و گاهی تا 120 سانتی متر با ساقه های منشعب و کرکدار از گره های پایینی ساقه های هوایی ساقه های خزنده زیرزمینی منشأ می گیرند که دارای برگ های کوچک فلس مانند می باشند انتهای هر ساقه ی زیرزمینی متورم شده و به یک غده ی سیب زمینی
بلندکردن,"سه شنبه, 01 تیر 1395 - 11:50 روزهای کاری طولانی و بلندکردن اجسام بسیار سنگین می‌تواند به بدن کارکنان آسیب وارد کند"
امدن,نرخ سود و پایین امدن بسیار زیاد سطح تورم از
جداشدن,در این حین حادثه ی تلخ جداشدن سر نوزاد از
ترسیدن,رهبر انقلاب اسلامی تأکید کردند: ترسیدن و دلهره از تشر دشمن و تحت تأثیر اخم قدرتمندان قرار گرفتن اولِ بدبختی است
کشدار,آرام و کمی کشدار حرف می‌زند با ته‌لهجه شیرازی
واداشتن,وی در عین حال از نهادها و سازمان های حقوقی کشورهای عربی و اسلامی خواست به منظور واداشتن دولتمردان خود جهت تحرک علیه این تصمیم، دست به فعالیت های اعتراض آمیزی بزنند
دریافتن,این سیاست اعلام شده دولت‌های ایران است و دریافتن چرایی آن اصلاً دشوار نیست
دریافتن,المللی همچنان در پی دریافتن این امر است که چگونه
اژانس,در همین حال اژانس بین المللی انرژی روز جمعه اعلام کرد تقاضا برای نفت در کشورها توسعه یافته طی سال دو هزار و ده میلادی همچنان در سطوح پایین باقی خواهد ماند و افزایش تقاضا برای نفت در اقتصاد های نوظهور عمده ترین عامل افزایش تقاضا برای نفت خواهد بود
اژانس,این اژانس پیش بینی خود را مبنی بر افزایش یک و هفت دهم درصدی تقاضای جهانی برای نفت ثبات نگه داشت
علفی,این گیاه علفی به دلیل طبیعت سرد برای تسکین عطش بسیار مفید است
اوردن,البته متوجه کردن تمامی اشکالات به سمت دکتر عارف اشتباه است، اقای عارف در شرایطی است پایین اوردن شان ایشان صلاح نیست، در واقع، انتقادات متوجه تمامی هیات رئیسه شورای عالی سیاستگذاری است
جداشدن,همه چیز معلوم می‌‌شود؛ بنابراین پس از جداشدن داعش از القاعده در سال ٢٠١٤  شاید کمبود نیرو یکی از دلایلی بوده باشد که از آن زمان شاهد چنین حملاتی نبوده‌‌ایم
جداکردن,دکتر عزیزی با اشاره به دستور رییس جمهور در ماه های گذشته برای جداکردن حق درمان بیمه شدگان تامین اجتماعی، از اجرایی نشدن دستور رییس جمهور توسط تامین اجتماعی انتقاد کرد و گفت: دکتر روحانی دو ماه پیش در این مورد، دستور کتبی را صادر کرد که باز هم اجرایی نشد و مجلس مجبور شد قانونی را برای سلامت بیمه شدگان تامین اجتماعی تصویب کند
جداکردن,رییس کمیسیون بهداشت و درمان مجلس شورای اسلامی با اشاره به مصوبه دیروز مجلس در مورد جداکردن حق درمان بیمه شدگان تامین اجتماعی و نظارت دیوان محاسبات کل کشور بر آن، گفت: دیوان محاسبات کل کشور به صورت آنلاین می تواند بر این حساب و نحوه هزینه کرد آن نظارت داشته باشد که در نهایت به نفع بیمه شدگان است
ارام,به گزارش پایگاه خبری تحلیلی «میهن صنعت»، به نقل از مهر جلسه مدیریت بحران استان تهران به ریاست حسن کریمی معاون  عمرانی سید مجید حسینی راهور تهران ،رضا بستو معاون عملیات پلیس، علی  میزبان رییس مرکز بهداشت دانشگاه علوم پزشکی تهران ،محسن سمیعی مدیر کل  امنیتی استاندار تهران ،مسلم عادلی رییس دبیر خانه شورای تامین استان تهران  ،شاهین فتحی معاون هلال احمر تهران و رحمان بهمن زاده مشاور شبکه 5 تهران  ،غلام حسین ارام معاون امور فنی و عمرانی فرماندار تهران ،جعفر میعاد فر  معاون اجرایی اورژانس کشور ،حسن نوری رییس اورژانس پیش بیمارستانی و ستایشی  معاون قضایی دادگستری تهران ،دکتر نازپرور رییس پزشک قانونی استان تهران  برگزار شد
حنبلی,"ابن تیمیه، که تروریسم دولتی آل سعود او را به زورِ چاپ‌های مکرر کتاب‌هایش از جمله ""مجموعة الفتاوی"" در ده ها مجلد، به رتبۀ ""شیخ الاسلامی"" رسانده، اکنون در لا به لای صفحات همین کتاب برای آنها دردسر بزرگی ایجاد کرده، چرا که فرمان ""کشتن پدر و برادر و اعضای خانواده""؛ در صورت مشرک شدن آنان را در جای جای کتاب هایش آورده است و برای مواردی همچون ترک یکی از نمازهای پنجگانه و یا عدم اعتقاد به مشاهده خداوند در قیامت با چشم سر! و یا اعتقاد به ""مخلوق بودن قرآن وحتی خوردن مار و عقرب، کشتن شخص خطاکار در صورت عدم توبه را جایز و لازم دانسته است؛ و در یک کلام، ابن تیمیه معتقد است که هر کس خطایی مرتکب شود، اگر توبه نکند باید او را کُشت! حال، نویسندگان و مبلغان وهابی به صرافت افتاده اند تا این پیوند عمیق و قدیمی میان فتواهای مرجع بزرگ خود ابن تیمیه حنبلی را با جنایت یاد شده قطع کنند و بر آن سرپوش بگذارند زیرا مرجع اصلی افکار و خرافات وهابیان، کسی جز ابن تیمیه نیست"
جداکردن,تحقق یک افسانه جداکردن ظریف از سیاست‌ ممکن نیست و نمی‌توان از او صحبت کرد اما به آنچه تاکنون انجام داده، اشاره نکرد
حنبلی,انسانیت اراده است یا اخلاق یا مسئولیت‌پذیری؟ عقل‌مداری یا محبت به دیگران؟ دین کدام یک از این معیارها را تعریف انسانیت می‌داند؟ انسان آزاد در دین معنا دارد؟   راهی برای تأمین آزادی معنوی وجود دارد؟   روح واقعی هجرت و جهاد چیست و قرآن کدام هجرت و کدام جهاد را طرح می‌کند؟ حماسه حسینی    از بین این همه روضه‌ای که بر منابر بیان می‌شود، کدام درست و معتبرند و کدام تحریف شده؟ ملاکی برای تشخیص این دو از هم هست؟   حادثه کربلا تراژدی است یا مصیبت یا خباثت گروهی از مردم؟ اصولا این چه‌جور واقعه‌ای است؟    مسئله عاشورا آیا دعوت بود؟ بیعت بود؟ اوضاع مگر چه فرقی می‌کرد با دوره امام حسن؟   آیا زن از نظر دین فقط باید غیرمستقیم در ساختن تاریخ نقش داشته باشد؟  اسلام و مقتضیات زمان    آیا واقعا اگر روایتی در کتاب‌های معتبر حدیث شیعه (کافی، تهذیب، استبصار، من‌لایحضره‌الفقیه) آمده باشد، کار تمام است و جای هیچ بحث و گفت‌وگویی در آن نیست؟    چهار مسلک مهم اهل تسنن؛ حنبلی، شافعی، مالکی و حنفی چه شباهت‌ها و تفاوت‌هایی با هم دارند؟ ( این کتاب با نگاه واقع‌گرایی این گروه‌ها را بررسی می‌کند
ترسیدن,اگر شما به مكانی دوست داشتنی بروید، دیگر دلیلی برای ترسیدن وجود ندارد
گیرانداختن,"به گفته ی ""زولتان سارنیای""، یکی از محققان دانشگاه جیمز کوک استرالیا، این رژیم غذایی موجب می شود منبع انرژی جای گزینی در اندام موسوم به کتون ایجاد شود و به گیرانداختن مسیرهای غیرعادی انرژی سلولی در مغز بیماران مبتلا به شیزوفرنی کمک می کند"
کشدار,گزارشگر سیدمحمد صدرالغروی انتظار کشدار سهامداران برای روشن شدن وضعیت گروه های بورسی / بازار سهام زیر رگبار معاملات بلوکی شاخص کل بورس اوراق بهادار تهران در جریان دادوستدهای آخرین روز معاملاتی هفته 57 واحد افت کرد و در ارتفاع 80 هزار و 683 واحد قرار گرفت
تمثیل,درختی با میوه‌هایی به شکل جنین‌های انسانی یکی از زیبا‌ترین نمود‌ها و تمثیل‌های بصری است که در نماهنگ‌ها می‌توان سراغ گرفت
تمثیل,این تمثیل در کنار صحنه‌ای که روسری سیاه رنگ (نماد عزاداری مریم مقدس و مریم مجدلیه در پایین صلیب) توسط دختر بچه به روی دشت پر از گل‌های نیلوفر و پیچک‌های وحشی پرتاب می‌شود نشان دهنده ماهیت و ساختار ساحتی است که درخت انسان بر آن روئیده است و میوه‌های درخت از آن تغذیه می‌کنند
خز,حافظی با اشاره به اینکه دو عضو شورا در بازدید خز 7 مترو حضور داشتند گفت:‌ در جلسه بعد اعلام کردم که 9خط 7 امن است
خواباندن,وی با بیان اینکه پدران می توانند کارهایی مانند خواباندن، نوازش کردن و حمام کردن نوزادان را به عهده بگیرند، گفت: مادران پس از زایمان ممکن است به دلیل تغییرات هورمونی، غمگین شوند که درجات خفیف آن طبیعی است و با حمایت پدران و گذشت زمان و ادامه شیردهی که به آرامش و کاهش استرس او کمک می کند به حالت عادی بر می گردند
جاافتاده,اما از آن مهمتر کار و تحصیل در کنار هم است، دانشجویان سعی می کنند که همزمان با درسشان به دنبال کار باشند تا بعد از فارغ التحصیلی با خیالی آسوده، کاملا جاافتاده و منظم کار خود را پیش گیرند درحقیقت آنها نمی خواهند بعد از سالهای تحصیل تازه به دنبال کار بگردند و میخواهند از تک تک لحظاتشان نهایت استفاده را ببرند، البته نباید از حق گذشت که برخی دانشجویان ما حتی برای تامین هزینه های تحصیلشان در شرایط کنونی جامعه مجبور به کار هستند
علفی,ها در مناطقی از خاک که با گیاهان علفی طبیعی
خز,ونوس در پوست خز جدیدترین فیلمش را با عنوان بر
کشدار,» همان  زنی که چند دقیقه قبل، تا شانه داخل گور بود و حالا خودش را بالا کشیده،  دست‌های پینه بسته‌اش را با پشت لباس بلند قهوه‌ایش پاک می‌کند و کشدار  می‌گوید: «‌هاااااااا؟ میام الان»
نگاشتن,سرویس سیاسی خرداد/ عبدالرضا کنی: هر کلامی و هر سخنی معنایی دارد و مفاهیمی را منتقل می کند؛ هر چند بکارگیری واژگان در وادی سخن و در مقام نگاشتن بهترین و سهل الوصول ترین راه انتقال منویات درونی است اما گاه یک پلان؛ یک سکانس؛ یک نگاه ؛ یک نگاتیو و یک عکس؛ بیش و پیش از هر آرایه ادبی و هر لفاظی کلامی و وزانت سخنوری؛ پیام ها دارند  و  کنه ماجرا را هویدا می کنند
اژانس,برچسب ها تقاضا در چین اژانس بین المللی انرژی پیش بینی کرده
دوشیزه,دختر شایسته سنگین وزن فرانسه برگزار شد و زیباترین دوشیزه
واداشتن,راحت ترین کار برای جذب مخاطب به خنده واداشتن او
دریده,کارشناسان خبره امداد و نجات اغلب صدمات ناشی از آسیهای ثانویه تصادفات رانندگی عابرین پیاده با موتور سیکلت ها را در مرحله نخست ناحیه «سر» عنوان می کنند و می گویند، هنگامی که عابرپیاده ای با اینگونه وسایل نقلیه تصادف می کند، در اثر تماس پوست بدنش با ساختار فلزی موتورسیکلت و آسفالت کف خیابان، پوستش کنده، له، پاره یا دریده می شود که این زخم های باز در نواحی مختلفی از بدن از جمله سر، بازو، پا و ضایعات ارگانهای داخلی بدن مانند ضایعات دنده ای و ستون فقرات به عنوان زخم بسته دیده می شوند
دوشیزه,عمل زیبایی ناموفق جذابترین دختر برزیل + عکس اتاق خبر 24 :  دوشیزه زیبایی و مدل معروف برزیلی، برای بزرگ کردن ران پاهایش اقدام به تزریق ژل و بوتاکس در این ناحیه کرده بود که این تزریق ژل باعث عفونت شدید در بدنش شده است
دوشیزه,دوشیزه 27 ساله به نام Andressa Urach که نفردوم مسابقات زیبایی برزیل بود با تزریق ژل برای بزرگ کردن باسن ها در قسمت ران پاها دچار عفونت های وحشتناک شده است
دوشیزه,این دوشیزه مدل هم اکنون در بخش مراقبت های ویژه تحت درمان این عفونت های وحشتناک می باشد و پزشکان در تلاش برای برگرداندن سلامتی و حفظ جان وی هستند
