word,sentence
جاافتاده,"عذرخواهی و پذیرش قصور سنت حسنه ای است که دیر در کشور ما جاافتاده اما بالاخره جا افتاده است، روحانی اولین کسی بود که به خاطر یک اشتباه عذرخواهی کرد، او پس از توزیع نامناسب سبد کالا در تلویزیون حاضر شد و گفت: ""مردم در دریافت سبد کالا به زحمت افتادند، من به عنوان رییس جمهوری از آنها عذرخواهی می کنم""، پس از او محمدرضا نعمت زاده بابت صحبت هایش در خصوص کمپین نخریدن خودرو، جهانگیری برای نبود شغل برای جوانان، آخوندی به دلیل نبود امکانات مناسب مسکن مهر، ابتکار برای نرفتن به خوزستان در زمان گرد وغبار، حجتی بابت تاخیر در پرداخت پول خرید تضمینی از گندمکاران و نوبخت به خاطر حقوق های نجومی از مردم عذر خواهی کردند"
درخشیدن,سال 2013 بود که ستاره ی نام حاج علا به عنوان بارزترین فرمانده میدانی مقاومت درخشیدن گرفت: از عملیات تل النبی مندو در ریف جنوب غربی القصیر تا نبرد [سرنوشت ساز و راهبردی] القصیر در 19 می
شیلینگ,کد خبر: ۸۲۹۳۹   تاریخ انتشار: ۱۳۹۵/۰۷/۰۷ افزایش یافت شیلینگ وزیر دارایی اتریش در ملاقات با ولی
افسونگر,جان  فورد، آلفرد هیچکاک، فرانک کاپرا و بیلی وایلدر در جذب نظر تماشاگران دست  کمی از ستاره های افسونگر مرد و زن سینما نداشتند و مردم برای دیدن فیلم  های جدید آنها لحظه شماری می کردند
جداشدن,گروه تروریستی احرار الشام روز جمعه از عبدالله المحیسنی عضو شورای هیئت تحریر الشام، خواست دست از شایعه پراکنی بکشد و به شایعاتی در خصوص جداشدن های گسترده نیروهای احرار الشام و پیوستن آنها به هیئت تحریر الشام دامن نزند
جداشدن,احمد قره علی سخنگوی گروه احرار الشام از عبدالله المحیسنی یکی از حاکمان شرع هیئت تحریر الشام خواست که از شایعه پراکنی و نشر اخبار دروغین راجع به جداشدن های گسترده از گروه احرار الشام دست بکشد و دیدارهایش را از مقرهای متعلق به گروه احرار الشام متوقف کند
پزو,"به گزارش خبرگزاری رویترز، پمکس اعلام کرد که به دلیل افت قیمتهای نفت و بالا رفتن هزینه ها، زیان این شرکت در سه ماهه نخست امسال به ١٠٠,٥ میلیارد پزو (معادل ٦"
پزو,"به گفته پمکس، درآمد این شرکت در بازه ماههای ژانویه تا مارس به ٢٧٩,٥ میلیارد پزو کاهش یافت"
پزو,درآمد پمکس در مدت مشابه پارسال ٤٠٧ میلیارد پزو بود
علفی,تاريخ : گلچینی از خواص باور نکردنی گیاه خردل خردل گیاهی علفی، یک ساله و به ارتفاع 20 تا 60 سانتی متر است که دارای کرک‌های خشنی است
واداشتن,امام حسین  می‌دید محنت فرودستان خطرناک‌تر شده است، زیرا ایدئولوژی‌های خطرناکی برای  واداشتن رنج‌دیدگان به تحمل سختی‌ها و صبر کردن در برابر آن‌ها شکل گرفته  است
واداشتن,مشاوره اغلب غير دستوري (Non-directive) است; براي مثال، هدف  از مشاوره قبل از آزمون تشخيصي HIV توصيه يا واداشتن مراجعان به انجام آن  نيست; بلكه براي درك خطر، تبيين نتايج احتمالي آزمون، حمايت‌ها و  مراقبت‌هاي موجود، و كمك به آنان است تا تصميمي بگيرند كه احساس آرامش و  رضايت كنند
سنجیدن,آیا موضوع «فشار کاری» است و برای مثال  لازم است که در اولین قدم با رفتن به یک مرخصی قدری از شرایط کنونی فاصله  بگیرد و بعد از آن باید با سنجیدن موقعیت وی در روابط کاری برای بوجود  آوردن تغییرات لازم در سیستم رفتار شغلی و رابطه‌ای وی از فشار کار وی  کاسته شود تا بتواند با آرامش لازم حرکت کند، آیا لازم است برای بهبود  رابطه خانوادگی وی اقدام کرد تا از فشارهای وی در این زمینه کاسته شود،  یعنی کارهایی که می‌شود به کمک مشاوره به آنها رسید؟ یا اینکه موضوع اصلی  وجود یک نوع گرایش و یا اختلال افسردگی است که سایه خود را در روبرویی وی  با پیش‌آمدهای زندگی و کارش گسترده‌است و در این حال نه تغییر در روابط  کاری و خانوادگی بلکه تغییر افسردگی باید مد نظر قرار بگیرد و فرد باید در  یک دوره روان‌درمانی قرار بگیرد
اوردن,"Un-Idle - بازنگری نمایش نتایج: از 1 به 3 از 3 626 درخواست فایل فلش i9060 cpu mtk mt6575 سلام خدمت دوستان برام این مدل گوشی رو اوردن فقل پترن داره ولی ریکاوری نداره و اشکال زدایی یو اس بی هم فعال نیست ممنون میشم فایل فلش و طریقه رایت کردن شو بزارید سپاس تشکر شده 1,246 سلام دوست عزیز اگه باکس ولکانو داری که با اون فرمت کن و تمام و اما در غیر این صورت که ولکانو نباشه گوشی رو ب حالت تست ببر و بعد از شناسایی با برنامهShuameSetup اقدام ب فرمت کنید"
پرکننده,کد خبر: ۱۸۹۲۳۸   تاریخ انتشار: ۱۳۹۴/۱۲/۲۹ کنید لیزر پرکننده های صورت بوتاکس و لیفتینگ واقعا می
تمثیل,یعنی با استفاده از کلیدها یا تمثیل هایی که نمایانگر واقعیت درونی بودند
واداشتن,"هنر محیطی که طی سال های دهه 1960 به تدریج رواج یافت، اساسا بر درگیر کردن بیننده با اثر هنری مبتنی بود و در آن محیط‌ها به قصد واداشتن بیننده به شرکت در""اتفاقات"" یا ""بازی"" به نحو استادانه‌ای کار می‌شد"
خمار,همچنین زمانی که خمار بوده، دوز کمی از مواد مصرفی را به وی می‌دادند، تا به التماس بیفتد
تمثیل,از این حدیث و تمثیل باید استفاده کرد و ضمن خوشامد به دولت و موفقیت آن در این که برجام را به سرانجام رساندند و گام بزرگی را برداشتند، یادآوری کرد که گام اصلی مانده است و تا وقتی که این گام اصلی برداشته نشود، برجام و بالاتر از آن نیز نمی‌تواند مشکلات این جامعه را حل کند
سیه,فیلمبردار این سریال 26 قسمتی فرشاد گل سفیدی، مدیر تولید افشین قلی پور،  صدابردار علی احمدی، طراح صحنه آرزو غفوری، طراح گریم زهره سیه پوس، عکاس  پیام ایرایی، جانشین تولید محمود اتحادی و مدیر تدارکات آرش صالحی است
سیه,علیرضا نجف‌زاده مجری طرح، زهره سیه‌پوش طراح گریم، قاسم ترکاشوند طراح  صحنه و لباس، ایمان غیرتمند برنامه ریز، محمود مقدسی جانشین تولید، مصطفی  تنابنده دستیار یک کارگردان، امین عابدی تدوینگر، رضا خسروی آهنگساز، مهدی  رجبی مدیر تدارکات، ساناز بصیر و رضا امیرنیا دستیار کارگردان، بیتا  ارسطویی منشی صحنه، علی حمدخدا تصویر بردار پشت صحنه، سعید غلامی مدیر  صحنه، میلاد صفری، فرشید عباسی عکاس و مرتضی سالخورده، فرامرز کاکی خدمات  اشاره کرد
جاافتاده,سوم – مهدی طارمی، پرسپولیس؛ 6 امتیاز  پس از بازی های نصفه و نیمه ای که او برای پرسپولیسی ها در ابتدای فصل به انجام می رساند اکنون دیگر در تیم جاافتاده و در بازی های اخیر گل های خوبی برای تیمش به ثمر رسانده است، طارمی که در بازی برابر صنعت نفت موقعیت های فراوانی را از دست داد و البته گل سه امتیازی تیمش را به ثمر رساند، اکنون به عنوان یکی از بازیکنان 5 گله شناخته می شود ضمن اینکه 1 بار نیز توانسته یک پنالتی منجر به گل برای تیمش به دست بیاورد
شتری,کد خبر: ۴۶۹۹۳   تاریخ انتشار: ۱۳۹۶/۰۵/۱۳ شتری در باغات هلو · مبارزه با کرم سیب و
مسدس,"س وذهب، في اليوم الثاني عاد نفس العنصر ورأى ابن أخي فجاء إليه وقال له: أفضل من هذا المسدس سأعطيك مسدس حقيقي إن أتيت معنا، علماً أنّ ابن أخي عمره 12 سنة"""
دریده,» محسن تنابنده نویسنده و بازیگر نیز در جمله‌ای کوتاه نوشت:‌ «یارب ربناگویت را سلامت بگردان» و الهام پاوه‌نژاد بازیگر هم با نوشتن شعری از مولانا نوشت: « ای یوسف خوشنام ما، خوش میروی بر بام ما  ای در شکسته جام ما، ای بر دریده دام ما  ای نور ما، ای سور ما، ای دولت منصور ما  جوشی بنه در شور ما تا می شود انگور ما  ای دلبر و مقصود ما، ای قبله و معبود ما  آتش زدی در عود ما، نظاره کن در دود ما  ای یار ما، عیار ما، دام دل خمار ما  پا وا مکش از کار ما! بستان گرو دستار ما  در گل بمانده پای دل، جان میدهم چه جای دل!  وز آتش سودای دل، ای وای دل ای وای ما
خمار,» محسن تنابنده نویسنده و بازیگر نیز در جمله‌ای کوتاه نوشت:‌ «یارب ربناگویت را سلامت بگردان» و الهام پاوه‌نژاد بازیگر هم با نوشتن شعری از مولانا نوشت: « ای یوسف خوشنام ما، خوش میروی بر بام ما  ای در شکسته جام ما، ای بر دریده دام ما  ای نور ما، ای سور ما، ای دولت منصور ما  جوشی بنه در شور ما تا می شود انگور ما  ای دلبر و مقصود ما، ای قبله و معبود ما  آتش زدی در عود ما، نظاره کن در دود ما  ای یار ما، عیار ما، دام دل خمار ما  پا وا مکش از کار ما! بستان گرو دستار ما  در گل بمانده پای دل، جان میدهم چه جای دل!  وز آتش سودای دل، ای وای دل ای وای ما
خواباندن,نظر آنجلينا جولي درباره «جدايي» ادب و هنر (15)   / پيمان معادي درباره نظر آنجلينا جولي درباره فيلم جدايي گفت: «جولي گفت وقتي بعد از خواباندن بچه‌ها با بِرد فيلم جدايي نادر از سيمين رو ديديم در آخر برد بهم گفت، اگر روزي خواستيم جدا بشيم، نمي‌خواهم اين جوري باشد
طفیلی,اصل وجود ما به طفیلی وجود اوست
نخودی,محمد هادی زاهدی خاطرنشان کرد: این نسخه به خط نستعلیق کهن 25سطری،کاغذ نخودی، عناوین به شنگرف و لاجورد به نسخ جلی، دارای دوسرلوح کتیبه مانند با نقش ترنج وسرترنج بازوبندی در زمینه لاجورد مذهب و مرصع نمونه تذهیب دوره ایلخانی و نام رساله به خط کوفی داخل ترنج آمده است
اوردن,البرز » عمومی مسئول بسیج سازندگی سپاه امام حسن مجتبی(ع)؛ کمک کردن به دولت وظیفه اصلی بسیج سازندگی/بالا اوردن سطح کیفیت، معیشت و رضایتمندی مردم در اولویت کار بسیج است سرهنگ ترکاشوند گفت:  امروز فعالیت های بسیج سازندگی در میان مسئولین و آحاد مردم ناشناخته نیست
ترسیدن,تو « ما رایت الا جمیلا  » زینب کبری (س)را برایمان ملموس کردی ، کی ؟ چه موقع ؟!  آن زمان که لنز دوربین نتوانست یک ذره پشیمانی ،یک لحظه پریشانی ، یک آن ترسیدن ، یک لحظه لرزیدن را ثبت کند
فکرکردن,باید به گونه‌ای عمل کنیم که دشمن از فکرکردن به این که می‌تواند با کمترین هزینه اقدام موثری علیه کشورمان انجام دهد باز بماند
ترسیدن,یکی از نتایج گرم‌شدن موتور، خرابی واشر  سرسیلندر است که باعث سوختن و یا در حالت خفیف‌تر، اصطلاحا ترسیدن واشر  می‌شود
ردکردن,یکی  از راه‌حل‌هایی که اغلب برای حل مشکلات بین زوج‌ها مطرح می‌شود موضوع  فرزندآوری است اما، افراد مشکلات اقتصادی را موضوعی برای ردکردن این راه‌حل  می‌دانند
جاافتاده,پدیده‌هایی مثل پیتزا، هلی‌کوپتر، فکس و درایو سی‌دی می‌آیند و در زبان توده مردم کاملاً جامی‌افتند و بعدها فرهنگستان می‌کوشد به زور دگنگ مردم را وادار کند به‌جای اسامی جاافتاده و پذیرفته شده آنها کش‌لقمه، چرخبال، نمابر و جهازگردان لوح فشرده بگویند! به‌واقع فرهنگستان زبان فارسی در جایگزینی واژه‌های تازه‌ساز همیشه دیر از راه می‌رسد، مثل همان مشکلی که برنامه‌ریزی منطقه‌ای و شهری در ایران دارد
دریافتن,در این دیدار که با حضور شرکت‌های ایرانی طرف قرارداد با این وزارتخانه به طرح مسائل و مشکلات خود پرداختند و پاسخ‌های لازم را نیز از طرف عراقی دریافتن
خواباندن,‌»‌ ‌‌با وجود  اعتقاد کارشناسان صنعت خودرو مبنی بر مسیر اشتباهی که دولت در تعریف  خودروهای لوکس در پیش گرفته، گویا دولت همچنان برای خواباندن موج انتقادات  نسبت به واردات خودرو، قصد ندارد از تصمیم خود برگردد
خواباندن,‌»‌ ‌‌با وجود  اعتقاد کارشناسان صنعت خودرو مبنی بر مسیر اشتباهی که دولت در تعریف  خودروهای لوکس در پیش گرفته، گویا دولت همچنان برای خواباندن موج انتقادات  نسبت به واردات خودرو، قصد ندارد از تصمیم خود برگردد
اگاهانه,آن باشند اگاهانه درگیر فعالیت های موشکی ایران باشند و
امدن,**ایده خوب به تنهایی نتیجه بخش نیست علیرضا جعفری از اساتید راهنما در پنجمین استارتاپ تریگر، برگزاری این رویداد به این شکل را در گرد هم امدن دانشجویان بسیار موثر دانست و گفت: در ایران مشکل ایده چندان وجود ندارد اما اجرای ایده ها با مشکل مواجه است
ضربی,مردی که دوست دارد همه را بخنداند، در بزرگداشت خودش که همزمان با تولد 86 سالگی‌اش بود، از آن روزها گفت: تنها ضربی‌خوان این مملکتم
ضربی,ضربی‌هایم مردم را شاد می‌کند
ضربی,به گفته احمدی او قطعاتی را جمع‌آوری کرده تا از بین نرود؛ قطعات ضربی که او برای نخستین بار در دهه 20 آنها را در تئاتر خواند و در اوایل 40 هم کمی آواز را چاشنی ضربی‌خوانی کرد
ضربی,به گفته بابک چمن‌آرا، از بهار سال گذشته براساس صحبت‌های ناشر این کار با مرتضی احمدی، تصمیم گرفته شده که قطعات ضربی‌خوانی ضبط و آرشیو شود
اهسته,با این حال،  این گفتگوهای چندین جانبه به امریکا این اجازه را داد تا در حین اینکه می خواست همه چیز را اهسته کند یا به ایران فشار آورد، دیگر هیات های غربی را تشویق به ایفای نقشی بیشتر کند
امدن,نارشکین گفت: خوشبختانه با کمک توانمندی علمی و دفاع اتحاد شوروی سابق و به دست امدن موازنه اتمی اختلافات شوروی و آمریکا به جنگ سرد و نه جنگ سوم جهانی منجر شد
خز,کد خبر: ۱۴۹۳۶   تاریخ انتشار: ۱۳۹۴/۱۲/۰۹ و نوع خز آن از محبوبیت بالایی در سراسر جهان
اهسته,دی میستورا با اشاره به اینکه همچنان چالش های سختی وجود دارد؛ گفت: قطار هنوز در ایستگاه هست اما دارد اهسته حرکت می کند
واداشتن,در پی این دست اندازی به اموال ایران، محمد جواد ظریف  روز پنجشنبه گذشته برای واداشتن امریكا در آزاد كردن دارایی‌های مسدود شده  ایران ،نامه ای خطاب به بان كی مون نوشت كه غلامعلی خوشرو سفیر و نماینده  دائم ایران نزد سازمان ملل متحد این نامه را تسلیم دبیر كل سازمان ملل كرد
علفی,"خواص دارویی شاتره (Fumaria officinalis) شاتره یا شاهتره با نام عمومی Common fumitory, Earth smoke گیاهی است علفی به ارتفاع تا 80 سانتی متر که در مزارع، باغ ها و زمین های کشاورزی به حالت خودرو می روید"
علفی,کاسنی، گیاهی علفی است که ارتفاع آن به طور متوسط به یک متر می‌ رسد؛ دارای ریشه ‌های قوی و نسبتاً طویل می ‌باشد
نگاشتن,در ازای این همکاری ظاهرا بلندمدت، مدیران رئال مادرید از طرح نوسازی استادیوم سانتیاگو برنابئو خبر دادند که با کمک‌های شریک اماراتی امکان‌پذیر خواهد بود؛ چیزی حدود ۴۰۰ میلیون یورو!  رئال مادرید  این روزها که رئال مادرید با هدایت نابغه قرن، زین‌الدین زیدان، در مدار خوشبختی کهکشان فوتبال قرار گرفته، پس از پیروزی برابر بایرن مونیخ آن هم در خاک آلمان، در اندیشه نگاشتنِ تاریخی جدید است، تکرار قهرمانی در UCL و خوش‌بین به ادامه خواب شیرین و فتح لالیگا و پایان سلطه کاتالان‌ها
ابادان,دیدار ذوبی‌ها با اولین کاپیتان تاریخ خود+عکس تیم ذوب آهن شب گذشته  به ابادان رسید تا برای بازی برابر صنعت نفت آبادان که روزجمعه برگزار می  شود
علفی,گیاهی است علفی، به ارتفاع تا 60 سانتی متر و پایا
سنجیدن,عده‌ای می‌گویند مشغول سنجیدن افکار عمومی است و هیچ تصمیم قطعی در این مسیر ندارد و به دنبال این است که در صدر اخبار ایران باشد
صادرکردن,**انتقادی که کارشناسان به بخش صنعت مطرح می کنند این است که مدام در حال صادرکردن پروانه هستیم
ضربی,جالب آنکه در برخی صحنه‌ها حتی موسیقی با ریتم سه ضربی نواخته می‌شود که از این جهت نیز به موسیقی خیلی دور، خیلی نزدیک شبیه است
ضربی,به هر حال استفاده از ملودی‌های آرام و ریتم‌های سه ضربی در کنار هم نگاه زیبای علیقلی را به مرگ نشان می‌دهد
پرکننده,"متن : دکتر ""نادر نظافتی"" محقق پژوهشگاه مواد و انرژی ایران، با تایید این خبر گفت: این نانو ذرات به عنوان پرکننده و تقویت کننده استخوان، پوشش ایمپلنت های فلزی برای اتصال با بافت استخوان و درمان عفونت های ناشی از کاشت ایمپلنت به کار می رود"
چهارپاره,در این دفتر حدود 65 غزل،36 قصیده، 5 مثنوی، 34 شعر نو، 19 چهارپاره، 16 ترانه، سه مسمط، دو قطعه و یک ترکیب بند وجود دارد
شتری,امام سوار بر شتری شد تا بهتر دیده شود
سیه,حضرت آیت الله خامنه ای در خطبه دوم نماز با اشاره به حوادث ناگوار منطقه گفتند: متأسفانه دستهای نامبارک و سیه کار، ماه مبارک رمضان را برای بسیاری از ملتهای منطقه در یمن، بحرین، فلسطین و سوریه، تلخ و سخت دشوار کردند که این مسائل برای مردم ایران مهم است
سیه,ام سی سیه را مدل 2014 و شاسی بلندهای شورولت
بلندشدن,همزمان با بلندشدن صداي مقام‌هاي سعودي در انتقاد از ايران و تلاش براي مقصر جلوه دادن ايران در مساله عدم اعزام حجاج ايراني به مراسم حج، دبيركل اتحاديه عرب و وزير امور خارجه بحرين نيز اظهارات تكراري و ادعاهاي نخ نما شده خود را تكرار و ايران را به دخالت در امور داخلي ديگر كشورها متهم كردند
جداشدن,نوبخت با اشاره به اینكه از آغاز كار دولت یازدهم در سال 92 به دلیل تحریم ها ، مولدهای درآمدی دولت از قبیل نفت و مالیات كاهش یافت، افزود: با جداشدن از نفت، به اقتصاد مقاومتی روی آوردیم
کشدار,وی با تاکید بر اینکه اگر علایم ابتلا به افسردگی پس از زایمان طولانی مدت و کشدار شد بهتر است فرد مورد درمان قرار گیرد، تصریح کرد: خشم، احساس بی‌ارزشی و بی‌کفایتی، گریه‌های مکرر، بی‌صبری و زود رنجی، بی‌قراری، غمگینی و نوسانات خلق از علایم این اختلال بوده و در صورت تکرار، فرد باید به مشاور مراجعه کند
اوردن,هر فرد دیگری هم که خود را نگران و دلواپس وضعیت ازدواج جوانان می داند بهتر است هدفش ایجاد شرایط مناسب از قبیل: بوجود اوردن امنیت و اشتغال، امکان ارتقا، رشد و تعالی و تامنی مسکن برای ازدواج باشد تا اینگونه گامی بسوی آسان شدن ازدواج برداریم
کشدار,کد خبر: ۱۷۷۰۵۳   تاریخ انتشار: ۱۳۹۵/۰۶/۱۱ عاقبت ماجرای کشدار لغو کنسرت ها به مجلس هم کشیده
امدن,6  گیگی کار شما راه خوهد افتاد!(دقت کنید فعلا در مورد گرافیک این بازی در ویندوز فون قضاوت نکنید!) سرعت بالا امدن! در اسن قسمت سرعت بالا امدن بازی در ویندوز فون و اندروید بررسی خواهد شد!!ابتدا نکته ای بگم!رم 512-سی پی یو ی 2 هسته  ای-و گرافیک ادرنو305 گرافیک این دیوایس ویندوزفونی  رو تشکیل میدهند!و سی پی یوی 4 هسته ای و رم1 گیگ و گرافیکvivant gc4000سخت افزار دیوایس اندرویدی پس تقریبا با قدرت مساوی و در بیشتراوقات قوی تر دیوایس اندرویدی شدید!پس از کلیلک بر روی ایکون بازی در ویندوز فون 47 ثانیه طول کشید تا ما بازیو شروع کنیم ولی این زمان در اندروید به 78ثانیه افزایش پیدا کرد!!پس حال علاوه بر قسمت سرعت بالا امدن تناسب سخت افزار با نرم افزار در ویندوز فون را مشاهده کردیم! گرافیک در ابتدای مقاله گفتیم با توجه به حجم در مورد گرافیک قضاوت نکنید!! چون بخشی به این نام داریم!در این بخش به جزییات قیافه ها-لباس ها-اسلحه ها و محیط کلی توجه خواهیم کرد!از وقتی که من با این دو دیوایس شروع به بازی کردم دقت در تفاوت ها بسیار سخت بود قیافه ها بدون تفاوت در دو دیوایس –اسلحه ها و لباس ها که به اینجا میرسیم شاید بتوان به اندروید نمره ی بیشتری داد!در طراحی لباس ها در نسخه ی اندروید گویی سلیقه ی بیشتری
جداشدن,آنها در ادامه تحقیقات از مریم بازجویی کردند، او به مأموران گفت: مدتی پیش برادرم با افشین که خود را وکیل دادگستری معرفی کرده بود، آشنا شد و چون می‌دانست من در حال جداشدن از نادر، همسرم، هستم، او را به من معرفی کرد
اوردن,کمپانی‌های آسیایی‌ها و اروپایی برای به دست اوردن سهم در بازار مشتری‌های ایران که سال‌ها تحت تحریم‌های بین‌المللی بوده با هم رقابت می‌کنند
جازدن,» ادعای روزنامه‌های زنجیره‌ای درباره ایجاد شکاف میان اروپا و آمریکا و جازدن آن به‌عنوان دستاورد برجام در حالی است که کشورهای اروپایی عضو 1+5 تاکنون نه‌تنها به‌هیچ‌عنوان اعتراض ایران نسبت به نقض برجام از سوی آمریکا را نپذیرفته‌اند، بلکه صریحا از تحریم‌های ضد‌ایرانی هم حمایت کرده‌اند
بادکردن,"style=""box-sizing border-box "" 2 نفخ و بادکردن شکمنفخ مشکل معمولی"
امدن,مردم به دنبال واسطه گری هستند تا تولید من  می‌خواهم بگویم یک جامعه‌ای شکل گرفته که این جامعه مولد نیست که دولت و  مسئولین هم سهم زیادی در به وجود امدن چنین مشکلی دارند
دریده,شاید به «علی اصغر حسین» که گلویش مانند تو دریده شد
طفیلی,دوم اینکه: در کشورما موسسات آماری و نهادهایی که وظیفه ارائه اطلاعات اقتصادی را به شهروندان دارند، همواره طفیلی دستگاه دولت بوده اند و از استقلال عمل کافی که لازمه به کار گرفتن روش های آماری سنجیده و بی طرفانه بوده است، محروم بوده اند
پیچاندن,پیچاندن گوشی و یا فشار نمایشگر، مشکل را به طور موقتی حل می‌کند، اما مشکل به شکل شدیدتری بر می‌گردد و مثلا اندازه نوار خاکستری بزرگتر می‌شود
سنجیدن,در پایان کار از اسمارت بنچ جهت سنجیدن هم زمان کار واحد گرافیکی و پردازشی استفاده کردیم که نتیجه را در نمودار پایین می‌توانید مشاهده نمایید
دریده,اکنون چه کسی است که ندای مسلمانان سوریه که بدست آدم خواران وحشی تکفیری  هر روز قتل عام می شوند را بشنود و بی تفاوت بماند؟ چه کسی است که خبر  دریده شدن شکم زنان بی گناه حامله در سوریه را تنها به جرم علوی بودن بشنود  و آسان از کنارش بگذرد؟ چه کسی است که تکرار واقعه دلخراش خوردن جگر حمزه  های زمان را در رسانه ها ببیند، ولی به فریاد نیاید؟ چه کسی است که تصاویر  سوزانده شدن دسته جمعی مسلمانان در سوریه بدست تکفیری های خالی از عقل  ببیند و دم فرو بندد؟ چه کسی است که تیرباران مسلمانانی که به یاری  مسلمانان سوریه رفته‌اند را توسط عده ای خشک مغز وهابی مسلک ببیند اما مهر  سکوت بر لب بزند؟ چه کسی است که از نبش قبور اصحاب خوش نام رسول خدا بدست سلفی های بی دین  قلبش در فشار قرار نگیرد؟ چه کسی است که از تکرار واقعه دلخراش بمباران  شیمیایی سردشت و حلبچه به دست صدام در سال های دور و امروز بمباران مردم در  سوریه و به دست معارضان مورد حمایت غرب را ببیند و بتواند آرام بگیرد؟ تعجب و صد تعجب از کسانی است که در این مقطع تاریخی که آمریکا و غرب در  حمایت از رژیم صهیونیستی غاصب در پی برانداختن مقاومت در خاورمیانه هستند،  دشمن شادی می کنند و تکمیل بهانه آنها برای جنگ ثمره دیگری ندارند
تمثیل,یا تمثیل‌های طنزآمیز سنایی و عطار و مولوی که من اینها را به تفصیل در کتاب «تاریخ طنز ادبی ایران» شرح داده‌ام
واداشتن,کد خبر: ۱۰۳۳۹۸   تاریخ انتشار: ۱۳۹۳/۰۹/۰۲ و واداشتن زنان به پوشیدن نقاب ممنوعیت خرید و فروش
هییت,گام نخست انتقال مبلغ 7600 میلیارد ریال از بدهیهای ذوب آهن  به سازمان تامین اجتماعی است، این گام در مراحل نهایی خود و در شرف اخذ مصوبه هییت وزیران  می باشد
گند,مصر در رمان‌هاي او كشور اتوبوس‌هاي اشباع‌شده از مسافر، شايعات، تبليغات اجناس مصرفي، مد لباس، بدن‌هاي پير و بيمار، بوي گند فاضلاب و زباله‌هاي جمع‌آوري نشده است
واداشتن,- امر به صبر و فراموش واداشتن صاحبان مصیبت
فراگرفتن,شده است تا کارجوها برای فراگرفتن مشاغل تخصصی رغبت نداشته
