word,sentence
سنجیدن,در راستای سنجیدن توان دفاعی یگان در رویارویی با آتش
اوردن,شما می توانید به آسانی انواع کارخانه های تولید قند و لبنیات، نانوایی و غیره را برای به دست اوردن درآمد ایجاد کنید و برای فروش بیشتر، محصولاتتان را در فروشگاه های مختلف بگذارید و یا در روزنامه تبلیغ کنید! شما می توانید انواع مکان های مختلف را برای گسترش مزرعه بسازید مثلا برای درآمد از طریق فروش تخم مرغ، مرغ هایی را درون مکان آن بگذارید و با پرورش انواع حیوانات دیگر همچون سگ، اسب، خوک، گوسفند، گاو و… به کسب درآمد بپردازید و تا به هدف نهایی خود که تبدیل شدن به کشاورز نمونه خواهد بود، نرسیده اید از بازی دست نکشید!
فکرکردن,"عوامل اصلی که منجر به سوزش دل می شوند چیست؟ 1- کافئین : اگردرحال فکرکردن هستید ""خوب من قهوه نمی نوشم بنابراین ،نمی تواند عامل سوزش دل باشد"" میتوانید مرتکب اشتباه بزرگ شوید،اتفاقا هنوز در حال مصرف مقدار زیادی کافئین در رژیم غذایی خود هستید! مثل نوشیدن ملایم کولا ، خوردن شکلات ها و حتی چای عادی"
پیچاندن,دکتر  رامین فرزام با ابراز تأسف از ناآگاهی کشاورزان نسبت به استفاده نامناسب از  ادوات کشاورزی در سال‌های اخیر، رعایت برخی نکات طلایی را در صورت بروز  چنین حوادثی مهم دانست و ادامه داد: شست و شوی سریع عضو قطع شده با آب تمیز  و در صورت امکان سرم شست و شو، قرار دادن عضو در پوشش گاز استریل مرطوب و  پیچاندن‌ کیسه پلاستیکی به دور آن و در نهایت قرار دادن‌ در ظرفی عایق،  مانند کلمن که حاوی مخلوطی از آب و یخ باشد تا ضمن سرد نگه داشتن عضو، مانع  یخ زدگی آن شود، مهم‌ترین و اصولی‌ترین اقدام‌هایی است که به بیمار و کادر  پزشکی کمک می‌کند تا جراحی موفقیت آمیزی را به نتیجه برسانند
اوردن,یعنی اینکه در ابتدا هدف بازی در چند ساعت اولیه ی بازی اینه که شما با فضای بازی اشنا بشین و به گیم پلی علاقه مند و بعد بازی کم کم سخت میشه و 2 تا گذینه پیش روی شما میذاره یکی اینکه به طور مثال برای به دست اوردن یه ایتم 5 روز باید امتیاز جمع کنید و بازی روی درجه ی سختی hard تنظیم میشه یا میتونید با پرداخت مثلا 3 دلار اون ایتم را در عرض چند ثانیه بخرین ! خوب ایا به نظر شما این سیستم توی گیم پلی تاثیر نداره ؟! معلومه که داره ! چون بازی  جوری طراحی شده که در انتها مجبور بشین برای لذت از بازی و فرار از سخت شدن بازی پول خرج کنید
تمثیل,شهر اسلامی متکی بر آموزه های اسلامی نشانه ها برای درک این حقیقت که اسلام دینی جامع است حتی برای ارائه الگویی برای یک شهر از نوع آرمانی، بسیارند و نگاهی نه لزوما معمارانه یا زیبایی شناسانه یا از هر نوع دیگری، بلکه کمی غور در آیات قرآن و آموزه های آخرین دین الهی کافیست تا به نشانه ها و تمثیل های بسیار در این باره دست یافت
امدن,وی با اشاره به اینکه دنیای امروز مایل به کم شدن سهم اوپک در بازار است  تصریح کرد سیاست جهانی این اقتضا را دارد که تولید کنندگان بیشتر با تولید  کمتری در بازار فعالیت کنند و حتی آمریکا نیز مایل نیست که به ۲ یا ۳ کشور  برای تامین نفت خود نیازمند باشد بلکه می خواهد سبد نفتی خود را متنوع  کرده و این امنیت انرژی در بازار ایجاد می کند چرا که به وجود امدن تولید  کننده بزرگ نفت در بازار می تواند قدرت سیاسی نیز به همراه داشته باشد
اهنگ,supports HTML5 video اهنگ رپ جدید
جاافتاده,مثلا  در دوران کرباسچی شیوه مدیریتی جاافتاده بود که قانون‌شکنی و بی‌اعتنایی به  قانون هنر مدیریتی شده بود
فراش,"عکس‌العمل فائزه هاشمی به تجدید فراش پدر/ وقتی هاشمی به فائزه گفت آبروی من را بردی!/ خبرنگار آرمان: من به شما رای می‌دهم! اتاق خبر 24 :  فائزه هاشمی رفسنجانی در گفت‌وگویی متفاوت و در پاسخ به سؤالی مبنی بر ""اگر پدرتان (آیت‌الله هاشمی) بخواهند دوباره تجدید فراش کنند، شما چه عکس‌العملی نشان می‌دهید؟"" گفته است: اولاً که ایشان چنین کاری نمی‌کنند و هیچ‌وقت هم خوشبختانه دنبال چنین چیزهایی نبوده‌اند، اما حتماً عکس‌العمل‌مان چیز خوبی نخواهد بود! حتی ممکن است ""خطرناک"" هم باشد! وی در بخش دیگری از این گفت‌وگو درباره خاطراتش از مدرسه رفتن می‌گوید که نمره دینی‌اش ــ‌4‌ــ بوده و همین امر باعث شده است که ""حرص"" آیت آلله هاشمی رفسنجانی در بیاید"
دورکردن,می‌توان این توجیه را  پذیرفت؟ و اینکه از سال ۹۲ به این سمت این تحرکات و ائتلاف‌هایی که شکل  گرفته‌اند، دستاوردی داشته‌اند؟ مهم‌ترین مبنایی که در دفاع از ائتلاف مطرح شده، موافقت یا مخالفت با برجام  است؛ یعنی دورکردن خطر از کشور و از این می‌توان دفاع کرد؛ چون در شرایطی  قرار داشتیم که جنگ و خون‌ریزی بر منطقه حاکم بود و تنها جزیره ثبات، یعنی  ما، در دولت قبلی در معرض خطر جدی قرار گرفته بود
جاافتاده,می‌توانید خودتان هم ویژگی‌هایی را که به نظرتان مهم است و جاافتاده‌اند، به این فهرست اضافه کنید
امدن,این فیلم حتی بنا به گفته خود مصری ها در به وجود امدن و تحریک مردم برای انقلاب در مصر اثر گذار بوده است
کشدار,مشکل کار کجاست که اینقدر موضوع کشدار شده است؟ بنده خودم موسس خانه احزاب بودم
نگاشتن,کد خبر: ۸۸۹۹۷۱۷   تاریخ انتشار: ۱۳۹۶/۰۵/۱۹ به مناسبت روز خبرنگار: پروا وظیفه قلم را که نگاشتن حقیقت است پاس می
افسونگر,از شهرام ناظری تا اوهام و اولین آهنگ این سی‌دی، آهنگ «افسونگر» آریان است
دریده,به یاد دارید ، هنگامی که حسین  خم شد و گونه برگونه ی غرق در خون اکبرش نهاد و آرام آرام اشک ریخت ، برخی از ما با کلامی و شوخی و لبخندی سعی در شکستن سکوت سنگینی داشتیم که برهمه جا سایه افکنده بود؟   به راستی چگونه می توان باور نمود که برخی از ما منتظران حسین(ع) ، بادیدن گلوی دریده ی نوزاد دلبندش که در آغوش او دست و پا می زد ،آن را اجرای فرمان خداوند بدانیم و لبخند رضایت برلب داشته باشیم و برخی دیگر تنها به پایین افکندن سرهایمان اکتفا نماییم
جداشدن,اين اصول نيز به‌صورت مختصر عبارتند از:  الف- جداشدن حكومت‌گرى از فعاليت سودآورى
سیه,آن‌ها نه فقط در این دنیا برای خود برتری قائل هستند، بلکه معتقدند که این امتیاز نژادی در آخرت نیز به کمک آن‌ها می‌شتابد و گنهکارانشان بر خلاف افراد دیگر تنها مجازات کوتاه مدت و خفیفی خواهند دید، و همین پندارهای غلط آن‌ها را آلوده انواع جنایات و بدبختی‌ها و سیه‌روزی‌ها کرده است!   امتیاز طلبی، از جمله خصوصیّات یهود وَ قالُوا لَنْ تَمَسَّنَا النَّارُ إِلاَّ أَیَّاماً مَعْدُودَةً قُلْ أَتَّخَذْتُمْ عِنْدَ اللَّهِ عَهْداً فَلَنْ یُخْلِفَ اللَّهُ عَهْدَهُ أَمْ تَقُولُونَ عَلَی اللَّهِ ما لا تَعْلَمُونَ (بقره 80) و (یهود) گفتند: جز چند روزی محدود، هرگز آتش دوزخ به ما نخواهد رسید، بگو: آیا پیمانی از نزد خدا گرفته‌اید که البتّه خداوند هرگز خلاف پیمان خود نمی‌کند، یا اینکه بر خداوند چیزی را نسبت می‌دهید که به آن علم ندارید؟ از جمله انحرافات عقیدتی یهود، این بود که می‌گفتند: اگر بر فرض ما گنهکار باشیم، کیفر ما از دیگران کمتر است و چند روزی بیشتر، عذاب نخواهیم شد! زیرا ما از دیگران برتریم
سیه,آن‌ها نه فقط در این دنیا برای خود برتری قائل هستند، بلکه معتقدند که این امتیاز نژادی در آخرت نیز به کمک آن‌ها می‌شتابد و گنهکارانشان بر خلاف افراد دیگر تنها مجازات کوتاه مدت و خفیفی خواهند دید، و همین پندارهای غلط آن‌ها را آلوده انواع جنایات و بدبختی‌ها و سیه‌روزی‌ها کرده است!   پیام‌های آیه : 1ـ در برابر خیالات و موهومات، با صراحت و قاطعیّت برخورد کنید
سیه,آن روزی که گفتید پیش مردم «شرمنده نیستیم»، آن روزی که گفتید وعده‌ای ندادید که عمل نکرده باشید، آن روزی که حقوق ماهانه 200 میلیونی را توجیه کردید، آن روز که به جای کارگر سیه‌چهره معدن با «آنتیک‌های کوه‌های بالاشهر تهران» عکس یادگاری گرفتید، آن روز که کارگر بیچاره را تهدید به خرد کردن دهانش کردید، آن روز که «مسکن‌مهر»ش را زهرمارش کردید، آن روز که با ماشین مدل بالای‌تان به میان کارگرها رفتید و درد دل‌شان را نشنیدید، آن روز که بیکاری و رکود اقتصاد و جیب مردم را نفی کردید، آن روز که به‌جای رفع مشکل نان مردم دعوای سیاسی کردید
فکرکردن,اما در این ضمن یک نوع جایگزین برای سیستم کامپیوتری‌شده بوجود آمده، که واقعا گام‌های بلندی به سوی واداشتن کامپیوترها به فکرکردن مانند انسان‌ها برداشته است
واداشتن,اما در این ضمن یک نوع جایگزین برای سیستم کامپیوتری‌شده بوجود آمده، که واقعا گام‌های بلندی به سوی واداشتن کامپیوترها به فکرکردن مانند انسان‌ها برداشته است
واداشتن,ایده این روش این است که با واداشتن انسان به پرداختن به حل بخش‌هایی خاص از یک مسئله که انجام آن برای کامپیوتر مشکل یا ناممکن است، اما انجام آن برای من یا شما پیش‌پاافتاده است، می‌توان برنامه‌ای داشت که ظاهر هوش واقعی انسانی را داشته باشد
تاباندن,در طی جلسه درمانی پروب دستگاه لیزر واژینال درون واژن قرار داده میشود و با تاباندن اشعه لیزر، لایههای زیرین جدارهی واژن گرم میشوند و این موضوع باعث افزایش جریان خون و تحریک کلاژنسازی در این بافتها میشود و بدین ترتیب پروسهی بازسازی واژن آغاز میشود
نگاشتن,او درباره این‌که چرا فرهنگستان زبان و ادب فارسی واژه‌های عربی را بیگانه نمی‌داند، اظهار می‌کند: فرهنگستان تنها واژه‌های اروپایی را بیگانه می‌داند و واژه‌های عربی را بیگانه نمی‌داند چون فکر می‌کند عربی در کشور ما تاریخ هزارساله دارد و سال‌ها عربی زبان نگاشتن کتاب‌های ما بوده است
امدن,با امدن دستگاه  چاپ و بوجود امدن کتبهای چاپی Sofia Sorto کتباخانه ای در شهر قسطنتنیه  بنا میکنه تا اینکه روزی از روزها یک مشتری به کتابخانه میاد که او شخص  شخصی نست به نام Ezio که این دو به مرور زمان بیشتر با هم اشنا میشن و Ezio  نمیتونه از گذشته ی AssaSSin ی خود برای Sofia Sorto تعریف کنه
ارام,آنها سعی کردند یکدیگر را در آغوش بکشند و جو بازی را ارام کنند
تاباندن,محققان  معتقدند، در صورت كاهش هزينه‌ها و امكان استفاده تجاري از اين فناوري،  مردم در آينده قادر خواهند بود با استفاده از يك اسكنر و تاباندن نور به  داخل ميوه و سبزيجات، از تازه بودن اين محصولات اطمينان حاصل كنند
ارام,به نظر شما اگر جلسه به صورت علنی برگزار می شد امکان رقم خوردن نتیجه ای جز این وجود داشت؟ چرا جلسه به صورت غیرعلنی برگزار شد؟ در پاسخ سوال اول هم اشاره کردم که اگر رای گیری در فضای ارام تری برگزار میشد شاید اتفاقات دیگری رخ می داد
دریده,قهرمانان آماری به جای ستاره های فوتبالی ، خاطره ای که مردم از یاد نمی برند آنان که اکنون بر خوان نعمت فوتبال نشسته اند و از آن کافی و وافی می برند، یادشان باشد این القاب پر طمطراق و صفرهای پر و پیمان حساب بانکی و ماشین های لوکس و چند صد میلیونی شان را از همین فوتبال از حنجره های آخته و گلوهای دریده شده و فریادهای بلند و اشک ها و لبخندهای همین تماشاگرانی
دریده,ما حق نداریم، مجاز نیستیم و اجازه نداریم که احساسات مردم را بخاطر منافع و مطامع محافظه کارانه مان قربانی کنیم و خود نگری پیشه کنیم، آنان که اکنون بر خوان نعمت فوتبال نشسته اند و از آن کافی و وافی می برند، یادشان باشد این القاب پر طمطراق و صفرهای پر و پیمان حساب بانکی و ماشین های لوکس و چند صد میلیونی شان را از همین فوتبال از حنجره های آخته و گلوهای دریده شده و فریادهای بلند و اشک ها و لبخندهای همین تماشاگرانی بدست آورده اند که اکنون آنان را به پشیزی نگرفته و ذره ای برای آنان اهمیت قائئل نیستند
دوشیزه,غلامرضا موسوی هم که اواخر سال گذشته «مصایب دوشیزه» را درحال اکران داشت با بیان این‌که به‌دنبال فیلم‌نامه‌ای برای تولید کار خوب است گفت: فیلم‌نامه‌ای که بشود کار کرد و از لحاظ کمی و کیفی جوابگو باشد حکم کیمیا را پیدا کرده است، اما امیدوارم طی دوسه ماه آینده دو تولید را داشته باشیم
تاباندن,کد خبر: ۲۱۵۸۱۵   تاریخ انتشار: ۱۳۹۶/۰۲/۰۷ حکیمی‎پور عضو اصلاح طلب شورا با شکایت اصولگرایان احضار و با قرار آزاد شد خرداد مبارزه با فساد و تاباندن نور در یکی از
خضاب,روایت خضاب خون علامه مجلسی (ره) به نقل از امّ كلثوم دختر امام على علیه السلام می نویسد: چون شب نوزدهم ماه رمضان شد، هنگام افطار پدر، یك سینى كه دو قرص نان جو و ظرفى كه در آن شیر و نمكِ ساییده بود، پیش او نهادم
سیه,تا دین خدا را كامل گرداند و حجت را بر مردم تمام كند، اما چه سنگ‌ها كه به دست جهالت مردم پیشانی مباركش را نشكافت و چه اهانت‌ها كه از درون غفلت زده و تاریك خفاشان سیه دل، دل مهربانش را نیازرد تا آن كه در غدیری از نور، در نقطه‌ی تولد دوباره‌ی خلقت، رشته‌ی ولایت به زنجیره‌ی امامت مولا علی و فرزندان او متصل شد
جگری,[3] پس از آن، تاریخ خونبار و اشك آلود شیعه، خود، حكایت مردمی است كه در بارش باران الطاف خداوندی به زیر چتری از جهالت‌ها، قساوت‌ها، دنیاطلبی‌ها و عافیت گزینی‌ها پناه جستند و حرمان و خزان را برگزیدند و این نعمت تامه الهی را به سیاهی ظلم خود آزردند، چه آنان كه در پی دنیا و زرق و برق و منصب و مقامش دست به خون گل‌های بوستان عصمت آلودند و چه آنان كه بی‌اعتنایی، بی‌خیالی و آرامش طلبیدند و آنچه باقی ماند، حكایت پیچیدن صدای ناله‌ای در چاه بود و پرپر شدن یاسی پشت دری سوخته و جگری شرحه شرحه در تشت و سری خون‌آلود بر نیزه و داستان ادامه دار ظلم‌ها، زندان‌ها، شكنجه‌ها، بی‌حرمتی‌ها و دست‌ها و زبان‌های زهرآلود
امدن,یکشنبه 4 مهر 1389 - 14:40:32 | کد مطلب: 116862 چاپ همشهری‌تماشاگر شماره 24 منتشر شد موسسه همشهری > نشریه‌ها - همشهری‌آنلاین: بیست و چهارمین شماره همشهری‌تماشاگر منتشر شد در این شماره می‌خوانید: حکایت دیگ نجوشیده و کله سگ! / درباره همه امدن‌ها و رفتن‌های نمایندگان ناصر حجازی پر افتخارترین بود / 5 رکورد از سنگرهای تاریخی فوتبال 90 ساله‌ام و مشاور 8 فدراسیون ورزشی! / با داوود نصیری که معلم ورزش دارالفنون بود رحمتی: سینما بدتر از فوتبال است! / بهترین دروازهبان ایرانم؛ پول خوب هم می‌گیرم جفای وحید طالب‌لو به تور دروازه / داستان نوجوان درخشانی که در جوانی پا به سن گذاشت مقصر اصلی پول است-نیست! / عامل اصلی بی‌وفایی کیست؛ ما یا بی‌ظرفیتی آن‌ها؟ محمدی: آخر فصل برای همیشه از استقلال می‌روم / اگر اهل زدوبند بودم؛ دروازه‌بان منتخب جهان می‌شدم! به خاطر وحدت از آپارتمان خیابان فرشته گذشتم / سید محمد ابطحی: بچه‌های دهه 60 خار چشم دلال‌ها می‌شوند با ایتالیا در ایتالیا / یک جام جهانی دیگر از امروز آغاز می‌شود شهدای ورزشکار / سالروز آغاز دفاع مقدس و خاطرات فوتبالی جبهه یادواره مسافران بهشت / یادی از شهدای ورزشکار در سی‌امین سالگرد دفاع مقدس روس‌ها فرمانروایی کردند / نگاهی متفاوت به مسابقات کشتی قهرمانی جهان در همین زمینه:
گماشتن,اعتماد البته مانند شرق سعی کرد این موضوع را به تعمد مجلس برای تقابل با دولت نسبت دهد حال آن که همین مجلس و نمایندگان آن یک سال قبل با 159 رای موافق و 70 رای مخالف و 32 رای ممتنع به وزارت فرجی‌دانا رای داده بودند اما بدعملی وی در گماشتن افراطیون فعال فتنه موجب سلب اعتماد مجلس شد و سپس توهین‌های رئیس‌جمهور و مشاور وی در هفته منتهی به رای اعتماد اخیر، موجب شد تعداد 159 موافق به 79 نفر کاهش یابد و 80 نفر را تبدیل به مخالف کند
فکرکردن,ظریف: سیاستمداران دنیابه اندازه دانش آموزان ایرانی شجاعت فکرکردن ندارند وزیر امور خارجه گفت: اگر به شرایط کنونی نگاه کنیم، سیاستمداران دنیا به اندازه دانش آموزان ایرانی شجاعت فکر کردن و اندیشیدن را ندارند
جاافتاده,الان در ذهن خیلی‌ها جاافتاده که در کشورهای پیشرفته چاقی و اضافه وزن بیشتر است
فتوکپی,به گزارش ایسنا، امروزه کمتر ساختمان تجاری را می‌توان پیدا کرد که در آن از چراغ‌های گوناگون، تابلوهای تبلیغاتی بزرگ با روشنایی‌های مختلف و متعدد و همچنین انواع دستگاه‌های الکتریکی و الکترونیکی نظیر رایانه، چاپگر، اسکنر و فتوکپی استفاده نشود
تمثیل,ارائه تمثیل از حیوانات کمک می کند تا تفاوت سبکها را بهتر به یاد داشته باشید
دریده,کد خبر: ۴۴۶۱۹   تاریخ انتشار: ۱۳۹۶/۰۳/۱۳ مرگ پلنگ گلستانی رسما تایید شد دریده شده بود توسط محیط بانان شناسایی و به دستور
سنجیدن,وی گفت: ایرانی‌الاصل بودن، مدیر و مدبر بودن نیز از معیارهای دیگر است که باید سنجیده شود که آیا این افراد توان مدیریت جامعه و کشور را در عرصه‌های داخلی و خارجی دارند؟ کدخدایی ادامه داد:‌ممکن است برای سنجیدن این سوابق و یا برنامه‌های کاندیداها در مواردی که محل تردید اعضای شورای نگهبان است با برخی از کاندیداها مذاکره کنیم تا این معیارها برای ما محرز شود، هرچند بعضی از نامزدها برای اعضا شناخته شده هستند، اما گاهی برنامه‌های کاندیداها به شورا ارسال شده و بر اساس آنها مدیر و مدبر بودن افراد سنجیده می‌شود
خمار,پرفروش بودن رمان‌های عامه‌پسند، البته امری دور از ذهن و عجیب نبود اما اختصاص 35 اسم از 47مورد این فهرست به رمان‌های عامه‌پسند، اختصاص رتبه اول با فاصله‌ای بسیار زیاد از عنوان‌های بعدی به «بامداد خمار»، وجود فقط 2عنوان کتاب غیرعامه‌پسند در 10 عنوان اول پرفروش‌ها و حضور فهمیه رحیمی با 7 کتاب و مرتضی مؤدب‌پور با 4کتاب در این فهرست به عنوان پرطرفدارترین نویسنده‌های امروز ما، قسمت‌های تکان‌دهنده این آمار بود
خمار,در سال 1369، فهیمه رحیمی با چاپ رمان «بازگشت به خوشبختی»، موج جدید ادبیات عامه‌پسند را آغاز کرد؛ سال 1374 هم فتانه حاج‌سیدجوادی با «بامداد خمار» آمد و از سال 1378، هم مودب‌پور و بقیه پرفروش‌های این ادبیات ظاهر شدند؛ ادبیاتی که حالا و در این رکود بازار کتاب، به یکی از پرفروش‌ترین گونه‌ها تبدیل شده است
خمار,کل منابع موجود اینها هستند: یک فصل در جلد چهارم «صد سال داستان‌نویسی» (حسن میرعابدینی)، یک پایان‌نامه دانشجویی درباره «بامداد خمار»، چند مقاله در شماره 37 مجله «زنان» (1376)، یک میزگرد در شماره 157 مجله «فرهنگ و پژوهش» (1383) و یک مقاله درباره اقتباس‌های سینمایی از این دسته آثار در شماره 332 مجله «فیلم» (1384) و مصاحبه‌های پراکنده برخی نویسندگان
خمار,گلی امامی: بامداد خمار عامه‌پسند نیست! گلی امامی، مترجم معروف هم ظاهرا از منتقدهای جدی کتاب‌های عامه‌پسند است
خمار,انتقاد من به مطالب شما این است که بامداد خمار را به عنوان رمان عامه‌پسند معرفی نکنید
پیچاندن,قضیه پیچاندن است؟ (با خنده) بله
اهنگ,سلام خدمت بروبچ پردیس! خسته نباشین دوستان    یه موزیک ویدیو خفن زدم که واقعا خنده دار و باحاله با اهنگ gentleman و اپلود کردم و گذاشتم براتون تا ببینید   من خودم که داشتم میساختم کلی خندیدم امیدوارم شما هم خوشتون بیاد   دوستانی که میتونن همین 1080 رو ببینن چون رو کیفیت های پایین تر فریم ریت ویدیو میاد پایین و یکم حالت لگ و تیک زدن پیدا میکنه و دوستانی که براشون 200 مگ زیاده میتونن کیفیت پایین تر که گذاشتم رو بگیرن که 50 مگ هست فک میکنم 480 باشه   امیدوارم خوشتون بیاد نظرتون رو بدید راجع به ویدیو ممنون میشم
جاافتاده,حتی آن‌هایی که حدس می‌زدند پورسرخ بازی خوبی کرده، فکر نمی‌کردند او در نقش یک برادر جنوبی باغیرت که از شهر خرمشهر دارد دفاع می‌کند، به این خوبی جاافتاده باشد
دوشیزه,نمونه‌اش همین «پابرهنه در بهشت» و«آفتاب بر همه یکسان می‌تابد» و «سنگ، کاغذ، قیچی» و «خون‌بازی» و «مصائب دوشیزه» و «اقلیما» و «بچه‌های ابدی» و
فراش,انتشار شایعاتی مبنی بر تجدید فراش یکی از اعضای این خانواده، موجب بروز مشکلات شدید خانوادگی و تهدید به افشاگری از سوی یکی از طرفین اختلاف شده، که این ماجرا جزو دلایل مهم در کاهش فعالیت سیاسی علنی برخی از اعضای این خانواده شده است
فتوکپی,مرد جوان که متوجه مشکلم شده بود، مدعی شد پدرش در یکی از ادارات ثبت  سمت بسیار بالایی دارد  و او می تواند با دریافت 70 هزار تومان شناسنامه جدیدی برایم صادر کند، من که فکر می‌کردم شانس به من رو آورده است، حرفهای او را پذیرفته و دو قطعه عکس و فتوکپی شناسنامه‌ام را به او تحویل دادم
فتوکپی,10 روز قبل در حالیکه دو قطعه عکس و فتوکپی شناسنامه‌‌ام را در میدان راه آهن به وحید تحویل داده بودم، او با من تماس گرفته و از من خواست برای گرفتن شناسنامه‌‌ام به نزدیکی کارخانه قند بروم
یکسر,کد خبر: ۴۶۰۳۴   تاریخ انتشار: ۱۳۹۶/۰۲/۲۳ رانندگان اپلیکیشن های تاکسی یاب چطور روزگار می گذرانند؟ به رانندگان آژانس ها که یکسر خالی به آژانس بازمی
ترسیدن,پژواک دردناک زندانیان در ساختمان در کنار همه شکنجه های فیزیکی دردناک  این مکان که آن را در زمان خودش از سایر زندان ها متمایز می کرده است شکنجه های روحی و روانی ای وجود داشته که توسط ساواک و شکنجه گرهای آن صورت می گرفته است یکی از عواملی که به انجام شکنجه های روحی و تضعیف روانی این زندان کمک می کرده است نحوه معماری ساختمان زندان بوده است چون  آن را طوری طراحی کرده اند که وقتی شما در آن فریاد بزنید به هیچ وجه صدا و پژواک آن به بیرون ساختمان بروز پیدا نمی کند و همین ویژگی آن هم باعث شده تا کسی سالهای سال از حضور زندان ساواک در دل شهر خبر نداشته باشد؛ اما نکته جالب توجه اینجاست که به همان اندازه که صدای داد و فریاد در این زندان به بیرون نمی رود ولی به همان اندازه صدا و پژواک فریادهای دردناک خود زندانیان در دل زندان می پیچده تا این امر موجب ترسیدن و تضعیف روحیه زندانیان شود
جاافتادن,در دولت روسیه،  نظری در حال جاافتادن است و آن این است که باید با ایران رابطه خوب داشته  باشیم؛ چراکه غیر از همسایگی و مبارزه با غرب، نکته دیگری هم هست؛ آن نکته  این است که ایران موجب نجات روسیه است
دورکردن,‌ مناسبات ایران و روسیه، روند خیلی آهسته‌ای دارد، از آن طرف، غرب  هم احتمالا حاضر هست برای دورکردن ایران از روسیه و نزدیک‌کردن تهران به  خودش امتیازاتی را بدهد
گبر,پیغام گبر به خدا و جواب خدا به او خدا می‌گوید: من اگر به کافر هم رزق و روزی دادم، باز منّت نمی‌گذارم که رزق مرا می‌خوری و بعد در جبهه دشمن می‌روی! یا من دارم به تو رزق می‌دهم، بعد می‌روی یار شیطان می‌شوی! من می‌دهم، من عطا می‌کنم که عطا، لطفش است؛ بدون هیچ منّتی است
گبر,یک موقع‌هایی ما گردن‌کشی هم در برابر پروردگار عالم می‌کنیم و می‌گوییم: حقّم است لذا یک‌بار که موسی‌ بن ‌عمران(علیه السلامم) به کوه طور می‌رفتند، در راه به آن گبر برخورد کردند
گبر,گبر گفت: موسی! کجا می‌روی؟ گفت: برای مناجات با پروردگارعالم می‌روم
