word,sentence
ضربی,دوم مسجد ایوان باز، که عبارت بود از بنایی با طاق ضربیِ ساده به سنت ابنیه ای چون طاق کسری، و سوم مسجد صحن باز، معروف به مسجد عربی که با رواق هایی محاط شده و اید ساخت آن به خان حضرت محمد(ص) در مدینه باز می گشت
صادرکردن,وی به تأثیر صادرات صنایع دستی در رونق اقتصادی منطقه و کشور اشاره کرد و گفت: تولید و صادرکردن صنایع دستی به کشورهای مختلف جهان علاوه بر این که می تواند به معرفی و گسترش فرهنگ اصیل کشور کمک کند، باعث توسعه گردشگری، اشتغالزایی و رونق اقتصادی می شود
جاافتادن,اینها همگی فراگیربودن روزنامه و قوت و اثرش را در میانه دهه 20 و روند  تثبیت آن را جلوه‌گر می‌کند؛ هرچند این فراگیری بسته به نوع جغرافیا، جمعیت  ایالت و فرهنگ و منش آنان بالا و پایین داشت چنان که «شیکاگو تریبیون» در  زمان مورد بحث ما 70ساله بوده (تاسیس این روزنامه: 1847)، «بوستون‌گلاب»،  50ساله (تاریخ تاسیس: 1872) و روزنامه‌هایی مانند «کریستین ساینس مانیتور» که در این ایام جشن تولد 20سالگی‌شان را می‌گرفتند (تاسیس 1908) بچه‌ای بیش  به حساب نمی‌آمدند در مقابل این غول‌های مطبوعاتی دهه‌های 20و30 آمریکا! یک نکته دیگر اما جاافتادن جایزه « پولیتزر » است
فراگرفتن,در مناطق شهری و روستایی بلوچستان کمتر زن یا دختری را می توان دید که با این هنر اصیل و ارزنده آشنایی نداشته باشد و اصولا سوزن دوزی آن چنان با زندگی زن بلوچ آمیخته که وقتی درصدد یافتن منشا و مبدا آن برآییم در این کار توفیقی چندان نخواهیم یافت ، زیرا هر دختر بلوچ از سنین کودکی ، ضمن آموختن و انجام امور مربوط به خانه داری موظف به فراگرفتن سوزن دوزی نیز هست
جداکردن,افشاگر اسرار آل سعود ادامه داد: اولین اقدام برای جداکردن جنوب یمن با مسدود کردن مسیر ساحلیِ بین حضرموت و شبوه و حرکت یگان هایی تحت فرماندهی امارات از این دو استان به سوی تأسیسات نفتی و گازی بنادر بلحاف و رضوم (شبوه) آغاز شده است
سیه,تا سیه رو شود هر که در او غش باشد
فکرکردن,اصلاً نمي‌توانستم درک کنم کجاي اين سؤال احتياج به فکرکردن دارد؟ آن هم وقتي تمام فرمول‌ها توي کتاب هست و فقط کافي است عددها را جا‌گذاري کني و با يک جمع و ضرب ساده جواب را به‌دست بياوري
فکرکردن,اين يعني فکرکردن!
جاروکش,ما که جاروکش آن عزیزان هستیم و کفش‌هایشان را جفت می‌کنیم
جداشدن,چهار آنتن با قابلیت جداشدن به همراه پایه ای مغناطیسی برای این آداپتور شبکه درنظر گرفته شده تا کاربر برای قرار دادن آنتن در محل دلخواه مشکلی نداشته باشد
جداشدن,MIMO 4X4 طراحی شده برای پوشش بهتر و پایداری بیشتر سیگنال PCE-AC88 ایسوس با استفاده از آنتن 4 شاخه قابل جداشدن، محدوده وسیعی را پوشش می دهد که این امر باعث پایداری بیشتر سیگنال ها می گردد
گستردن,این هفت «سین» ایرانی سنت باستانی گستردن سفره هفت سین در نزد ایرانیان سابقه چندین هزار ساله دارد
امدن,جهانگیری در ادامه به برنامه ششم اشاره کرد و گفت: در برنامه ششم قرار است آمار گردشگر فعلی را به پنج برابر افزایش دهیم که به نظر نمی آید دست یافتنی باشد و با وجود سیاست های ابلاغی مقام معظم رهبری در این زمینه ولی همچنان در فراهم امدن زیرساختها پیشرفتی نمی بینیم
سیرکردن,قرآن مجید نیز می‌فرماید: کسی که بهشت و جهنم را باور ندارد، درگیر دو کار است؛ یکی سیرکردن شکم با هرچه که گیر بیاورد و دیگری تأمین لذات بدن به هر وسیله‌ای که بتواند
سیرکردن,قرآن مجید نیز می‌فرماید: کسی که بهشت و جهنم را باور ندارد، درگیر دو کار است؛ یکی سیرکردن شکم با هرچه که گیر بیاورد و دیگری تأمین لذات بدن به هر وسیله‌ای که بتواند
ردکردن,این یک نوع کوشش است که حضرت می‌فرمایند: «شغل من الجنة و النار امامه ساء سریع رجی»، آن که بهشت را باور دارد، می‌کوشد و با سرعت هم برای به‌دست‌ آوردن بهشت و ردکردن جهنم می‌کوشد و نجات هم پیدا می‌کند؛ در حقیقت بهشت نصیبش می‌شود و جهنم بر او حرام می‌ گردد
ارام,اگر از کاربرانی هستید که به دنبال بهترین نرم افزار برای خوابیدن ارام خود هستید ما به شما اپلیکیشن Sleep as Android را پیشنهاد می دهیم که با دارا بودن محیط کاربری واقعا زیبا و توابع عالی بدون شک جامع ترین نرم افزار خواب ارام به شمار می رود
ارام,اگر از کاربرانی هستید که به دنبال بهترین نرم افزار برای خوابیدن ارام خود هستید ما به شما اپلیکیشن Sleep as Android را پیشنهاد می دهیم که با دارا بودن محیط کاربری واقعا زیبا و توابع عالی بدون شک جامع ترین نرم افزار خواب ارام به شمار می رود
ارام,اگر از کاربرانی هستید که به دنبال بهترین نرم افزار برای خوابیدن ارام خود هستید ما به شما اپلیکیشن Sleep as Android را پیشنهاد می دهیم که با دارا بودن محیط کاربری واقعا زیبا و توابع عالی بدون شک جامع ترین نرم افزار خواب ارام به شمار می رود
ارام,اگر از کاربرانی هستید که به دنبال بهترین نرم افزار برای خوابیدن ارام خود هستید ما به شما اپلیکیشن Sleep as Android را پیشنهاد می دهیم که با دارا بودن محیط کاربری واقعا زیبا و توابع عالی بدون شک جامع ترین نرم افزار خواب ارام به شمار می رود
ارام,اگر از کاربرانی هستید که به دنبال بهترین نرم افزار برای خوابیدن ارام خود هستید ما به شما اپلیکیشن Sleep as Android را پیشنهاد می دهیم که با دارا بودن محیط کاربری واقعا زیبا و توابع عالی بدون شک جامع ترین نرم افزار خواب ارام به شمار می رود
ارام,اگر از کاربرانی هستید که به دنبال بهترین نرم افزار برای خوابیدن ارام خود هستید ما به شما اپلیکیشن Sleep as Android را پیشنهاد می دهیم که با دارا بودن محیط کاربری واقعا زیبا و توابع عالی بدون شک جامع ترین نرم افزار خواب ارام به شمار می رود
ارام,اگر از کاربرانی هستید که به دنبال بهترین نرم افزار برای خوابیدن ارام خود هستید ما به شما اپلیکیشن Sleep as Android را پیشنهاد می دهیم که با دارا بودن محیط کاربری واقعا زیبا و توابع عالی بدون شک جامع ترین نرم افزار خواب ارام به شمار می رود
ارام,اگر از کاربرانی هستید که به دنبال بهترین نرم افزار برای خوابیدن ارام خود هستید ما به شما اپلیکیشن Sleep as Android را پیشنهاد می دهیم که با دارا بودن محیط کاربری واقعا زیبا و توابع عالی بدون شک جامع ترین نرم افزار خواب ارام به شمار می رود
هییت,عضو هییت علمی دانشگاه علوم پزشکی ایران در ادامه افزود: اولین مصاحبه پزشک با زوج نازا به منظور تعیین سیر ارزیابی و درمان های بعدی و به طور خلاصه شناسایی عوامل مخل باروری، اهمیت بسیاری دارد
هییت,عضو هییت علمی دانشگاه علوم پزشکی ایران در پايان برنامه راديويي مجله پزشكي خاطرنشان كرد: توجه به این نکته هم ضروری است که در مواردی که علت آشکاری برای نازایی وجود ندارد، یعنی زمانی که آنالیز اسپرم طبیعی است و شواهدی مبنی بر تخمک گذاری وجود داشته و همچنین لوله های فالوپ باز است، درمان های تجربی شروع خواهد شد و در صورت عدم باروری ممکن است نیاز به  IUI و یا IVF(تکنولوژی های کمک باروری) باشد
پزو,این کاهش ارزش لیر بدترین عملکرد پول ملی کشورهایی با اقتصادهای نوظهور محسوب می‌شود، عملکردی حتی بدتر از بحران پزو مکزیک که ترامپ برای آنها به ارمغان آورد
نخودی,او چندی پیش، ساخت عروسک «خاله نخودی» را که روی سبزه‌ی سفره هفت‌سین می‌گذارند، به آن‌ها آموزش داد
جاافتاده,يك تئوري جاافتاده در ادبيات مربوط به پروژه شبكه سازي اجتماعي هست كه مي گويد جنبش دانشجويي زودتر از همه جنبش هاي اجتماعي فعال مي شود و جنبش هاي ديگر فعال نمي شوند مگر اينكه جنبش دانشجويي به آنها بپيوندد
خواباندن,والدین فرانسوی شیوه زندگی سازمان یافته ای را بر کودکان خود تحمیل می کنند: تأکید بر اهمیت نظم و انضباط، از سخت گیری درباره زمان وعده های غذایی تا روش خواباندن �بگذار گریه کند تا بخوابد� نوزادان و کودکان
جاافتادن,احتمال جاافتادن این موضع به‌عنوان موضع اعتدال و میانه، درحالی‌که مغایر با همه واقعیت‌های موجود است، به‌شدت مایه نگرانی است
ارام,"com/Feed""></script> خبرهای رزرو افزایش قیمت طلا تحت تاثیر دلار ارام / پالادیوم بالاترین قیمت 16 سال اخیر را ثبت کرد   طلانیوز   ۲۲ ساعت پیش اگوست تحت تاثیر متن مذاکرات نشست ماه جولای فدرال رزرو که نشانه هایی از تاخیر در افزایش نرخ بهره امریکا را نشان می داد ارزش طلای جهان افزایش یافت و ارزش  دلار در محدوده ضغیف باقی ماند"
شیلینگ,کد خبر: ۱۵۸۰۹۳   تاریخ انتشار: ۱۳۹۶/۰۲/۱۴ آیا پلیس فضایی به یک شغل تبدیل می شود؟ نقش پلیس فضایی ظاهر شود توماس شیلینگ سرهنگ نیروی هوایی
شیلینگ,در نقش پلیس فضایی ظاهر شود توماس شیلینگ سرهنگ نیروی
علفی,وی با بیان این که درصد محدودی از بروز آتش‌سوزی‌‌ها ناشی از عوامل طبیعی بوده است، گفت: افزایش دما و گرم شدن زمین و حتی تغییر روند بارندگی‌ها از برف زمستانه به باران بهاره که موجب افزایش پوشش گیاهی و علفی در مراتع شد نیز از جمله عواملی دخیل در بروز آتش‌سوزی‌ها شد
یکسر,"پنج شنبه ۱۲ آذر ۱۳۹۴ عباس آخوندی افزود: با اجرای تخصیص سوخت براساس پیمایش ناوگان حمل و نقل عمومی، منافع حاصل از آن باید به خود صنعت حمل و نقل برگردد یکشنبه ۱۰ اسفند ۱۳۹۳ ""از اول اردیبهشت ۹۴ توزیع سوخت گازوئیل براساس پیمایش است"" معاون برنامه‌ریزی سازمان راهداری و حمل و نقل جاده‌ای افزود: سهمیه گازوئیل با توجه به شیب جاده، یکسر خالی و درجا کارکردن تعیین می‌شود/ تا سال ۹۵ همه ناوگان حمل و نقل عمومی مجهز به سامانه هوشمند می‌شوند جمعه ۲۴ بهمن ۱۳۹۳ داود کشاورزیان   افزود: در بحث ارتقاء ایمنی راه‌ها،   اولویت کاری سال آینده،  نگهداری از راه‌ها و تکمیل پروژه‌های در دست اجرا است سه شنبه ۱۱ آذر ۱۳۹۳"
گستردن,وقتی  وحید یامین‌پور می‌نویسد: «فاصله پشه‌های داعشی با مگس‌های اسرائیلی زیاد  نیست» و مدافعان سپاه انگشت‌ اشاره سوی عربستان سعودی دراز می‌کنند، یعنی  به حل مشکل سوریه فکر نمی‌کنند، به گستردن میدان آتش می‌اندیشند
فکرکردن,گوشمان از آن صدا پرشده بود و جلوی فکرکردن‌مان را گرفته بود؛ انگار آسمان و صدا متعلق به دنیای دیگری بودند
علفی,این گیاه علفی و معطر، دارای خواص دارویی بسیاری است و از آن در صنایع غذایی، دارویی، بهداشتی و آرایشی استفاده متنوعی می شود
جاانداختن,کد خبر: ۲۲۹۱۴۹   تاریخ انتشار: ۱۳۹۶/۰۵/۱۰ دارد این سخنان کوتاه با ضرباهنگی طلبکارانه در پی جاانداختنِ
خواباندن,خواباندن نیمی از اینترنت کره زمین / یک حمله سایبری بزرگ ماشینی که آمریکا را زمین‌گیر کرد فناوری اطلاعات > اینترنت - جمعه حمله بزرگی به زیرساخت‌های اینترنت در دو سوی آتلانتیک انجام شد که پیش‌تر هشدار آن داده‌شده بود
خواباندن,بروس اشنایر، یکی از خدایان امنیت اطلاعات چند هفته پیش خبر داده بود کسی در حال تمرین برای خواباندن مغز اینترنت است
تمثیل,موزونی ساخت تمثیل سازی جاذبه های سینمای تجاریِ روز تحلیلِ
فکرکردن,طبق تعریف کارشناسان آسیب‌های اجتماعی «روابط فرازناشویی» را می‌توان با عنوان کلی «بی‌وفایی» در طیفی از «فکرکردن به فرد دیگر» تا «ارتباط جنسی با فرد دیگر» قرار داد
فکرکردن,این عنوان بی‌وفایی طیفی از دلایل از «فکرکردن به دیگری» تا «ارتباط جنسی» را شامل می‌شود
سیه,مرگ 2 شهروند جمهوری آذربایجان در آذربایجان شرقی روز نو : مدیر آتش نشانی و امداد و نجات منطقه آزاد ارس گفت: در اثر برخورد دو دستگاه خودروی سواری لادا و پژو 405در محور جلفا- سیه رود، دو تبعه جمهوری آذربایجان جان باخته و 6 نفر هم مصدوم شدند
سیه,محور ارتباطی جلفا- سیه رود از به دلیل باریکی و پیچ های خطرناک از مسیرهای حادثه خیز و پرخطر آذربایجان شرقی در شمال ان محسوب می شود
بلندکردن,وی در پاسخ به پرسش یکی از شهروندان تهرانی در صدای مشاور سلامت خبرگزاری فارس درباره نحوه صحیح بلند کردن اجسام و کمردرد اظهار داشت: یکی از مواردی که در زندگی روزمره برای تمام افراد در مشاغل و مکان‌های گوناگون به وقوع می‌پیوندد نحوه بلندکردن و جابه‌جایی اجسام است
بلندکردن,وی افزود: در بلند کردن اجسام باید به این مسئله توجه کرد که جسم مورد نظر متناسب با توان بدنی فرد باشد و اگر فرد این توان را ندارد که آن جسم را بلند کند نباید به تنهایی به بلندکردن آن اقدام کند
خواباندن,رییس انجمن تولید‌کنندگان لوازم خانگی با طرح این سوال که تولید‌کننده چگونه باید منابع خود را برای خواباندن پول خود به مدت 36 ماه تهیه کند، اظهار کرد: این طرح دو مشکل دارد یکی این‌که تولید‌کننده سرمایه در گردش ندارد و دوم این‌که مردم تا تضامین بانکی را می‌بینند از استفاده از این طرح عقب می‌کشند
جداشدن,آیا خاطره جداشدن افرادی مانند رسایی، کوچک‌زاده و
