word,sentence
پسندیدن,کد خبر: ۳۸۲۱   تاریخ انتشار: ۱۳۹۴/۰۸/۰۴ پشت‌ پرده تجارت «لایک» و «فالو» در ایران/ فروش لایک و فالوئر فروش لایک پسندیدن و فالوئر دنبال کننده جذب فالوئرهای کاملا
ارام,ارام تصریح کرد: شورای اسلامی شهر تهران با توجه به رد مصوبه 24 اسفند 94، باید مجدداً افزایش نرخ‌ها را بررسی کند و بر اساس نظر فرمانداری نرخ جدید را تعیین و در صورتی که از سوی فرمانداری تایید و ابلاغ شد در موعد مقرر به اجرا دربیاورد
کشدار,اشتهایی ترشح بزاق لزج و کشدار ایجاد تاول و زخم
دریافتن,پلیس اندونزی در حال تحقیق برای دریافتن آن است که آیا مظنون ارتباطی با توطئه بمبگذاری سفارت برمه در جاکارتا دارند یا نه
پیچاندن,یک سری از کارهای کم اهمیت مثل ضربه زدن با پا و انگشتان دست، پیچاندن و بازی کردن با موها، تکان دادن دست و پا و بدن موقع صحبت کردن، حدود 350 کیلوکالری در روز می‌سوزانند که در طول سال حدود پنج تا 15 کیلوگرم از وزن فرد است
سیه,کد خبر: ۴۶۰۳۷   تاریخ انتشار: ۱۳۹۶/۰۴/۲۰ گام پارس فرآورده های قیری سیه فام دانا گام و
جداشدن,تجزیه پكتین در پاییز نیز روی می دهد كه جداشدن دمبرگ ها از گیاه و در نتیجه ریزش برگ ها را از درختان درپی دارد
امدن,نتایج اقتصادی برجام در خوش بینانه ترین حالت ناچیز بوده است نیویورک تایمز نوشت: مردم جهان فکر می کنند ایران بعد از توافق هسته ای میلیاردها دلار به دست آورده است اما نرخ بالای بیکاری، تورم، پایین امدن سطح زندگی و فساد گسترده رای دهندگان ایرانی را ناامید و خسته کرده است
امدن,نرخ  بالای بیکاری، تورمی که موجب پایین امدن استانداردهای زندگی شده و فساد  گسترده آنها را ناامید و خسته کرده است
مسدس,"انضمّت ""السلطة الفلسطينية"" إلى نادي الحكام العرب، ولازمت ربطة العنق ""السيد الرئيس"" ""محمود عباس""، واختفت الكوفية – الرمز – كما اختفى مسدس عرفات الذي كان يرمز إلى انتهاجه الكفاح المسلح طريقاً إلى التحرير"
جاافتاده,مگر کسی پول می‌دهد که مهر بخرد؟ این مفهوم به اشتباه برای ما جاافتاده
ریزریز,آن‌ها فکر می‌کنند فتح‌الفتوح صورت گرفته و چون این آب‌نبات زیر دهانشان مزه کرده‌ است به دنبال برجام 2 و 3 هم هستند در حالی که این خبرها نیست و بهتر است چنین افرادی واکنش‌های کاندیداهای ریاست جمهوری آمریکا را ببینند که می‌گویند اگر به قدرت برسیم برجام را ریزریز می‌کنیم
اژانس,کد خبر: ۶۰۴۸۴۷   تاریخ انتشار: ۱۳۹۶/۰۲/۲۰ نجفی در نشست کمیته مقدماتی کنفرانس بازنگری ان‌پی‌تی؛ حمایت امریکا از رژیم صهیونستی اهداف اژانس را مغفول کرده است نماینده دائم ایران در آژانس بین المللی انرژی اتمی رژیم
دریافتن,آیا این تحلیلگر می‌تواند همانقدر که درباره آیفون درست پیش  بینی کرده بود، درباره اس 5 نیز درست بگوید؟ چیز زیادی به دریافتن حقیقت  باقی نمانده است
انباشتن,پرویز فتاح، در روزی كه قرار بود لوح وزیر سبز كابینه از سوی سازمان محیط زیست به وی اعطا شود با بیان این خبر افزود: «مظاهر بزرگ طبیعی چون دریاچه ارومیه به سبب احداث غیرعلمی راه میان‌گذر در آن، انباشتن سنگ در دریاچه و نیز سدهای بزرگ بر زرینه‌رود و سمینه‌رود، در آستانه خشك شدن است كه فجایع زیست‌محیطی در پی خواهد داشت
هییت,Wednesday 11 November 2015 - 09:43:00   Printable version (73) Kish Invex 2015 عضو هییت توسعه پژوهش سازمان بورس: سریع ترین، آسانترین و شفاف ترین راه ورود سرمایه گذاران خارجی بورس و اوراق بهادار است عصر بازار: عضو هییت توسعه پژوهش سازمان بورس گفت: سریع ترین، آسانترین و شفاف ترین راه ورود سرمایه گذاران خارجی به ایران بازار بورس و اوراق بهادار است
هییت,عضو هییت توسعه پژوهش سازمان بورس در ادامه بیان کرد: حوزه دیگر، همکاری متقابل بین کشور هاست که در این زمینه تقاضاهای بسیاری نیز مطرح شده است
ایین,در ایین گشایش این رویداد، دکتر شاپور محمدی ومعاون اقتصادی وزیر امور اقتصادی و دارایی به سخنرانی پرداخت
خضاب,BrowseMetaData خضاب حايض لطفا منتظر باشید
خضاب,مرور اصطلاحنامه  خضاب جنب لطفا منتظر باشید
خضاب,BrowseMetaData خضاب جنب لطفا منتظر باشید
خواباندن,وی عنوان کرد: بنابراین مصرف بلال به صورت آب پز یا بخار پز شده، به مراتب بهتر از شکل کبابی آن است، چرا که همچنین باعث می شود دیگر از یک منبع اضافی نمک هم استفاده نشود (با توجه به خواباندن بلال بعد از کبابی شدن روی آتش)
خواباندن,فرحبخش با اشاره به اینکه همچنین شکل کبابی ذرت به دلیل خواباندن آن در آب نمک توصیه نمی شود،  یادآور شد: ایرانیان نمک خور هستند ومصرف سرانه ایرانیان بیش از دوبرابر مصرف توصیه ای سازمان بهداشت جهانی است، توصیه می کنیم در آب نمک خوابانده نشود تا دیگر از یک منبع اضافی نمک استفاده نشود
دراوردن,کد خبر: ۷۳۳۳۷۰   تاریخ انتشار: ۱۳۹۶/۰۵/۲۵ به خاطر شادی پس از گلش و دراوردن پیراهن از
عملکردن,افزایش وزن باعث بد عملکردن عضلات می شود
جاافتاده,کنند این رویه برای آن ها نسبتا جاافتاده است با
خز,تاريخ انتشار: چهارشنبه،۲۱ تیر ۱۳۹۶ ساعت انتشار: ۰۸:۱۰ حج با کدام تدبیر؟ «حسین قدیانی» در روزنامه «وطن امروز» نوشت: «حج» آنقدر فریضه هست که به صرف این دلیل و آن دلیل، نتوان آن را تعطیل یا تعلیق کرد ولی چه کنیم وقتی شمار ادله فزونی می‌گیرد؟! خوب است اما تا تنور بحث گرم نشده، یادآوری کنم باری پیش از حج و باری پس از آن، اولی در «کیهان» و دومی در همین «وطن‌امروز» در لابه‌لای سطور ۲ متن مستقل اما همسو، به شبهه جماعت منورالفکری پاسخ دادم که هنگام آتش‌زدن پول و سرمایه مملکت در سواحل نخ‌نما و خز فلان‌تالیا، هیچ متوجه وجود فقر و فقیر در کشور نیستند لیکن خدا نکند که موسم حج فرا رسد! یا حتی هنگامه محرم و نذری ملت! در آن ۲ متن نوشتم که آنچه مخل مبارزه با فقر و رسیدگی به فقراست، پاسداشت کنگره عظیم حج نیست که نمایش شکوه وحدت مسلمین گرد کعبه مقدس و مظلوم هم امری واجب و بلکه ناظر بر اوضاع روزگار، از واجب‌ترین‌ها و حیاتی‌ترین‌هاست؛ تنها باری و تنها جایی که مسلمین می‌توانند از همه جای دنیا، یکدل و یکرنگ و دوشادوش، همدیگر را ببینند و ضمن سر دادن ندای توحید و فریاد برائت، از نزدیک با آلام و آمال خود آشنا شوند! و در بعد فردی نیز آنجا که حاجی در مناسک حج که تماما فلسفه‌اش عبور از خود است، در ساده‌ترین لباس ممکن از تعلقات گذر می‌کند، اتفاقا اوست که راحت‌تر از همه دستگیر محرومان خواهد بود
بلندکردن,۱- به ‌رغم تصورات، آنقدری که در حج، دولت دخیل است، اصل حاکمیت، دخیل نیست! عمده امور حج در سازمان حج و زیارت اتفاقا دست دولت است! قبلا هم اینگونه بود؛ الان هم اینگونه است! آنچه حاکمیت و مثلا جایی مثل بعثه در آن نقش دارد، عمدتا امور معنوی و فرهنگی و شرعی حج است و الا جایی مثل «سازمان حج» زیرمجموعه «وزارت ارشاد» یا جاهای دولتی دیگر، اصلی‌ترین تکالیف اجرایی را در این‌باره بر عهده دارند! با این حساب، سوال از دولت محترم این است که چرا سکوت؟! آیا قرار است سکوت گوشخراش ۲ سال گذشته در قبال ۵۰۰ شهید، باز هم تکرار شود؟! آقای روحانی! آقایان! حتما باید فاجعه‌ای مثل جنایت قبل رخ دهد که شما بلکه متنبه شوید؟! یعنی عربستان، اینقدر دوست و برادر شماست که باز هم خلق‌الله را دست جماعتی بسپرید که اندک مسؤولیتی در قبال جان حج‌گزار ندارند؟! عجبا که نام دولت‌تان «تدبیر» است اما در اوج بی‌تدبیری، شاهد گوشخراش‌ترین سکوت ممکن توسط شما هستیم! حتما باید حادثه مجددی رخ دهد؟!  ۲- شاید بگویید که ما با سران عربستان جهت حفظ کرامت و امنیت حاجیان خود به توافق رسیده و از ایشان تضمین گرفته‌ایم! ممکن است بپرسیم دقیقا با کدام دولتمرد سعودی؟! «بن‌نایف» را می‌فرمایید؟! او که اصلا معلوم نیست الان کجای عربستان هست! و فی‌الواقع یکی باید به داد امنیت و کرامت خودش برسد!  ۳- وقتی دربار بوزینه‌بازان سعودی تا این حد متزلزل است که هر روز اخبار تزلزلش در رسانه‌های دنیا مخابره می‌شود؛ امروز، سومی علیه دومی قیام می‌کند و فردا دومی علیه اولی، و هیچ ولیعهدی به هیچ عهدی پایبند نیست، حکم تدبیر چیست؟!  ۴- وقتی قبیله سعودی، به استناد آنچه با «قطر» کرد، حتی به متحدان خود هم رحم ندارد و به استناد آنچه مثلا این روزها در «عوامیه» می‌کند، حتی به مردم خود هم رحم ندارد، حکم تدبیر چیست؟!  ۵- وقتی آل‌سعود رسما و علنا علیه ما «رقص شمشیر» می‌کند و رجز جنگ می‌خواند، حکم تدبیر چیست؟! ان‌شاءالله بخوانند این متن را آقای رئیس‌جمهور، آقای وزیر ارشاد، آقای وزیر امور خارجه! و به ما بگویند با این وضع، حکم تدبیر چیست؟!  ۶- وقتی ناظر بر جنایت تلخ ۲ سال پیش که هرگز داغ آن التیام نمی‌یابد، هنوز حکام سعودی یک عذرخواهی خشک و خالی از ما نکرده‌اند و در نهایت وقاحت، انگشت اتهام را هم سمت ما گرفته‌اند، حکم تدبیر چیست؟! شگفتا! هم قبل و هم بعد آن فاجعه دلخراش، چندین و چند تحرک شوم از سعودی دیدیم، تا امروز با صدای رساتری از حضرات بپرسیم که حکم تدبیر چیست؟!  ۷- وقتی با گذشت ۲ سال از آن رخداد دردناک، هنوز سعودی نابکار از روشن‌گری در قبال شبهات مطرح در نحوه شهادت دیپلمات ما، آقای «غضنفر رکن‌آبادی» خودداری می‌کند، حکم تدبیر چیست؟!  ۸- وقتی ما جایی به نام «شورایعالی امنیت ملی» داریم که رئیس آن «رئیس‌جمهور» است و وقتی از بدیهی‌ترین تکالیف این شورا، رصد و چاره‌اندیشی همین مسائل است، و وقتی اوضاع تا این حد وخیم است، آیا فرستادن هموطنان عزیز ما به حج، مصلحت است؟! و آیا نباید در این‌باره، برای مردم ذاتا علاقه‌مند به فریضه حج، تبیین واقعیت صورت بگیرد؟! هان‌ ای اعضای شورایعالی امنیت ملی! هان‌ ای جناب رئیس! حکم تدبیر چیست؟!  ۹- وقتی رژیم سعودی به لنج ماهیگیری ما هم رحم نمی‌کند و هر از چند ماهی چند صیاد بی‌گناه را به بند می‌کشد، چه ضمانتی برای فرستادن این همه هموطن به زیر دست این جلادان وجود دارد؟ اگر فردا روزی در حج، عده‌ای از حاجیان را به بهانه‌های دروغین بازداشت و اتهامات امنیتی بر آنها سوار کردند که در دنیا علیه ایران جار بزنند، حکم تدبیر چیست؟!  ۱۰- وقتی رژیم بی‌نظام سراسر بربریت پوسیده و پلاسیده سعودی، اندک نظم و نسقی در دربار عاری از خرد خود ندارد و هر روز هم حال و روزش بدتر از دیروز می‌شود و تو هیچ نمی‌دانی که کرامت و امنیت حاجی خود را فی‌الواقع باید از کدام فرد و کدام دستگاه سعودی متقاضی باشی، حکم تدبیر چیست؟! تمام کنم این نکات را که گمانم برای درک این جمله خمینی بت‌شکن که «ما از آل‌سعود نخواهیم گذشت» و نیز برای درک سخنان حضرت آقا درباره این حکام حقیقتا قبیله‌‌ای و حقیقتا خون‌ریز، آل‌سعود خیانتکار که فجایع یمن، فقط یکی از فهرست بلندبالای جنایات او است، ده‌ها مصداق روشن ارائه داده و گمانم با این وضعیت که امروز در آن قرار داریم، خیلی سخت نباشد رسیدن به «حکم تدبیر» درباره حج امسال! و اگر اوضاع بر همین منوال باشد، درباره حج سالیان بعد!  و در نهایت، چند کلامی هم با پروردگار عالمیان! خدایا! خداوندا! هیچ خانه‌ای در این دنیا، مظلوم‌تر از خانه خودت نیست! و غریب‌تر از کعبه ما مسلمین نیست! دیری است «مسجدالحرام» که در آن بقعه مبارکه، هر گونه ناامنی «حرام» است، افتاده دست حرامیانی مست که ابایی از بلندکردن سایه بت‌های آسمان‌خراش بر سر آن نازنین‌بنای دیرین ندارند! یا الله! اگر حکم شرع و عقل و مصلحت و تدبیر، به سوختن دل ما در فراق «بیت‌الله» باشد، این داغ بزرگ را هم به داغ بزرگ‌تر دوری از «بقیه‌الله» اضافه خواهیم کرد اما ما را بد دردی است درد این همه دوری و این همه جدایی و این همه هجران و این همه فغان! آیا وقت آن نرسیده که مردی از سلاله ابراهیم، تکیه بر دیوار خانه تو زند و بانگ انتقام سر دهد؟! خدایا! «کعبه» را در انتظار تماشای آن لحظه، چون ما عاشقان طوافش، بسی مشتاق می‌بینم! برس به فریاد خانه‌ات، به داد ما، به غریبی ما، به غربت فرزندان آدم، که تا آخرالزمان، ظهور صاحب‌الزمان را نبیند، گویی نه «نوح» سفینه نجاتی ساخته، نه «ابراهیم» تبری بلند کرده، نه «موسی» به ساحلی رسیده، نه «عیسی» مرده‌ای را زنده کرده! آری! آن روز، به «بعثت دوباره محمد» که سلام و صلوات تو بر او باد، می‌ماند! بخوان! این بار تو بخوان خدایا! که فقط هم تو می‌توانی بخوانی و بخواهی امر مقدس ظهور را… و پایان این همه درد را! جز ما، کعبه را هم با تو، این سخن است! به یقین این سخن است! به «قرآن محمد» شک ندارم! به «ذوالفقار علی» شک ندارم! خدایا! رحمی…  پایگاه خبری الف – آخرین عناوین سیاسی :: نسخه کامل < کلمات کلیدی:
افسونگر,در این یادداشت به برخی از عجیب‌ترین سوء قصدها به جان فیدل کاسترو اشاره شده است: 1- معشوقه افسونگر؛ ماریتا لورنز (Marita Lorenz)،‌ دختر ناخدای آلمانی و هنرپیشه آمریکایی، یکی از افراد مرتبط با کاسترو بود که پذیرفت با سیا همکاری کند، وی درصدد خوراندن قرص مسموم به کاسترو برآمد که کاسترو از نقشه ترور او باخبر شد اما او را بخشید و بعد طردش کرد
امدن,روی کار امدن در سال 1841 قدرت را ترک کرد
شیلینگ,در این زمان، واحد پول انگلستان پوند  استرلینگ (برابر با 20 شیلینگ) بود و یک تومان ایران معادل ده پوند  انگلستان ارزش داشت
فراگرفتن,در مناطق شهری و روستایی‌ بلوچستان كمتر زن‌ یا دختری را می‌توان دید كه‌ با این‌ هنر‌ اصیل و ارزنده آشنایی‌ نداشته باشد و اصولا سوز‌ن‌دوزی‌ آن‌چنان با زندگی‌ زن‌ بلوچ آمیخته كه‌ وقتی درصدد یافتن منشا و مبدا آن برآییم در این‌ كار توفیقی چندان نخواهیم ‌یافت‌، زیرا هر دختر بلوچ از سنین كودكی‌، ضمن آموختن و انجام امور مربوط به‌ خانه‌‌داری‌‌ موظف به‌ فراگرفتن سوزن‌دوزی‌ نیز هست
