word,sentence
سنجیدن,تاکید رسانه‌ها بر برخی پرونده‌ها می تواند با ایجاد هیجان در جامعه، رسیدگی قضایی را تحت تاثیر قرار دهد، این در حالی است که تصمیمی که قاضی در جو هیجانی اتخاذ می‌کند، الزاماً عادلانه نیست و در چنین فضایی، قاضی باید با سنجیدن تمامی جوانب اتخاذ تصمیم نماید
فکرکردن,لغتی که شاید زمانی با فکرکردن به آن می‌توانستید تصویری برای خود مجسم کنید زیرا تنوع و احتمالات خیلی کمی در ذهن شما وجود داشت
فکرکردن,لغتی که شاید زمانی با فکرکردن به آن می‌توانستید تصویری برای خود مجسم کنید زیرا تنوع و احتمالات خیلی کمی در ذهن شما وجود داشت
قرمزشدن,مخدری که ضربان قلب را بالا می‌برد، احساس بی‌قراری می‌دهد، اشتها را افزایش می‌دهد و موجب قرمزشدن چشم‌ها می‌شود و از آنجا که این افراد، معمولاً این ماده را با سیگار و قلیان مصرف می‌کنند، بعد از مدتی دچار بیماری‌های ریوی می‌شوند
اوردن,وی یاد اور شد: بسیاری از ورزکاران کشور ما که فاصله اندکی با مقام اوردن در المپیک و میادین جهانی داشته اند با رویاروی با ورزشکاران رژیم خونخوار صهیونیستی از مسابقه انصراف داده اند و قید قهرمانی و المپیک را زده اند؛ از دیدگاه حق طلبان این محرومیت از مدال صدها برابر از مدال طلا و عناوین جهانی بالاتر و با ارزش تر است
کشدار,کد خبر: ۶۹۲۴۶۱   تاریخ انتشار: ۱۳۹۵/۰۸/۲۵ تاج‌زاده در جمع دانشجویان: مصلحت حق با شماست که مفهومی کشدار است اما این
جگری,به گزارش روز نو، حجت‌الاسلام و المسلمین کاظم صدیقی، طی سخنانی در خطبه‌های نماز جمعه این هفته تهران با اشاره به بیانات رهبری، درباره‌ ولنگاری فرهنگی در کشور اظهارکرد: موضوع ولنگاری فرهنگی امروز خون جگری شده است و بارها و در مقاطع مختلف با بیانات حکیمانه و پیغمبرگونه رهبری مورد تاکید و هشدار قرار گرفته است، و ایشان به صراحت فرموده‌اند که احساس می‌کنم هم در دولت و هم خارج از آن یک نوع ولنگاری فرهنگی وجود دارد
دوشیزه,صدیقی همچنین با اشاره به در پیش رو بودن ولادت حضرت معصومه(س) و آغاز دهه کرامت اظهار کرد:‌حضرت معصومه در دین ما جایگاه رفیعی دارد و چه کسی در کجای اروپا یا غرب مزاری را از یک دوشیزه سراغ دارد که محل رجوع مردم باشد و قبله دل‌ها قرار گیرد
سیه,سرمایه‌گذاران نگران حاضر نشدند از بانک مونته دی پاسکی دی سیه‌نا که قدیمی‌ترین بانک جهان است و به پنج میلیارد دلار نیاز مبرم دارد تا سر پا بماند، حمایت کنند
کوفتن,می‌ه‌مان گرانقدری که  قریب بیست ماه است بر عالیترین مسند اجرایی کشور تکیه زده است، شورای  مشورتی اصلاح طلبان قم ضمن خیر مقدم به رییس جمهور محترم حجت الاسلام و  المسلمین آقای دکتر حسن روحانی وهیئت همراه، بیست دستاورد را در بیستمین  ماه تولد دولت تدبیر وامید به شرح ذیل بیان می‌دارد: ۱-بیست ماه از رویش جوانه‌های امید در  دل‌های مردمان ایران عزیز می‌گذرد، جوانه‌هایی که امروز دیگر به نهالی  تبدیل شده است، نهالی که روز به روز بررشد وپویا یی آن افزوده می‌شود، تند  باد حودادث سیاسی در حال فروکش کردن است وجمع دلواپسان به تفریق مبدل  می‌شود، اگر چه از دلواپسیشان کاسته نشده، اما چون کلید درایت بر قفل منفعت  چرخیده، کار امروز وفردایشان به آب در هاون کوفتن رسیده است
پیچاندن,آنها به دلیل رفتار تهاجمى بوتیمار در هنگام خطر، براى مهار کردن آن ابتدا با پیچاندن بال‌ها آنها را به یکدیگر گره زده و گردن پرنده را از زیر بال‌ها رد کرده و به پشت می‌خواباند سپس پاها را بر خلاف جهت مفاصل می‌چرخاند و به هم قفل می‌کند
جگری,وی با اشاره به بیانات رهبری، درباره‌ ولنگاری فرهنگی در کشور اظهارکرد: موضوع ولنگاری فرهنگی امروز خون جگری شده است بارها و در مقاطع مختلف با بیانات حکیمانه و پیغمبرگونه رهبری مورد تاکید و هشدار قرار گرفته است، و ایشان به صراحت فرموده‌اند که احساس می‌ کنم هم در دولت و هم خارج از آن یک نوع ولنگاری فرهنگی وجود دارد
دوشیزه,صدیقی همچنین با اشاره به در پیش رو بودن ولادت حضرت معصومه(س) و آغاز دهه کرامت اظهار کرد:‌حضرت معصومه در دین ما جایگاه رفیعی دارد و چه کسی در کجای اروپا یا غرب مزاری را از یک دوشیزه سراغ دارد که محل رجوع مردم باشد و قبله دل‌ها قرار گیرد
درخشیدن,محمد تنها کسی بود که از گروه رامبد جوان توانست به دور بعدی برسد آن هم بعد از خوش درخشیدن در اجرای نجات! حاشیه‌ها از همان ابتدا با محمد معتضدی همراه بود تا بعدها او با اجرایش در دور یک چهارم نهایی باز هم جنجالی شود، بیشترین رای را ییاورد و بازار شایعه علیه رامبد جوان را داغ کند
گند,چرا؟ براي اينكه ماهي از سر گند‌ه گرد‌د‌  ني ز د‌م
دورکردن,این اقدام علاوه بر دورکردن مسیر خط لوله، به دلیل عبور از آب های با عمق زیاد کار را دشوار کرد
پیچاندن,یک سری از کارهای کم اهمیت مثل ضربه زدن با پا و انگشتان دست، پیچاندن و بازی کردن با موها، تکان دادن دست و پا و بدن موقع صحبت کردن، حدود 350 کیلوکالری در روز می سوزانند که در طول سال حدود پنج تا 15 کیلوگرم از وزن فرد است
واداشتن,بعضی سوژه‌ها فی‌الذاته پتانسیل خنداندن دارند و راحت‌ترین کار برای جذب مخاطب به خنده واداشتن او پرداخت به همین سوژه‌هاست اما هنر آنجایی نمود پیدا می کند که بتوان در قالب طنز نقد کرد و بیان نظر داشت تا بدنبال این لبخند تلخند فکری در مخاطب ایجاد کرد
صادرکردن,٢- این اقدام برای صادرکنندگان چه معنایی دارد؟ اگر صادرکنندگان درباره استفاده‌کنندگان نهایی اقلام خود در ایران یا در دیگر کشورها نگران هستند، می‌توانند از خدمات و توصیه‌های مرتبط با این موضوع استفاده کنند که از طریق نظام صادرکردن مجوز صادراتی SPIRE در دسترس است
سنجیدن,‌فکر می‌کنید که آرای منفی آقاي قالیباف و رئیسی با توجه به نظرسنجی‌ها و آنچه حاصل مناظره اول بوده است، بیشتر از آرای منفی روحانی است؟ سنجیدن آرای منفی سخت است
جاگذاشتن,او گفت: مسئولیت جاگذاشتن بسته در تمرینات روز چهارشنبه را به عهده می‌گیرم؛ در یک کلام مقصر هستم
ارام,اصل بیست و نه : بگذار دیگران از تو به عنوان فردی ارام و خوشرو یاد کنند
ارام,اصل سی : یگانه داروی ارام بخش روح و جان ، یاد خداست
فراگرفتن,* پولهای آن زمان را چه کردید؟   - صرف فراگرفتن علم کردم و تحصیلاتم را ادامه دادم
ایین,ولی در تهیه ایین نامه های اجرایی مجددا شاهد شرایط بسیار سخت هستیم که با نظر قانون گذار در تضاد است و بهمین دلیل است که بعضی از بندهای ان مجددا در شورای گفتگو مطرح و در رویه اجرا اصلاح شده و یا به عنوان مثال اگر به ماده 37 این قانون در موضوع عوارض  صادراتی و شرایط مندرج در این قانون  توجه شود، محال است دولت بتواند برای کالای صادراتی ، عوارض وضع کند؛ مگر کالاهای خام فاقد ۱ درصد ارزش افزوده و یارانه ای  در حالیکه ما شاهد وضع عوارض بر کالاهای غیر خام و یا حتی ارزش افزوده پایین بدون طرح توجیهی و توجه به شرایط این قانون هم اکنون وضع شده است
جداشدن,به‌عنوان نمونه برخی از افراد، خروج بریتانیا از اتحادیه اروپا را با اخراج یونان و امکان سقوط ارزش دراخما (پول ملی سابق یونان) مقایسه کرده‌اند ولی این مقایسه را باید قیاس مع الفارق (مقایسه با وجود تفاوت) به شمار آورد زیرا خروج یونان اخراج یکی از ضعیف‌ترین اقتصادها و خروج انگلیس جداشدن یکی از قوی ترین اقتصادها از این حوزه به شمار می‌آید
فراش,به هر حال بدنه‌ کارشناسی را حفظ می‌کنند، ولی در کشور ما چپ سر کار می‌آید قلع و قمع می‌کند، حتی فراش فلان مدرسه در فلان جا را نیز عوض می‌کند
گند,با بومی کردن دانشگاها گند زدن به همه چی
دریده,معروفترین فرمانده این گروه فردی بنام  ابوصقار الحمصی” بود که در نخستین روزهای بحران سوریه پس از اعدام ناجوانمردانه یک سرباز وظیفه سنی مذهبی سوری با کارد قلب و کبد وی را از بدن دریده و به دندان گرفته بود
اوردن,انفجار سفارت ایران در لبنان، تجاوز به دو نوجوان، فاجعه منا، سقوط جرثقیل، عملیات های تروریستی در داخل کشور ( ریگی)، حمایت از منافقین برای خرابکاری در ایران، بوجود اوردن داعش و
امدن,عبده تبریزی اضافه کرد: اگر در دولت یازدهم کسانی دچار این ساده اندیشی شده اند که با برجام همه چیز حل خواهد شد تفکر غلطی است ضمن اینکه برجام زمینه ساز گشایش هایی شده است اما هنوز فضا  برای تعامل با بانکها بزرگ باز نشده است  و روی کار امدن ترامپ با دیدگاه های خاص خود وضعیت را دشوارتر کرده است
ساییدن,کمی خمیر دندان بر روی یک مسواک و یا پارچه‌ی کهنه بریزید و سپس شروع به ساییدن آن روی چراغ خودرو کنید
اهسته,معنی کلمه fabian فابیوسی    -  احتیاط کار  -  اهسته  رو آخرین اخبار
پرکننده,پرکننده: پرکننده، مانند کربنات کلسیم یا تالک که برای بافت لثه استفاده می شود
پرکننده,"اکثر تولید کنندگان آدامس دستورالعمل دقیق خود را به صورت یک راز نگه می دارند آنها اغلب ترکیبات خاصی مانند صمغ، رزین، پرکننده، نرم کننده و آنتی اکسیدان ها بر ""پایه صمغ"" به آن اضافه می کنند"
جاافتادن,آن بحثی که چند سال پیش آمریکایی‌ها مطرح کردند که به دنبال خاورمیانه جدید هستند را می‌خواستند از طریق تروریست‌ها محقق کنند که قاعدتاً موفق هم نشدند و برداشت من این است که تقریباً کارکرد گروهک داعش در منطقه تمام شده و همه بازیگران منطقه به دنبال جمع‌کردن این گروه از منطقه هستند اما آنچه که برای منطقه مهم است جاافتادن ‌این تفکر تکفیری است که توسط امریکا تقویت شد و خطرات فراوانی به دنبال خواهد داشت
صادرکردن,وی با بیان اینکه پیمانکاران با برخی سیاست گذاری ها فضای رقابتی ناسالم را مهیا می کنند، می افزاید: حدود 70 درصد تجهیزات نفتی تولید داخل قابلیت صادرات دارد، اما برای صادرکردن این محصولات مسائل دیگری از جمله سیاست دخیل است از این رو می بینیم با وجود نیاز کشورهای همسایه به این محصولات، کالای ما کمتر مورد اقبال قرار می گیرد
ایین,صدیقی تصریح کرد: اتاق اصناف ایران در مرحله اول بحث صدور مجوز  وکارشناسی این واحدها را دردستور کار قرار داده که با همکاری دستگاهای ذیربط ایین نامه های نظام صنفی آن بحث شده تا این مشاغل از شمول ایین نامه های نظام صنفی خارج نشوند و منافع مصرف کننده را نیز لحاظ کنند
بلندشدن,وی با بیان اینکه تولید این پهباد و اطلاعات آن توسط ناسا نیز تایید شده در مورد قابلیت ها و تفاوتهای آن با نمونه های دیگری از هواپیماهای بدون سرنشین که در کشور ساخته شده است، گفت: این پهباد بدون صدا است و نیازمند باند پرواز برای بلندشدن نیست و به نوعی عمود پرواز است
خمار,آدم وقتی خمار باشد
ضربی,بخش دوم این کنسرت با ضربی برگ و باد آغاز شد و مخاطبان شاهد اجرای سازوآواز بانوای ساز نی، عود و کمانچه بودند و تصانیف فسانه، وای بر دل من، بی کاروان کولی و ای ایران از ساخته‌های کیوان ساکت با صدای وحید تاج به اجرا درآمد و در بخش دیگری از این اجرا، چهارمضراب شوشتری، ضربی سه‌گاه، تک‌نوازی دف شنیدنی شد
افسونگر,قرار می گیرد فیلم سینمایی افسونگر با سرگروه ماندانا اکران
خواباندن,675 میلی‌متر و تغییری که در فرم  اتاق صورت‌گرفته، فضای بیشتری برای سرنشینان وجود دارد و فضای بار نیز با  افزایش تقریبا 90 واحدی، به 520 لیتر رسیده؛ حجمی که در صورت خواباندن  صندلی‌‌های عقب، به 1
افسونگر,به گزارش خبرداغ مراسم اکران خصوصی فیلم سینمایی افسونگر با
درخشیدن,دید در تاریکی چراغ‌های خودرو تنها از قابلیت درخشیدن تا فاصله‌ای محدود برخوردارند،‌اما چراغ‌های فروسرخ که تنها رایانه‌ها قدرت دیدن آنها را دارند دو برابر نورمرئی منتشر می‌شوند
فکرکردن,امروز اگر کمی صبر کرده و زمانی را به فکرکردن به اتفاقاتی که این چند وقت اخیر افتاده اند اختصاص دهید درس ارزشمندی درباره ذات انسانی خود خواهید گرفت
گند,بخش کشاورزی با انتخاب مد‌یران باتجربه و آزمود‌ه توانست ساماند‌هی خوبی به بخش بد‌هد‌ و د‌ستاورد‌ د‌ولت اصلاحات د‌ر خود‌کفایی گند‌م را که د‌ر د‌ولت قبلی به وارد‌ات چند‌ میلیون تنی بازگشته بود‌ د‌وباره به مد‌ار خود‌کفایی آورد‌؛ به طوری که وزارت جهاد‌ کشاورزی مورد‌ تشویق بزرگان نظام قرار گرفت
گماشتن,۲-هدف گیری آرمان های انقلاب و همت گماشتن برای رسیدن به آن ۳-پایبندی به استقلال کشور  ۴- حساسیت به کار و نقشه دشمن و عدم تبعیت از نقشه دشمن، این عدم تبعیت را قرآن”جهاد کبیر”نام نهاده است
شیلینگ,مسئولان به ازای خرید هر راس دام سبک، دوهزار شیلینگ کنیا (20 دلار) و نیز 15 هزار شیلینگ (1500 دلار) برای هر راس گاو می‌پردازند؛ این درست نصف قیمت یک دام سالم خواهد بود
جداکردن,این موضوع بسیاری از شب‌ها تکرار می‌شود و والدین هنوز اندر خم کوچه جداکردن اتاق‌خواب کودک می‌مانند
تاباندن,زنگنه با اشاره به این که فساد در تاریکی رشد می‌کند، بر لزوم برقراری نظارت صحیح از سوی دستگاه‌ها و رسانه‌ها تاکید کرد و افزود: نظارت سیستمی و حضور رسانه‌ها بمانند نور تاباندن بر نقاط تاریک است که باعث شفافیت و جلب توجه افکار عمومی می‌شود و وقوع فساد را دشوار می‌سازد
شتری,کد خبر: ۴۷۰۸۵   تاریخ انتشار: ۱۳۹۶/۰۵/۱۶ شتری در باغات هلو · مبارزه با کرم سیب و
جداشدن,شنبه ۱۶ آبان ۱۳۹۴ رئیس مجلس  فردا یکشنبه با سفر به استان البرز ضمن افتتاح پل شهدای حصارک در شورای اداری این استان نیز شرکت خواهد کرد دوشنبه ۲۳ شهریور ۱۳۹۴ متخلفان زمین‌خواری گردنه حیران شناسایی شدند رئیس سازمان امور اراضی کشور  افزود: تنها 30 هکتار از زمین‌ها، قابلیت ساخت و ساز داشت اما 160 هکتار از اراضی تغییر کاربری پیدا کرده/ در بین افرادی که به دستگاه قضا معرفی شده‌اند، تعدادی بخشدار و دهیار نیز هستند/ 20 ویلا  تا کنون تخریب شده چهارشنبه ۱۱ شهریور ۱۳۹۴ طبق پیشنهاد جدید کمیسیون آیین نامه با توجه به جداشدن کرج از تهران و تأسیس استان البرز، مقرر شد 2 نماینده از این استان به نمایندگی از مردم، وارد مجلس خبرگان رهبری شوند چهارشنبه ۲۷ خرداد ۱۳۹۴ عطاءالله ربانی، رئیس پارک علم و فناوری البرز گفت: این شرکت‌ها در زمینه‌ بهره‌وری انرژی، برق، علوم دریایی، مهندسی شیمی و مکانیک فعالیت می‌کنند/ 54 شرکت در پارک علم و فناوری البرز فعالیت می‌کنند چهارشنبه ۳۰ اردیبهشت ۱۳۹۴ نوبخت: بودجه  40 هزار میلیارد تومان به طرح‌های عمرانی کشور اختصاص یافت رئیس سازمان برنامه و بودجه در جلسه شورای برنامه‌ریزی و توسعه استان البرز گفت:  سال گذشته این بودجه 32 هزار میلیارد تومان بوده که با توجه به حجم طرح‌های نیمه تمام کشور این بودجه به 40 هزار میلیارد افزایش یافت جمعه ۲۱ آذر ۱۳۹۳ مسابقات تکواندو نوجوانان کشور با قهرمانی تیم البرز خاتمه یافت در این رقابت‌ها تیم استان البرز با کسب پنج مدال طلا و یک برنز و 80 امتیاز به مقام نخست رسید/ تهران با دو مدال طلا، یک نقره و یک برنز دوم شد و قم و مازندران در سکوی سوم مشترک قرار گرفتند جمعه ۱۱ مهر ۱۳۹۳
ارام,شبکه خبری «سی ان ان» از این جنگنده ها به عنوان سنگ بنای دفاعی امریکا در اقیانوس ارام یاد می کند
ارام,از  سوی دیگر با افزایش تنش میان ژاپن و چین در سال گذشته اقیانوس ارام دچار  ناآرامی شده است
کشدار,همان ماده خوراکی نرم و لطیف و کشدار که آب از دهان آدم سرازیر می‌کند! اما آیا خوردن آن مفید است یا مضر؟ چه خواصی دارد؟ اصلا سر و کله‌اش از کجا پیدا شده؟ چرا برخی می‌گویند بد و برخی دیگر می‌گویند خوب است؟ بگذارید در ادامه این مطلب درباره اینها بیشتر توضیح دهیم
واداشتن,روهرباکر در بخش دیگری از سخنان خود اظهار داشت که �شاید لازم باشد که به فکر واداشتن گروه‌های تروریستی مسلمان به نبرد علیه یکدیگر باشیم�
فکرکردن,در آنجا فضا طوری است که آدم آن چیزی را که در وجودش هست، می‌تواند بروز دهد؛ برای اینکه اصلا فرصت فکرکردن نیست
کشدار,۱۳۹۵/۰۲/۰۲86 بازدید شیرینی پفکی دوست دارید خودتان در خانه شیرینی پفکی درست کنید؟؟؟  پس با ما در ادامه همراه باشید!  مواد لازم:  زرده تخم‌مرغ: 5 عدد پودر قند: 200 گرم گردو: 200 گرم،  نیمکوب پودر هل: یک قاشق چای‌خوری یا وانیل: یک‌چهارم قاشق چای‌خوری  روش تهیه:  1- زرده تخم‌مرغ را به همراه پودر قند با همزن برقی بزنید تا مایه کاملا سفید و کشدار شود، سپس هل یا وانیل را اضافه کنید
جداشدن,جداشدن جشنواره ملی از جشنواره جهانی باعث رشد بخش جهانی شده است و این جشنواره می تواند نقطه قوت جشنواره های آسیا میانه شود
جاافتاده,یکی از این موارد موضوع «تغییر»  بود، این‌که یک بوروکراسی جاافتاده‌ای در سیستم سیاسی آمریکا وجود دارد و  قدرت بین طایفه کلینتون‌ها و بوش‌ها جابه‌جا می‌شود، ترامپ در این مسئله  جمهوری خواهان و دموکرات‌ها را با یک چوب زد و اعلام کرد که  من جزو این  اشرافیت و اقلیت سیاسی آمریکا نیستم و می‌خواهم مردم را دریابم، مردمی که  فقیرتر هستند و از سیاست ورزان تابه‌حال هیچ خیری ندیده‌اند
جاافتاده,وجه تشابه ترامپ با  ایران این است که در اینجا هم عده‌ای مثلاً بگویند مهاجران افغان در ایران  آمار بیکاری را بالابرده‌اند و یا ما یک بوروکراسی اشرافی جاافتاده داریم  که حکومت در بین یک عده افراد دست‌به‌دست می‌گردد و
فراگرفتن,پس از آموختن درست خواندن اشعار نوبت به فراگرفتن ردیف آوازی و حساب و کتاب های دقیق آن می رسد
یکسر,خانه » آخرين خبرها » اقتصادي » اقتصادي » راه وشهرسازي » آغاز فروش اینترنتی بلیت نوروزی اتوبوس از 11 اسفند/افزایش 20 درصدی نرخ بلیت آغاز فروش اینترنتی بلیت نوروزی اتوبوس از ۱۱ اسفند/افزایش ۲۰ درصدی نرخ بلیت جامع نیوز: رئیس سازمان راهداری از آغاز فروش اینترنتی بلیت اتوبوس برای نوروز ۹۳ از ۱۱ اسفند خبر داد و گفت: فروش حضوری نیز از ۱۸ اسفند آغاز می‌شود؛ در راستای جبران تردد‌های یکسر خالی بلیت‌های نوروزی اتوبوس با ۲۰ درصد افزایش قیمت ارائه می‌شود
ضربی,فرهنگی و هنری - پایگاه خبری موسیقی ایران - ۴ روز پیش سپیدار که دومین آلبوم تک نوازی حمید متبسم و شامل شش قطعه ضربی بر اساس ردیف دشتی است، شب گذشته شنبه 21 مرداد ماه سال جاری برای مخاطبان به اجرا درآمد
اوردن,یاشار ۳۴ + ۳۴ - پاسخ جناب پروین بعنوان یه بزرگ فوتبال احترامت واجب  اما برای این پیروزی چه ها که نکردین اگر خدای هست ما تمام عواملی که این بلا را سر تراکتور اوردن بخدا میسپاریم  اگر پرسپولیس برای شما  واقعا تیمه از این بازی باید خجالت بکشین که نه خوشحال باشین که با هزار ک
دوشیزه,به گزارش صبحانه ،قانون فعلی این‌گونه است که فقط واژه طلاق از شناسنامه خانم‌هایی که عقد کرده‌اند، اما دوشیزه هستند حذف می‌شود
پزو,واردکننده یک برند مدعی شده است شخصی به او معرفی شده که هر دفعه 10 هزار پزو (حدود 200 دلار) رشوه دریافت می کند تا آن پول را به گروه 'داوائو' تحت رهبری معاون شهردار ارائه نماید
دریده,باور کنیم که نادیده گرفتن نیاز‌ها و نبود امکان برای تخلیه فشار غرایز طبیعی می‌تواند هر انسان کم ظرفیتی را به هیولای دریده و افسار گسیخته‌ای مبدل کند
خز,شعار یکی از این کمپین ها «برهنه بگردید به جای اینکه خز حیوانات را به تن کنید» بود؛ حامیان این کمپین به نشانه اعتراض بدون هیچ پوششی به خیابان می رفتند
پزو,» - توی جیب‌هات چه‌قدر پول داری؟ - چهل‌وشش پزو
پزو,دن‌گاسپارو گفت: «خب، دنده‌‌اش نرم، می‌خواست چانه نزند! چرا به همان ده پزو رضایت نداد؟ قبلش هم که مدام اسب مردم را می‌دزدید
پزو,به‌خصوص این‌حرف که گیخارو بعداً آمده خِرَم را گرفته و ازمن چهل‌وشش پزو پول طلب کرده به‌هیچ‌وجه حقیقت ندارد
کشدار,» راننده از ٨٠٠ زن که «آن تو»، هر روز روی ٨٠٠ تخت با ملحفه‌های آبی و صورتی می‌خوابند و بلند می‌شوند و با ٨٠٠ خلق و خو و ٨٠٠ بهانه برای گذراندن روزهای بی‌تاب و کشدار زندان، با هم کنار می‌آیند، خبر نداشت؛ از ۸۰۰ زندانی زن که رئیس سازمان زندان‌ها هم می‌گوید ۳۰۰ نفرشان متهمند   و خیلی‌های‌شان بلاتکلیف
کشدار,«شهلا»ی ٢٧ ساله هم حرف‌هایش را با همین جمله شروع کرد؛ با ملالی رازآلود که خاصیت بیشتر زنان زندانی است، خاصیت بیشتر زنانی که «ابد» را پایین پرونده‌های‌شان مُهر کرده‌اند و گفتن از روزهای کشدار زندان برایشان سخت است؛ شهلا هم حرف‌هایش را با همین ملال کش‌دار زندان شروع کرد؛ بی‌آن‌که شبیه حرف‌هایش را جایی در کتابی خوانده باشد که نویسنده‌اش، «رضا براهنی»، زندانی روزهای دور، روزی در آن نوشته بود: «بیرون، طول معمولی کش است و زندان، همان طول کش است، منتها کشیده‌تر شده‌اش
فراگرفتن,html  --------------------------------------------------  عنوان : سقوط داعش در موصل؛ نقش تعیین‌کننده مرجعیت و حشد الشعبی در تغییر معادلات نبرد  --------------------------------------------------  متعاقب صدور فتوای مرجعیت، جوانان عراقی که آموزش‌های لازم را برای جنگ ندیده بودند به مراکز نظامی رهسپار شدند تا ضمن فراگرفتن آموزش‌های لازم به میدان‌های نبرد با داعش عازم شوند
فراگرفتن,متعاقب صدور این فتوا، فوج فوج از جوانان عراقی که آموزش‌های لازم را برای جنگ ندیده بودند به مراکز نظامی رهسپار شدند تا ضمن فراگرفتن آموزش های لازم به میدان های نبرد  با داعش عازم شوند
ارام,به گزارش شمانیوز:  در اولین عکس این بازیگر ۴۵ ساله عکسی از خانه اش در زعفرانیه تهران را منتشر کرده و نوشته است: یک بعدازظهر ارام
سنجیدن,بنابراین باید پرسید چرا موضوعاتی که در دیگر کشورها به سادگی مدیریت می‌شوند، در کشور ما غالبا تبدیل به مشکل می‌شود و موقعیت‌های اینچنینی، کارشناسان را در شرایطی قرار می‌دهد که با سنجیدن فرصت‌ها و تهدیدهای اتفاقات معمول و ساده، از حذف کلی موضوع سخن به میان می‌آورند؛ چنانچه کوتاه کردن تعطیلات نوروزی را به عنوان یک راه حل مطرح می‌کنند و به این ترتیب می‌خواهند سفرهای این ایام را مدیریت کنند؛ سفرهایی که به دلیل شلوغی جاده‌ها نه تنها از کیفیت کافی برخوردار نیستند بلکه به خاطر ترافیک‌های سنگین، مصرف سوخت را افزایش می‌دهند و از این مهم‌تر، بالا رفتن تلفات جاده‌ای را موجب می‌شوند و شیرینی عید را به کام هموطنان مان تلخ می‌کنند
گند,البته این حرف جدیدی نیست و تقریبا مرحوم خواجه حافظ شیرازی هم کاملا ملتفت شده است که آن آفتاب تابان برجام و فتح‌الفتوح قهرمانان دیپلماسی، آن‌طورها هم که می‌گفتند پیروزی نیست و در خوش‌بینانه‌ترین حالت، یک ضربه فنی محترمانه است از سوی طرف مقابل! اما سوال اساسی اینجاست: در یک مردم‌سالاری دینی از نوع جمهوری اسلامی که تازه معتدلان و سکولار-محافظه‌کارهایی که اکنون در قدرت اجرایی هستند بر قسمت مردم‌سالارانه‌اش بیشتر تاکید می‌کنند، مساله‌ای به این مهمی که عمیقا با سرنوشت و رویاها و غرور یک ملت سر و کار دارد، چرا باید محرمانه باشد؟ چرا باید «جلسه استماع» محرمانه باشد؟ چرا باید بینی و بین‌الله از نمایندگان مجلس که وکلای این ملتند خواست گند ماجرا را درنیاورند؟! گندی که همان‌طور که گفتیم، درآمده است و تقریبا هیچ کس برای فهمیدن «تقریبا هیچ بودن عواید برجام» نیاز به اخبار محرمانه ندارد و این تقریبا یک احساس عمومی است که ماحصل آن همه شلنگ و تخته و بگیر و ببند و برو و بیا، آن‌قدرهایی هم نیست که می‌گفتند
