word,sentence
ایین,به استناد تبصره ماده شش ایین نامه نظارت بر نمایش فیلم، اسلاید و ویدیو و صدور پروانه نمایش آنها، مصوب جلسه 19 مرداد سال 82 هیات وزیران و بنا به پیشنهاد رئیس سازمان سینمایی به موجب این احکام حجت الاسلام والمسلمین سید مهدی خاموشی رئیس سازمان تبلیغات اسلامی، رسول صدر عاملی نویسنده، کارگردان و تهیه کننده سینما، محمدرضا جعفری جلوه مدیر شبکه دوم سیما و معاون سابق سینمایی وزارت فرهنگ و ارشاد اسلامی، حجت السلام والمسلمین طه مرقاتی استاد دانشگاه و کارشناس فرهنگی، عماد افروغ استاد دانشگاه، شهاب اسفندیاری استاد دانشگاه و رئیس دانشکده سینما تئاتر، مجید رضا بالا فیلمنامه نویس و کارشناس فرهنگی و سینمایی، حسین کرمی کارشناس فرهنگی و سینمایی و مدیر شبکه نمایش، نسیم ورییس مرکز نمایشی سیما و خانم فرشته طائرپور تهیه کننده سینما به عنوان اعضای جدید شورای بازبینی فیلم های سینمایی منصوب شدند
فتوکپی,(مقررات وظیفه عمومی صفحه ۳ دفترچه شماره یک آزمون دوره دکتری سال ۱۳۹۳ ضمیمه است)، اصل مدرک دوره کارشناسی (لیسانس) مورد تأیید وزارت علوم، تحقیقات و فناوری که معدل فارغ‌التحصیلی در آن قید شده باشد، به همراه ۲ سری فتوکپی و اصل مدرک دوره کارشناسی‌ارشد (فوق لیسانس) مورد تأیید وزارت علوم، تحقیقات و فناوری، به همراه ۲ سری فتوکپی
گند,آیا فرهاد این طور تصور می گند عمر مربیگری علیرضا منصوریان در استقلال کوتاه است و او به زودی سرمربی تیم استقلال خواهد شد؟    اما در این مقطع کوتاه بعید به نظر می رسد علیرضا منصوریان نیت به پاسخ دادن به فرهاد مجیدی داشته باشد چرا که این تنش او را از مسیر آماده سازی استقلال دور می کند و دعوا با یک استقلالی نه به سود علیرضا منصوریان است و نه استقلال
صادرکردن,رییس هیات مدیره چارگون درباره صادرکردن نرم افزارهای این شرکت تاکید کرد:‌ مطالعاتی در بازارهای افعانستان و عراق داشته ایم اما معتقدیم  برخی از این بازارها هنوز آمادگی پذیرش نرم‌افزارهای ایرانی را ندارند و باید روی برندینگ نرم‌افزارهای ایران بیشتر کار شود
سیه,جا داره مراسم تحلیف دو دوره روحانی رو با دو دوره احمدی نژاد مقایسه کنند تا سیه رو شود آنکه با جهانیان رابطه نداشت وقتی روحانی به ترامپ توپید، ناطق نوری با خنده از ته دل تشویق می‌کرد  صدا برداری صفر
سیه,ناتاشا دختر بسیار زیبا ، پر شر و شور و سیزده سالۀ کنت رستوف، بوریس پسر آنا میخاییلونا که به تازگی با پارتی‌بازی مادرش افسر گارد شده است، نیکلای پسر ارشد کنت رستوف  و سونیا دختر سیه چشم، باریک اندام و ریز نقش با موهایی بلند و ابروانی کشیده
پزو,او سقوط پزو را هم در صورت ریاست‌جمهوری ترامپ، 8 درصد پیش‌بینی می‌کند
پزو,البته او می‌گوید که پزو در بلندمدت بازگشت خواهد داشت، چراکه بانک مرکزی مکزیک در بازار مداخله خواهد کرد و کنگره نیز سیاست‌های ترامپ را تعدیل خواهد کرد
خز,پیش تر آمریکا و اروپا واردات خز و محصولات ساخته شده از اعضای فوک ها را ممنوع کرده بودند
تمثیل,داستان سرایی برند سرشار از تمثیل و استعاره برای جلب مخاطب است، زیرا داستان ها به مخاطبان شان اجازه می دهند که آن را به دانش و تجربه قبلی خود متصل کنند
هییت,در پی صدور حکم مقام معظم رهبری مبنی بر انتصاب علی اکبر ولایتی به عنوان رییس هییت موسس دانشگاه آزاد اسلامی، اولین جلسه هیئت موسس این دانشگاه روز چهارشنبه 6 بهمن ماه با حضور اعضاء و به ریاست ولایتی تشکیل شد
خواباندن,خواباندن بیمار در آب با درجه خنک تر از دمای بدن به ویژه در مورد کودکان توصیه نمی شود زیرا فایده چندانی ندارد و حتی ممکن است حال بیمار را بدتر کند
خواباندن,نقد کردن چک بانکی برای نقد کردن چک در بانک‌ها هم اگر چک از حساب‌های جاری ویژه‌ای مانند جام یا سپهر صادر شده باشد شما قرار نیست کارمزدی بپردازید اما در غیر این صورت تمام عملیات مربوط به نقد کردن چک از جمله خواباندن به حساب مشمول دریافت کارمزد است
سیه,"متن کامل اشعار به‌شرح زیر است:ای هلالی که تماشای رخت دلخواه استهله ای ماه! خدای من و تو الله است(1)روز عید است و قنوت است و دعای من و تواهل جود و جبروت است خدای من و توکبریا و عظمت چیست؟ ردایش آریعفو و رحمت نمی از بحر عطایش آریو له الشکر که یک ماه مرا مهمان کردو له الحمد گناهان مرا پنهان کردبسته شد پنجره عرشی راز رمضانالوداع ای سحر راز و نیاز رمضانالوداع ای شب الغوث شب خَلِّصناشب قدری که نشد قدر بدانیم تو رابزم قرآن به سر و بندگی درگاهشلیلة القدر و نوای �بک یا اللهش�دم گرفتیم شب گریه به آواز جلی�بعلیٍ بعلیٍ بعلیٍ بعلی�دم گرفتیم به ذکری ابدی و ازلی�بحسین‌بن علیٍ بحسین‌بن علی�سخت دلتنگ توایم ای مه کامل! رمضان!ای که از همدمی‌ات نرم شد این دل، رمضان(2)الوداع ای که لبم را به عطش خوش کردیدر دلم شوق گنه بود تو خامُش کردیتشنگی را تو چشاندی به من از روی کرمتا ز یادم نرود تشنگی اهل حرمیا رب ار هست مرا جرم نبخشیده هنوزعیدی‌ام را بده و در گذر از آن امروزکاش فیض سحر و روزه بماند با مانور این طاعت سی‌روزه بماند با مادل ببندیم به شیرینی امساک ای‌کاشروزی ما نشود لقمه ناپاک ای‌کاشای خوشا روزه هرروزه چشم و دل و کامای خوشا شیوه پرهیز ز شبهه، ز حرامنگذاریم که آید به سر سفره مالقمه دوزخی ""رشوه"" و زقوم ""ربا""پی هر لقمه مبادا که دهان بگشاییمما که پرورده نان و نمک مولاییمکار و همت همه‌ی رنگ و بوی این خاک استعرق کارگران آبروی این خاک استبه عمل کار برآید به سخندانی نیستپینه دست کم از پینه پیشانی نیستکارگر، گرچه عرق، آب وضویش باشدعرق شرم مبادا که به رویش باشدآه از آن دست پر از پینه که حسرت بکشدپدری کز زن و فرزند خجالت بکشدای نشسته صف اول! نکنی خود را گمپی اقدام تو هستند هنوز این مردمچند روزی تو مقامی به امانت داریمنصبت را نکند طعمه خود پنداری(3)راه می‌جویی اگر، شیوه مولاست دلیلقصه آهن تفتیده و دستان عقیلحرف تبعیض در آیین علی هرگز نیستآهن سرخ گواه است خط قرمز نیستپلک بر هم مگذارید که فرصت رفته‌ستپلک بر هم زدنی فرصت خدمت رفته‌ست نه آنیم که آموخته غرب شویمپی هر وسوسه‌ای سوخته غرب شویمسیلی از کوخ‌نشین، کاخ‌نشین خواهد خوردو زمین‌خوار سرانجام زمین خواهد خورد""بیست سی"" چیست که تعلیم جهان، از دل ماستهان که جمهوری اسلامی ایران اینجاستاگر از غرب رسد نسخه، خودش بیماری‌ستقرص خواب است ولی چاره ما بیداری‌ستتا ابد تربیت از مهر ولی می‌گیریممشق از غیرت ابروی علی می‌گیریمما بر آنیم که در مکتب او دیده شویمبا علی اصغر و قاسم همه فهمیده شویمتا ابد سستی تسلیم مبادا با ماوحشت از حربه تحریم مبادا با ماباز تحریم جدیدی به سِنا رفت که رفتجسم برجام چو روحش به فنا رفت که رفتذوق بیهوده ز برجام خطا بود خطاتکیه بر عهد عموسام خطا بود خطاعهد با دزد سر گردنه بستیم ای دوستبارها عهد شکست و نشکستیم ای دوستهرچه می‌شد بَرَد از کیسه ما بُرد که بُرد""بُرد بُرد"" این بُوَد آری همه را بُرد که بُردگفته بودند که دشمن به تجارت آمدپیر ما گفت که البتّه به غارت آمدخواب دیدند صَلاح از طرف بیگانه استبه خود آییم نجات همه در این خانه استکارزار است، قدم قاطع و محکم بردارسخن از صلح بگو، اسلحه را هم بردار!راه ما راه حسین است و به خون روشن شدتکیه بر تیغ زد آن دم که جهان دشمن شدنه به دل راه بده واهمه از اخم عدونه دلت غنج رود باز به لبخندی از اودل به لبخندش اگر باخته‌ای، باخته‌ای!گر ز اخمش سپر انداخته‌ای باخته‌ای!غم مخور، سست مشو، با صف اعدا بستیزمژده ""لاتهنوا ""(4) می‌رسد از جا برخیزتا بدانند که هان لشکر احمد ماییمرزمجویان و دلیران محمد ماییمذوالفقار علوی بود برون شد ز نیاممرحبا، دست مریزاد، سپاه اسلامناز شست تو دلاور حسن تهرانیزنده‌ای تا به ابد، فاتح این میدانیهست مدیون تو امنیتمان تا به ابدهست ممنون تو ایران و جهان تا به ابداینکه چون صاعقه آمد به سرت تکفیریذوالفقار است که از غرش آن می‌میریوقت آن است سر جای خودت بنشینیبا دم شیر مکن بازی، بد می‌بینی!نوش جان همه‌تان سیلی شش موشک ماکه صدایش برسد تا به ریاض و حیفا(شترقش برسد تا به ریاض و حیفا!)این قدَر بمب نچسبان به کمر ای نامرد!صبر کن موشک ما منفجرت خواهد کردای ابوجهل که در کشتن خود استادیخر دجالی و افسار به صهیون دادیای سیه‌روی که از نفت سعود آمده‌ایبچه ابلیس که از ناف یهود آمده‌ایدشمن از ابلهی‌اش در طمع خام افتادتشت رسوایی‌اش اما ز سر بام افتادجاهلیت چه سعودی و چه غربی یک‌جاگرم رقصند، عجب منظره‌ای باب هَجارقص شمشیر چو در خیمه دشمن برپاستسپر انداختن و طعنه به شمشیر خطاستآری آرامش ما مرد خطر می‌طلبدصبح پیروزی ما خون جگر می‌طلبد�می‌وزد از همه‌جا بوی گل یاس شهیداز کجا آمده‌اند این‌همه عباس شهیدذوالجناح از نفس این‌بار نخواهد افتادعلم از دست علمدار نخواهد افتاد�(5)در دفاع از حرم، آیینه آن سقاییمهمچو عباس، علمدار ولایت ماییماین زره پشت ندارد منگر برگردیمتیغ در دست، به ره، منتظر ناوردیمقدس ای قبله آغاز که پایان با توستمهر باطل شدن فتنه شیطان با توستتو کلید همه گمشدگی‌ها هستیقدس ای قدس! تو آزادی دنیا هستیمنشینید به غم شام بلا می‌گذردراه ما از سفر کرببلا می‌گذردپی‌نوشت:1 ــ دعای رؤیت هلال ماه: رَبِّی وَ رَبُّکَ اللَّهُ رَبُّ الْعَالَمِینَ اللَّهُمَّ أَهِلَّهُ عَلَیْنَا بِالْأَمْنِ وَ الْإِیمَانِ وَ السَّلامَةِ وَ الْإِسْلامِ وَ الْمُسَارَعَةِ إِلَى مَا تُحِبُّ وَ تَرْضَى اللَّهُمَّ بَارِکْ لَنَا فِی شَهْرِنَا هَذَا وَ ارْزُقْنَا خَیْرَهُ وَ عَوْنَهُ وَاصْرِفْ عَنَّا ضُرَّهُ وَ شَرَّهُ وَ بَلاءَهُ وَ فِتْنَتَهُ"
سیه,"نمونه اش همین عضو اسبق تیم ملی فوتسال بانوان بود که در روزهای گذشته با آه و ناله کردن در اینستاگرام سراغ گوش و چشم منتظرِ مخالفان نظام جمهوری اسلامی ایران رفت تا با یک پست غیر معمول و باز کردن روسری از سر (!)، پوشیدن شورت فوتبال و برهنگی با بکارگیری واژگان ""مخالف نظام شاد کن""، از این نمد کلاهی هم برای خود دست و پا کند که البته برای ساعاتی موفق هم بود؛ اما سیه روی شود هر که در او غش باشد! دختر جوان ایرانی که همین چند ماه پیش در المپیک ریو شاهد افتخارآفرینی کیمیا علیزاده روی مهمترین شیاپچانگ جهان بود، احتمالا چون حس کرده بعد از ۸ سال دوری از تیم ملی راهی برای پیشرفت ندارد و البته توان و استعدادش را نیز، مسیر آسان اما پرخطری را برگزید که جماعتی خواب و البته بیهوش را با خود همراه کرده و باز هم تکرار می کنیم تا از این نمد، کلاهی برای خود دست و پا کند و احتمالا پاسپورت فلان کشور خارجی را بگیرد"
شتری,به گزارش ایسنا، توصیه‌های هواشناسی کشاورزی برای روز پنجشنبه (۲۲ تیرماه) تا روز (سه‌شنبه ۲۷ تیرماه) در استان‌های مختلف به شرح زیر است: استان‌های آذربایجان شرقی، آدربایجان غربی و زنجان: باغبانی احتیاط در انجام عملیات سم‌پاشی و محلول‌پاشی در روزهای پنجشنبه، جمعه و شنبه به دلیل بارش پراکنده و وزش باد تنظیم دمای گلخانه‌ها و کارگاه‌های پرورش قارچ به دلیل افزایش نسبی دمای هوا از یکشنبه هفته آینده به بعد محافظت از پوشش گلخانه‌ها به دلیل وزش باد مبارزه با آفت شته باغات میوه با مشورت کارشناسان جهاد کشاورزی از یکشنبه هفته آینده به بعد تنظیم دور آبیاری در باغات میوه متناسب با وضعیت خاک و دمای آن خاکدهی پای بوته و مصرف کود سرک در زراعت گوجه فرنگی ردیابی و هرس سرشاخه‌های درختان آلوده به تخم‌های زنجره از یکشنبه هفته آینده به بعد مبارزه با شته سبز در درختان میوه هسته‌دار از یکشنبه هفته آینده مبارزه با سفیدک سطحی در باغات سیب و سفیدک نمدی در درختان هسته‌دار از یکشنبه هفته آینده به بعد ردیابی و مبارزه با آفت کرم غوزه در محصول گوجه فرنگی در شهرستان طارم زنجان از یکشنبه هفته آینده به بعد مبارزه تلفیقی با کرم گلوگاه انار در شهرستان طارم زنجان از یکشنبه هفته آینده به بعد مبارزه با لب شتری در باغات هلو از یکشنبه هفته آینده به بعد زراعت: مبارزه با آگروتیس در مزارع ذرت از یکشنبه هفته آینده به بعد مبارزه با کرم برگ‌خوار، خرطوم بلند و کوتاه در مزارع چغندرقند از یکشنبه هفته آینده به بعد انجام عملیات وجین و مصرف کود سرک در زراعت‌های بهاره ازجمله چغندرقند، پیاز، سیب‌زمینی و ذرت در زمانی که پیش‌بینی هوای خشک و باد ملایم و دمای هوا کمتر از ۱۰ درجه و بارش وجود ندارد، اقدام به کودپاشی شود
جاگذاشتن,در ادامه اصلان کریمی، مدیر اداره شعب منطقه 2 کشور با  بیان اینکه تلاش همیشگی بانک ملی ایران بر جاگذاشتن بهترین آثار از خود در  جامعه بوده است، گفت: بانک ملی ایران برای بر جا گذاشتن نام نیک، خود را با  آخرین تغییرات جامعه در عرصه های گوناگون تطبیق داده است، تا بتواند  انتظارات مردم و مسئولین را به بهترین شکل برآورده سازد
اگاهانه,اصلاح طلبی و رویکرد اصلاح طلبانه پس از هاشمی نیازمند دقت نظر و محاسبه عمیق تر در کنار پررنگ شدن رئالیسم در کنشگری ست همچنین شعار ها و ظرفیت های مغفول در گفتمان اصلاحات همچون عدالت طلبی و عدالت خواهی لاجرم احیا شود ،طبقات فرودست جامعه و دهک های پایین اقتصادی به عنوان بستر و پتانسیل مستعدی برای افراط گرایان در جهت بسیج علیه طبقات متوسط و مطالبات ازادی خواهانه نیز در محاسبات و تحلیل های تئوریسین های اصلاحات نباید نادیده گرفته شود ،امید است ارتقای کارامدی دولت مشروعیت و مقبولیت بیشتری برای آن به همراه اورد،دولت مستقر نیز به جای افتادن و غلطیدن در ورطه منازعات و مشاجرات روزمره سیاسی با مخالفین خویش که اگاهانه و حسابگرانه به دنبال در گیر کردن دولتمردان در این کارزار هستند به کارامدی بیشتر خویش متمرکز باشند ارتقا چهره ها اصلاحات به نهاد و انسجام حول اصول متقن و مستدل و واقع نگرانه ی این نهاد های سیاسی اجتماعی به نیرومندی گفتمانی و انسجام تشکیلاتی و از همه مهم تر حاکمیت فرهنگ دموکراتیک بر اردوگاه اصلاح طلبی منجر خواهد شد ،نکته دیگر مغفول در نگاه ناظران و تحلیل گران ابعاد فقهی و دینی شخصیت آیت الله فقید است ،تفسیر راهنمای این فقیه گرانسنگ نمونه و مصداقی از مظاهر این توان و بعد فقهی ست
جداشدن,بخشی از هدست که با صورت تماس دارد قابل جداشدن و شستشو بوده و به این ترتیب از دوام بالایی برخوردار است
اوردن,اگر توان مند هستیم باید به حای اینکه مجبور کنید به اوردن سرور ها اپ بهتری بنویسید و کاری کنید کاربر ایرانی اعتماد کند و استفاده کند
فکرکردن,در آنجا فضا طوری است که آدم آن چیزی را که در وجودش هست، می‌تواند  بروز دهد؛ برای اینکه اصلا فرصت فکرکردن نیست
دورکردن,چه باید کرد؟ کارشناسان انجام برخی تکنیک ها نظیر ورزش کردن به ویژه تمرینات آرام بخش، پرهیز از استعمال دخانیات و حتی قهوه و چای، تجویز رژیم غذایی مناسب، دورکردن فرد از افراد پرخاشگر و عصبی، تقویت تحمل و بردباری در محیط کار و احترام به دیگران را توصیه می کنند
برخوردکردن,این دو مشکل در اقتصاد ما بعد از انقلاب تشدید شده است و دلایل مختلفی همچون جنگ، تجربه مدیران و سیاسی برخورد کردن بعضی دولت‌ها و پوپولیستی برخوردکردن بعضی دولت ها داشته است و بعضا به دنبال رای بیشتر بوده‌ایم تا کار درست تر
سیه,دیدم که یک آقای سیه‌چرده پشت در است
ایین,به گزارش خبرداغ به نقل از روابط عمومی واموربین الملل سازمان منطقه آزاد کیش،  دکتر مونسان  پنجشنبه 15 تیر در ایین بهره برداری از یک فروند شناور مسافری در بندر کیش گفت: این شناور که دارای ظرفیت 315 مسافر و سرعت مناسبی برای تردد است علاوه بر قابلیت استفاده در تورهای گردشگری دریایی می تواند مسافران را با ایمنی مناسب درمسیر کیش - بندر چارک و بالعکس جابه جا کند
تمثیل,برای این‌که تفکیک مفهوم علامت شی و علّت شی بهتر مشخّص شود می‌‌توان تمثیل زیر استفاده کرد: فرض کنید در یک ایستگاه قطار، تابلویی درست کرده‌ اند که یک دقیقه قبل از ورود هر قطار به ایستگاه، آمدن آن را اعلام می‌‌کند و البتّه بعد از این اعلام، قطار می‌‌آید
اوردن,""" این اعلام بانک ملی به مانند بانک ملت، رسما موضوع اختلاسی که قبلا مسئولان از آن سخن گفته بودند، باند بزرگ کلاهبرداری سوءاستفاده از حساب‌های بانکی و انتقال پول را رد می‌کند و تنها آن را با به میان اوردن ماجرای پرداخت تسهیلات و بدهی معوق و اینکه قرار است با وثیقه‌های موجود این پول برگردد خاتمه می‌دهد"
تمثیل,چنانکه مولوی خود در تمثیل زیبایی می‌گوید: حکایت انسان با چنین معشوقی مانند در افتادن آهن در آتش است که همه ویژگیهای آتش را جذب می‌کند ولی آتش نمی‌شود و استقلال خود را حفظ می‌کند
واداشتن,جاسوسان سفارت اسرائیل برکناری وزیر مشاور در امور خارجه را مورد بررسی قرار می‌دهند و به واداشتن نمایندگان جهت مطرح کردن سوالاتی از نخست وزیر افتخار می‌کنند
خواباندن,به عنوان يك طلبه كه احساس وظيفه كردم براي خواباندن اين بحران و آرام  كردن اوضاع
سیه,فیلم  مستند «حق کپی رایت محفوظ است؟» به نویسندگی و کارگردانی روزبه رحیم نژاد  به بهانه آثار لاله‌ اسکندری به مشکلات حق کپی رایت در ایران می‌پردازد و  از عوامل این مستند می‌توان به صدابردار: حسام شریعت احمدی، دستیار  کارگردان: امیدرضا زاده و امیر بروغنی، مجری طرح: سودابه سیه پوش، مدیر  تولید: مهدی مدرسی، تهیه کننده: روزبه رحیمی نژاد، اشاره کرد
امدن,اما مطمئنم برای اقای رییسی فضا را جوری طراحی کردند که ایشان احساس تکلیف کند و راهی جزء امدن به میدان برایش نباشد ولی باز هم می گویم ای کاش ایشان دامنه مشورت را باز تر می کرد و کاندیدا نمی شد
اوردن,حتی طیف و وزرای نزدیک به احمدی نژاد هم در ستاد رئیسی حضور پررنگی دارند، فکر می کنید در نهایت چه تفکری پشتیبان رئیسی در انتخابات است؟ این تفکر برایش رای آور است یا رای شکن؟ ببیند من در مورد رای اوردن یا رای نیاوردن نمیخواهم الان نظر بدم اما اقای ریسی نباید ابروی خود را اعتبار خود را در اختیار آن تفکر قرار دهد و اینکه تفکر صحنه گردان این جریان برای اصل نظام و بقای نظام خطرناک می‌دانم
امدن,یادم نمی رود یک روزقبل از رای گیری از دفتر ایشان با من تماس گرفتن که با ایشان صحبت کنم ایشان پشت خط امدن و به من گفتن فلان اقا در فلان نهاد ارزشی که اتفاقا از دوستان من بود دارد تحرکاتی بر علیه من انجام میدهد این برای من نه بلکه برای نظام خوب نیست من نمی خواهم فریادی بزنم یا اسمش را مطرح کنم، به او بگو نکند این کارها را
بالازدن,اقتصاد مقاومتی تمامی نیازهای جامعه را تامین می‌کند فرمانده سپاه خوی گفت: اقتصاد مقاومتی به معنای تامین تمام نیازهای جامعه در داخل کشور و اقدام و عمل یعنی بالازدن آستین و مصرف کالای داخلی است
بالازدن,وی افزود: اقتصاد مقاومتی به معنای تامین تمام نیازهای جامعه در داخل کشور و اقدام و عمل یعنی بالازدن آستین و مصرف کالای داخلی است
اگاهانه,پس آن چه من در این مقاله مطرح می کنم برپایه حدس و گمان اگاهانه است
سنجیدن,وی با بیان اینکه آمریکایی ها در قالب این بازدید ها می‌خواهند بهانه ای برای نقض برجام پیدا کنند، خاطرنشان کرد: هدف آمریکایی ها از این اقدام جاسوسی برای سنجیدن قدرت و توان نظامی کشورمان است
جاافتاده,ذکر این نکته مهم است که پس از گذشت بیش از 40 سال از معرفی این مفاهیم و همه‌گیرشدن کاربرد آن‌ها، بسیاری از ما نمی‌دانیم که در واقع پیشنهاددهنده اولیه آن‌ها پروفسور شلینگ بوده‌است، بنابراین برای بیان اهمیت نقش او گاهی مجبور شده‌ایم تا در این متن برخی مفاهیم پراستفاده و جاافتاده در حوزه نظریه بازی‌ها را دوباره موشکافی کرده و توضیح دهیم
فکرکردن,شیائومی برای این دستگاه رقم ۲۹ دلار را در نظر گرفته و این به این معنا است که تقریبا می‌توان گفت کافی است بخواهید چنین دستگاهی را داشته باشید و بدون فکرکردن به پرداخت پول و هزینه‌کردن، آن را خواهید داشت
پیچاندن,نشانه های متداول در اختلال های اضطرابی در کودکی شناختی رفتاری جسمی اختلال در تمرکز واکنش بیش از حد به رویداد های کم اهمیت اختلال در حافظه نگرانی زودرنجی کمال گرایی تفکر جزمی گوش به زنگی افراطی ترس از دست دادن کنترل ترس از شکست اختنلال در حل مسئله و عملکرد تحصیلی کم رویی کناره گیری نیاز دایم به اطمینان خاطر دوباره پرسش مکرر سوال نیاز به اجتناب از شباهت تند حرف زدن صحبت بیش از حد نا آرامی و بی قراری عادات رفتاری مثل کشیدن یا پیچاندن مو شتابزدگی لرزیدن افزایش ضربان قلب عرق کردن بش از حد کوتاه بودن تنفس سرگیجه و تاری دید درد یا ناراحتی در قفسه سینه سرخ شدن صورت تهوع، استفراغ، اسهال گرفتی عضلانی اختلال در خواب
واداشتن,اما چگونه جرم تهدید محرز می‌شود   و ادله اثبات این جرم چیست؟ تهدید به معنای ترساندن و بیم‌دادن بوده و عبارت است از واداشتن دیگری به ارتکاب جرم یا گرفتن مال؛ چندان‌که ترس از عاقبت فعل یا ترک فعل مذکور، فاعل را مطیع تهدیدکننده کرده باشد
واداشتن,محورها: تهدید به معنای ترساندن و بیم دادن بوده و عبارت است از واداشتن دیگری به ارتکاب جرم یا گرفتن مال؛ چندان که ترس از عاقبت فعل یا ترک فعل مذکور، فاعل را مطیع تهدیدکننده کرده باشد
جاافتادن,منصوریان اعتقاد دارد با درخشش جپاروف و  جاافتادن او در ترکیب اصلی، همچنین رسیدن هشت شاکی استقلالی‌ها به فرم  مطلوب بدنی که قدم به قدم در حال طی شدن است، ترکیب میانی این تیم برای  حریفان غیرقابل مهار خواهد شد
علفی,خواص دارویی کدو حلوایی کدو حلوایی، میوه یک گیاه علفی است که دارای ساقه های بلند و خزنده و برگ های پهن است
جداکردن,درواقع این امر دلایل کاملاً علمی دارد که از بحث خارج است، اما می‌توان به‌طور خلاصه آن را این‌گونه تعبیر کرد: جداکردن باتری از برق هنگامی که کاملاً شارژ شده است، مانند این است که عضله‌های خودتان را پس از ورزش و تمرین بسیار سخت استراحت دهید
بیصدا,اقتصاد بانک و بیمه اختصاصی «نسیم آنلاین»: دولتی به بانک خصوصی رفت بازگشت بی سر و صدای یک مدیر معزول به نظام بانکی!/ احتمال رفتن معتمدی از اقتصاد نوین قوت گرفت او اکنون، آرام و بیصدا به ساختار نظام بانکی بازگشته است
بیصدا,او اکنون، آرام و بیصدا به ساختار نظام بانکی بازگشته است
خواباندن,با قلمه زدن و خواباندن شاخه ها، بوته هاي تمشك را در سطح وسيع تكثير كرديم
فراگرفتن,از 1345 به‌ بعد، هر سال‌ چند تن‌ برای‌ فراگرفتن‌ فنون‌ جدید چاپ‌ به‌ اتریش‌ اعزام‌ می‌شدند
