word,sentence
دراوردن,گفتنی است هر سال گرازها با حمله به زمین های کشاورزی و باغات نیکشهر و شهرهای اطراف، خسارت های زیادی به کشاورزان وارد کنند،‌ از جمله از ریشه دراوردن درختان تنومند انبه، مرکبات و درختان خرما
ارام,افرادی که روزانه سه بار به دستشویی می روند از این مورد مستثنی هستند اما اگر کمتر از این به دستشویی مراجعه می کنید حتما دچار مشکلات گوارشی و گوارش ارام هستید به همین علت ممکن است طی چند هفته دچار اضافه وزن شود
واداشتن,html  --------------------------------------------------  عنوان : اینگونه شوهرتان را وادار به بیان احساسش کنید  --------------------------------------------------  برای اکثر زنان واداشتن شوهرشان برای اینکه احساسات درونی خود را با آنها در میان بگذارند، کار مشکلی بنظر می رسد
واداشتن,""" این جمله به گوشتان آشنا است؟  برای اکثر زنان واداشتن شوهرشان برای اینکه احساسات درونی خود را با آنها در میان بگذارند، کار مشکلی بنظر میرسد"
واداشتن,اما رمز و راز واداشتن همسرتان برای بیان احساساتش چیست؟       راز شماره 1 مردان حقیقی از عدم پذیرش وحشت دارند واقعا!   این درست است
کشدار,با نگاه کردن به این لیست می توانید شاخصی برای انتخاب سرعت شاتر در وضعیت های مختلف به خاطر بسپرید و اگر تمایل داشتید تا حرکت سوژه شما به صورت کشدار در تصویر به ثبت برسد با یک یا چند درجه پایین تر می توانید عکسی متفاوت و جذاب بگیرید: فوتبال: 400/1
کشدار,اسفند تعطیل رسمی است ماجرای کشدار تعطیلی 30 اسفند از
جاانداختن,سلطانی‌فر معتقد است در این روش، با تکرار پیام، سعی در القای مقصودی معین و جاانداختن پیامی در ذهن مخاطب دارند؛ «تکرار از لحاظ روانشناسی در تشکیل عادت، بسیار مفید است؛ به‌ویژه اگر با دقت توأم باشد
واداشتن,روز شنبه بيستمين روز اعتصابی است که هدفش واداشتن پرزيدنت هوگو چاوز رئيس جمهوری ونزوئلا به استعفاست
ایین,کد خبر: ۴۳۸۴۴   تاریخ انتشار: ۱۳۹۴/۰۱/۲۵ ورود وزارت کشور به ماجرای حضور زنان در ورزشگاه تدوین ایین نامه حضور بانوان در ورزشگاهها در دست اجراست
ایین,کد خبر: ۴۴۵۳۵   تاریخ انتشار: ۱۳۹۶/۰۱/۱۱ رئیس جمهوری در ایین افتتاح طرح های اقتصادی در سنندج: را برعهده دارد و امیدواریم در راه اهداف بلند الهی
دریده,همین عدم صبوری باعث می شود هر حرفی گفته شود و در نتیجه خیلی از پل ها خراب و پرده ها دریده شود
اهنگ,supports HTML5 video اهنگ مانستر های قشنگه( اپارات احمقی پاک کنی ) يکشنبه ۲۲ مرداد ۱۳۹۶ - ۱۳:۵۱:۰۷ اولین واخرین هالی اوهر در جهان  من اولینم هرکی لج کنه ه - آپارات
سیه,مجددا عرض می شود و با مقایسه دو عکس اصلی و دستکاری شده توسط جاعلان و سیه دلان بخوبی پیداست که درصورت آقای هاشمی هیچ نشانه ای از زخم،خون، یا کبودی وجود ندارد
دریافتن,"پاشا مهدوی، پژوهشگر علوم سیاسی دانشگاه جرج‌تاون واشنگتن به ""زود دویچه"" گفت: «پیش از طرح این اتهام‌ها نیز دریافتن این مسئله ساده بود که بخش بزرگی از این شرکت توسط مدیران دولتی کنترل می‌شود»"
فراش,به والدین سالمند تنها، آگاهی بدهید بسیاری از سالمندان، به‌خصوص بانوان سالمند، به حرمت همسفر از دست رفته، دست از همه چیز می‌شویند و برای همیشه تارک دنیا می‌شوند، گرچه برخی نیز باوجود میل باطنی، بنابر دلایلی، مجبور به پذیرش تنهایی می‌شوند و برای همیشه قید ازدواج را می‌زنند یا با تجدید فراش مخالفت می‌کنند
یکسر,آیا زمانی که انسان می‌میرد، روح او هنگام شست‌وشو و مراسم کفن و دفن،  جسمش و اهل و عیالش را که در تکاپوی تدفین هستند را می‌بیند؟ آیا احساس آنها را درک  می‌کند؟ آگر طبق روایات خواب را برادر مرگ بدانیم، همانگونه که در خواب ارتباط‌مان  با این دنیا قطع می‌شود، آیا مرگ نیز نوعی خواب دراز مدت است؟ یعنی با مردن ارتباط  اموات با این عالم بکلی قطع می‌شود؟ آیا عالم برزخ واقعیت دارد؟ آیا صدقات و خواندن  قرآن برای مردگان سبب آمرزش یا بوجود آمدن خیری برای آنها می‌شود؟ کسی را از چند و چون روح پس از مرگ خبری نیست آنچه از کتب آسمانی به‌خصوص قرآن  می‌توان دریافت این است که خود آگاهی ما با مرگ از بین نمی‌رود بلکه پس از ترک عالم  جسمانی یکسر به نزد پروردگار می‌رویم که جایگاه اصلی ما آنجاست
پیچاندن,"یعنی به قدری ما در این حوزه خوب عمل نکرده ایم که همین سریال هم گرفته است؛ در حالی که سئوال من این است واقعا این سریال چه پیامی دارد؟! غیراز اینکه گاهی اوقات به خاطر کمبود محتوا و پر کردن وقت مردم، با دست خودمان، خودمان را مسخره می کنیم؟!   به گزارش سایت بسیج، وی با اشاره به برخی از شخصیت های حاضر در این سریال از جمله امیر نوری در نقش «فرید چاردانگه» تصریح کرد: یک بچه ریشو را برمی دارند به نام بسیجی، یک آدم ""منگولی"" نشان می دهند که همیشه به دنبال پیچاندن و تک زدن است! بقیه بسیجی‌ها هم آدمهایی احساسی نشان داده می‌شوند که دائما دنبال درگیری‌اند"
گماشتن,وصيت از ريشه وصي و به معناي عهد، فرمان دادن و سفارش كردن است و در اصطلاح حقوقي، وصيت عملي حقوقي است كه به موجب آن، شخص به طور مستقيم يا درنتيجه تسليط (گماشتن) ديگران در اموال يا حقوق خود براي بعد از فوت تصرف مي‌كند
واداشتن,عدنان حاج، عکاس رویتر، به اتهام دستکاری در عکس‌هایش و واداشتن سوژه‌ها به ابراز احساسات از ادامه کار منع شد و تمام عکس‌های ارسال شده وی از آرشیو این آژانس خبری حذف گردید
ترسیدن,پژواک دردناک زندانیان در ساختمان در کنار همه شکنجه های فیزیکی دردناک  این مکان که آن را در زمان خودش از سایر زندان ها متمایز می کرده است شکنجه های روحی و روانی ای وجود داشته که توسط ساواک و شکنجه گرهای آن صورت می گرفته است یکی از عواملی که به انجام شکنجه های روحی و تضعیف روانی این زندان کمک می کرده است نحوه معماری ساختمان زندان بوده است چون  آن را طوری طراحی کرده اند که وقتی شما در آن فریاد بزنید به هیچ وجه صدا و پژواک آن به بیرون ساختمان بروز پیدا نمی کند و همین ویژگی آن هم باعث شده تا کسی سالهای سال از حضور زندان ساواک در دل شهر خبر نداشته باشد؛ اما نکته جالب توجه اینجاست که به همان اندازه که صدای داد و فریاد در این زندان به بیرون نمی رود ولی به همان اندازه صدا و پژواک فریادهای دردناک خود زندانیان در دل زندان می پیچده تا این امر موجب ترسیدن و تضعیف روحیه زندانیان شود
پزو,فورد قراردادش بامکزیک را لغو کرد/ ارزش «پزو» کاهش یافت کد خبر: 50807 - تاریخ انتشار 15 دی 1395  -  16:32 به دنبال لغو برنامه فورد آمریکا مبنی بر ساخت خط مونتاژ خودرو در مکزیک، ارزش «پزو» با روندی نزولی روبرو شد
پزو,۵ درصدی ارزش   «پزو»، پول ملی مکزیک شد
طفیلی,به زنان مؤمنه بگو دیدگان خویش فروخوابانندو دامنهای خویش حفظ کنند و زیور خویش آشکار نکنند مگر آنچه پیداست ، سرپوشهای خویش برگریبانها بزنند ، زیور خویش آشکار نکنند مگر برای شوهران یا پدران یا پدران شوهران یا پسران یا پسرشوهران یا برادران یا برادرزادگان یا خواهرزادگان یا زنان یا مملوکانشان یا مردان طفیلی که حاجت به زن ندارند یا کودکانی که از راز زنان آگاه نیستند ( یا بر کامجویی از زنان توانا نیستند ) و پای به زمین نکوبند که زیورهای مخفی شان دانسته شود
اهنگ,شاید شاید و شاید همه ما برای تم استارت بازی نسخه 2007 که از بین یک دوربین میان تماشاگران در یکی از بازی های لیگ جزیره بود دلمان تنگ شده است و همینطور برای موسیقی های بسیار زیبا که من را وادار به جستجو در اینترنت و دانلود تمامی اهنگ های نسخه 2007 فیفا کرد
ارام,چگونه سیری رو در طول مرحله Blood on the Battlefield ارام کنید 2
ارام,"در طی مرحله BLOOD ON THE BATTLE FIELD برای ارام کردن سیری بهش بگید Relax, you don’t have to be good at everything"
ارام,در طی مرحله BLOOD ON BATTLEFIELD برای ارام کردن سیری بهش بگید I know what might lift your spirits
ارام,در طی مرحله BLOOD ON BATTLEFIELD برای ارام کردن سیری بهش بگید I know what might lift your spirits
دوشیزه,که عقد کرده و دوشیزه هستند حذف می شود حمید
جاافتاده,دارو از برندهای جاافتاده از فهرست بیمه است ارسال شده
جاافتادن,منصوریان اعتقاد دارد با درخشش جپاروف و جاافتادن او در ترکیب اصلی، همچنین رسیدن هشت شاکی استقلالی‌ها به فرم مطلوب بدنی که قدم به قدم در حال طی شدن است، ترکیب میانی این تیم برای حریفان غیرقابل مهار خواهد شد
ایین,بر اساس آخرین آمارهای بانک مرکزی رقم مطالبات معوق بانکی به ۹۰ هزار میلیارد تومان می رسد (گرچه آمارهای دیگری هم در این زمینه وجود دارد) و بر این اساس ۳۰هزار میلیارد تومان از ایین مطالبات در اختیار بدهکاران دانه‌درشت بانکی است
ترسیدن,Panophobia در اصل‌ ترس از همه چیز است‌، از بلندی‌، فضاهای بسته‌، حشرات ‌، رنگ‌های روشن‌، آسانسور و حتی آفتاب! این بیماری ترسیدن دائم است، بدون دانستن این که چه چیز باعث آن می‌شود
اهنگ,مشاهده آلبوم آهنگ در حال پخش وقتی اهنگ مناسب طبع خود را در Apple Music پیدا می‌کنید، به احتمال قطع به یقین، مشتاق شنیدن آهنگ‌های بیشتری از آن آلبوم هستید
اهنگ,ایستگاه رادیویی اختصاصی خود را بسازید یکی از قابلیت‌های Apple Music  این است که می‌تواند ترکیبی از موسیقی‌ها را براساس خواننده، آلبوم یا اهنگ اجرا کند
گماشتن,را به وجود آورده که دولت با گماشتن سرپرست در
طفیلی,شهادت تاریخ انقلاب -میزبانان « طیف طفیلی نفوذ» خواهند بود
تاباندن,دكتر رمضاني مي‌گويد ايجاد عادت‌هاي ثانويه مثل تاباندن موي سر و كندن موي صورت و جويدن لب از جمله اين عوارض است
سیه,[۵]  مقام معظم رهبری: «هر ملتى و کشورى در طول زندگانى ممتد خویش،  دوران‌هایى و حوادثى را مى‌گذراند که تأثیر آن در سرنوشت تاریخى او، بسى تعیین  کننده و ماندگار است و مى‌تواند او را به نیک بختى و عزت و اقتدار، یا سیه روزى و  ذلت و حقارت بکشاند
واداشتن,آن‌چه زبان-رژيم را به شدن وامي‌دارد، در بطنِ خودِ آن نهفته است: متوني كه براي ترجمه انتخاب مي‌كنيم، نشانه‌هايي براي واداشتنِ زبان به انديشيدن‌اند، تلنگرهايي براي بيداركردنِ «حافظه‌ي نابِ زبان
خمار,دو بار خفتم کردند، با چاقو تهدیدم کردن،‌ مردای معتاد وقتی نشئه می‌شن همه کار می‌کردند اما وقتی خمار بودند حتی اگه می‌زدی تو سرشون نمی‌پرسیدن چرا زدی؟»
تمثیل,"com/Feed""></script> خبرهای تمثیل آقای فضای مجازی پای چه اختلافات جدیدی را به دنیای حقیقی خانواده‌ها باز کرده است؟   شبکه ایران   ۱۳۹۶/۴/۲۵ ایران آنلاین /یک کتاب رویه قضایی برداشتم تا بتوانم کیس‌های جالب مورد نظر را پیدا کنم اما تقریباً نود درصد پرونده‌هایی بودند با موضوعات تکراری"
گند,کد خبر: ۴۱۵۵۵   تاریخ انتشار: ۱۳۹۶/۰۴/۲۵ سپتیسمی گند خونی یا مسمومیت خون یک مشکل مرگبار می
جاافتاده,«فرم»، البته نه به آن معناي جاافتاده‌اش به مثابه نوعي شمايل، هرگز نمادين نمي‌شود؛ فرم، صف‌آرايي انرژي‌هاي شعري است، چيزي است غيرنمادين و دقيقا مفهوم شعر را در همين سرپيچي از ورود به عرصه نمادين، حد‌گذاري مي‌كند
اهنگ,", کارتون انگلیسی کودکان , ترانه کودکانه دانلود , انیمیشن 2017 جدید خارجی ایرانی باب اسفنجی دانلود آپارات کودک برنامه موبایل اندروید کودک بازی دخترانه دانلود برنامه کودک نوجوان باربیدانلود کارتوندانلود قصهدانلود اهنگ کودکانهدانلود شعر کودکانهدانلود قصه برای کودکان دانلود"
اهنگ,"کارتون انگلیسی کودکان - ترانه کودکانه دانلود- انیمیشن 2017 جدید خارجی ایرانی باب اسفنجی دانلود آپارات کودک برنامه موبایل اندروید کودک بازی دخترانه دانلود برنامه کودک نوجوان باربی,دانلود کارتون,دانلود قصه,دانلود اهنگ کودکانه,دانلود شعر کودکانه,دانلود قصه برای کودکان, دانلود برنامه بی بی انیشتین شبکه پویا کارتون قدیمی دهه 60 -"
گند,لحظاتی در مصاحبه بود که فکر می کردم گند زدم
صادرکردن,کد خبر: ۲۷۷۳۰۸   تاریخ انتشار: ۱۳۹۶/۰۵/۱۳ گفت و گو باشهيندخت مولاوردي: به صورت عملی شروع کردیم به بیانیه صادرکردن مصاحبه کردن
کشدار,ثانیا همان طور که می‌دانید عناوینی مانند «امنیت»، «مصالح ملی» و «مصلحت نظام» مفاهیمی کشدار و قابل تأویل به چندین وجه هستند و اگر این شورا که وظیفه آن صرفا تعیین سیاستهای دفاعی – امنیتی کشور و هماهنگ کردن دستگاه‌های مختلف در مسیر این سیاستها  و رصد نمودن امنیت داخلی و خارجی کشور است، ‌با تمسک  به این مفاهیم افرادی را غیاباً و بدون تفهیم اتهام و شنیدن دفاعیات آنها به حبس‌های طولانی مدت و مانند آن محکوم کند، این امر یعنی زیر پا نهادن دستاوردهای انقلاب اسلامی در حوزه حقوق ملت که در قانون اساسی تبلور یافته است
اهنگ,"مشاوره برای خرید MP3 Plaey 0 بار در 0 پست از وی تشکر شده دستاورد ها: مشاوره برای خرید MP3 Plaey با عرض سلام نمیدونم چرا تو تایپک دیگه هیچی نیست مجبور شدم دوباره تایپک بزنمشرمندهمیخواستم یه MP3 Plaey واسه تو باشگاهتا رنج 170/00مهمترین مزایا1 کیفیت پخش بالا خیلی مهمهاندازه مناسبعمر باطری زیاداین دو مدل دیدم بازم شما پیشنهاد بدبد یه هدفون تا 100 تومن هم میخوام که کیفیت صدای خوبو مهمتر راحت بودن منظورم اینه که وقتی زیاد اهنگ گوش بدم گوشم درد نگیره راحت باشه ممنونم کاربر فعال بخش مشاوره کامپیوتر تاریخ عضویت 27,759 بار در 7,745 پست از وی تشکر شده دستاورد ها: جایزه ها: نوشته اصلی توسط tnhatarin با عرض سلام نمیدونم چرا تو تایپک دیگه هیچی نیست مجبور شدم دوباره تایپک بزنمشرمندهمیخواستم یه MP3 Plaey واسه تو باشگاهتا رنج 170/00مهمترین مزایا1 کیفیت پخش بالا خیلی مهمهاندازه مناسبعمر باطری زیاداین دو مدل دیدم بازم شما پیشنهاد بدبد http://www"
اهنگ,ونراستی یه هدفون تا 100 تومن هم میخوام که کیفیت صدای خوبو مهمتر راحت بودن منظورم اینه که وقتی زیاد اهنگ گوش بدم گوشم درد نگیره راحت باشه ممنونم سلام محمد آقا  عزیز ! به فروم سخت افزار خوش آمدید ! همون تاپیک قبلیتون رو هم من تأیید کردم  ولی نمیدونم چرا دوباره رفته بود به حالت تأیید ؟!! به هر حال اون تاپیک رو من  حذف کردم   و مشاوره رو همین جا با حضور اساتید ادامه بدید ! در کل از قندشکن  و نرم افزارهای دور زدن فی*لتر در هنگام ارسال پست نباید استفاده کنید تا پست و تاپیکهاتون مستقیم به نمایش در بیاد و به حالت تأیید نره ! اگه هم این مشکل به هر علتی به وجود اومد به یکی از مدیران انجمن پیام بدید تا بررسی کنند و پستتون رو تأید کنند ! چون محاله پستی شما ارسال کنید و ارسال نشه ! همه پست ها و تاپیک ها  ارسال میشن  ولی  اگه پست  و تاپیکی به حالت تأید بره فقط توسط مدیران قابل مشاهده و تأیید هست ! پس اگه پستی رو زدید و بعد از ارسال مشاهده نکردید لطفاً پست تکراری نزنید و به مدیران اطلاع بدید تا براتون تأییدش کنند !
تمثیل,"com/Feed""></script> خبرهای تمثیل جالب فضای فضای مجازی پای چه اختلافات جدیدی را به دنیای حقیقی خانواده‌ها باز کرده است؟   شبکه ایران   ۱۳۹۶/۴/۲۵ ایران آنلاین /یک کتاب رویه قضایی برداشتم تا بتوانم کیس‌های جالب مورد نظر را پیدا کنم اما تقریباً نود درصد پرونده‌هایی بودند با موضوعات تکراری"
کشدار,املاء و انشاء این دستورالعمل آنقدرکلی،کشدار، مبهم، چند پهلو و قابل تفسیراست که به استناد بندهای مختلف آن، «۹دی» که جای خود دارد حتی روزنامه سخنگوی دولت یعنی «ایران» را هم هیات نظارت بر مطبوعات و یا«دادسرای‌فرهنگ و رسانه» می تواند تعطیل کند
واداشتن,بعلاوه، تقاضای بازگشایی این تفاهم به منظور مذاکرات بیشتر با هدف تلاش برای واداشتن ایران به پذیرش محدودیت‌های مضاعف بر برنامه‌های هسته‌ای یا موشکی‌اش، مشکل‌آفرین است: چنین تقاضایی با امتناع ایران مواجه خواهد شد، یا برعکس با استقبال ایران اما در عوض حذف قابل توجه تحریم‌هایی که هنوز برقرارند یعنی آسیب رساندن به هرآنچه از توانایی ایالات متحده برای اِعمال فشار بر ایران باقی مانده است
سیه,کد خبر: ۱۶۴۲۰۳   تاریخ انتشار: ۱۳۹۶/۰۳/۲۱ بی خبر و اربابان سیه روزشان بایستیم جلیل رحیمی جهان
کوفتن,کوفتن سیاست و دیپلماسی در مرام انقلاب ما نبود، اگر اکنون اقلیتی آن را می کوبند و از دیوار سفارت بالا می روند، جفا به انقلاب است
گند,اولین جمله آن كمی ‌شبیه جمله‌ای از مارك تواین بود و همین جمله، لحن جسورانه و نویی در ادبیات آمریكا ایجاد كرده بود: «اگر واقعا می‌خواهید از ماجرا باخبر شوید، احتمالا اولین چیزی كه دوست دارید راجع به من بدانید محل تولدم است و این كه دوران گند كودكی من چگونه گذشته و پدر و مادرم قبل از آن كه من به دنیا بیایم شغل‌شان چه بوده و خلاصه از این جور حرف‌های چرت و پرت كه آدم را یاد دیوید كاپرفیلد می‌اندازد، ولی حقیقتش را بخواهید حال و حوصله اش را ندارم در مورد این جور چیز‌ها صحبت كنم
بلندشدن,وضعیت این دفترچه آن‌قدر تبعیض‌آمیز بوده است که قبل از بلندشدن صدای فعالان حقوق زنان، برخی از مقامات دولتی ازجمله معاون زنان و خانواده رئیس‌جمهوری به آن اعتراض کردند
پسندیدن,کد خبر: ۲۱۴۵۶۶   تاریخ انتشار: ۱۳۹۶/۰۱/۳۰ پسندیدن عکسی در صفحات مجازی توسط دکتر سلطانی فر حاشیه
شتری,مثل این پنج ستاره مشهور! اقتصاد ایران آنلاین: مالیات و پرداختن آن بالاخره شتری است که در خانه هرکسی می‌خوابد و فرقی نمی‌کند صاحب خانه‌اش معروف باشد یا معمولی، پولدار باشد یا فقیر
بلندشدن,"این آتش‌نشان که لباس کار پوشیده است می‌گوید: ""ما گوش به زنگ ایستاده‌ایم تا به محض بلندشدن صدای آژیر به محل حادثه اعزام شویم"
بلندشدن,ایستادن طولانی در یک وضعیت ثابت، یا به سرعت بلندشدن از وضعیت نشسته
نگاشتن,خاطره‌نگاري: گوشه‌نشيني احمدي‌نژاد و نگارش خاطره تصوري بعيد است، زيرا احمدي‌نژاد بخش اعظم‌خاطره‌هاي خود را بجاي نگاشتن، فرياد زده است؛ آن‌چه که مانده احتمالاً همان پرونده‌هايي از بازيگران سياسي است که گشايش آن‌ها را در مناظره‌ها همواره وعده داده است، اين پرونده‌گشايي هم اگر صحت داشته باشد، سريعاً او را مجدداً از گوشه عزلت به ميانه ميدان سياست پرتاب خواهد کرد
بیصدا,مدیرکل سازمان بهزیستی استان همدان تصریح کرد: جنگ امروز جنگی است که دشمن لحظه به لحظه و ثانیه به ثانیه در ذهن ما شروع کرده و در خانه‌های ما گام گذاشته، آرام و بیصدا، بدون اینکه احساس کنیم که چه اتفاقی افتاده است
جداکردن,وی با اشاره به جداکردن بودجه جاری کشور از نفت گفت: این کار شدنی است  اما مردم باید بخواهند و درواقع آنها نقش موثری در این زمینه دارند
امدن,اما با شخصیت بی پروایی نظیر ترامپ چه کسی میتواند بگوید این شرایط امکان وقوع دارد؟ در این مورد ترامپ تنها در شرایطی قدرت را ترک خواهد کرد که مثل ویلیام هنری که 31 روز بعداز روی کار امدن در سال 1841 قدرت را ترک کرد (از مننژیت مرد) یا مثل جیمز کارفیلد که در سال 1881 بعد از 199 روز قدرت را ترک کرد (بر اثر اصابت گلوله در یک سو قصد به جان رییس جمهور جان باخت)
ضربی,یکی از این ریتم‌ها را هم من در تصنیف «یار لیلی» از ساخته‌های خودم به کار برده‌ام که ۹ ضربی و ۵ ضربی است
ضربی,۹ ضربی از تازه‌های ریتم، در تصنیف‌های ایرانی است
ترسیدن,این موضوع تنها باعث می شود این ایده به وجود آید که چیزی برای ترسیدن وجود دارد
جداشدن,این در حالی است که کل بودجه سالانه این شرکت حدود ١٣ هزار میلیارد ریال است و در سال جاری نیز با جداشدن فرودگاه بین‌المللی امام خمینی(ره) به‌عنوان درآمدزاترین واحد و تنها فرودگاه سودآور این شرکت، فقط در سال جاری نزدیک به چهار هزار میلیارد ریال از میزان درآمدهای شرکت کاسته مي‌شود
خواباندن,به جای انتقاد، شیوه صحیح شیر دادن، خواباندن، تعویض پوشک نوزاد و دیگر مراقبت ها را با صبر و حوصله به وی آموزش دهید
خواباندن,به جای انتقاد، شیوه صحیح شیر دادن، خواباندن، تعویض پوشک نوزاد و دیگر مراقبت ها را با صبر و حوصله به وی آموزش دهید
گند,لعنتی، ادامه نده! این دفعه دیگه مارتین گند می زند! ولی نه
فراگرفتن,توجه کردن می‌تواند برای آنها به قدری سخت باشد که در فراگرفتن چیزهایی که می‌خوانند و می‌شنوند دچار مشکل می‌شوند
واداشتن,کوشش مکرر رهبر معظم انقلاب برای واداشتن قوای رسمی نیز به تحرک لازم آنها منجر نشد
واداشتن,بن سای در فرهنگ ژاپنی دو هدف توامان را دنبال می‌کند: به تفکر واداشتن بیننده و به نمایش درآوردن قوه ابتکار باغبان
خواباندن,بن سای را می‌توان از طریق کاشت بذر یا قلمه زدن و تقسیم و خواباندن و یا از راه  پیوند پرورش داد
ترسیدن,جان می‌دهد و از جان دادن خود خوشحال  است و به آن افتخار می‌کند در جایی می‌ترسد و از ترسیدن خود شاد است
درباز,• ظرف را به صورت درباز درون فر با حرارت 350 درجه فارنهایت به مدت 30 دقیقه حرارت دهید
دوشیزه,وی افزود: رهبر معظم انقلاب علاوه بر تفقد از  قهرمانانی که برای ما عزت و مدال آوردند روی جهتی دیگر نیز عنایت فرمودند و  آن حضور یک بانو و یک دوشیزه با حجاب ایرانی و اسلامی در صحنه المپیک است  که این برای ما مایه سرافرازی است
علفی,گیاه بابا آدم گیاهی علفی است که در برخی مناطق مرطوب و معتدل ایران به صورت وحشی می‌روید
خواباندن,زمان تهیه: 30دقیقه به علاوه زمان خواباندن زمان پخت: 2ساعت و سی دقیقه مواد لازم برای 12 نفر: گیلاس براق قطعه قطعه شده / 50 گرم پوست پرتقال و لیمو که در شکر جوشانده شده باشد / 115 گرم کشمش / 50 گرم گیلاس ترش خشک شده / 30 گرم عرق بیدمشک / نصف پیمانه بادام پوست کنده / 85 گرم بادام با پوست / 85 گرم بادام پوست کنده و خلال شده / 85 گرم کره بدون نمک نرم شده / 125 گرم شکر / 50 گرم خلال پوست لیمو / یک قاشق غذاخوری عسل / 450 گرم مربای زردالو / یک قاشق غذاخوری پودرشکلات / 300 گرم طرز تهیه: 1- پوست میوه و گیلاس‌ها را در ظرفی ریخته، گیلاس‌های خشک و کشمش را به آن اضافه کنید و حداقل به مدت یک ساعت آن‌ها را در عرق بید‌مشک بخوابانید
سیه,ساموئل: در ایران احساس آرامش میکنم  سپس ساموئل بازیکن  سیه چرده استقلال تهران به عنوان مهمان حضوری برنامه نود در این برنامه  حاضر شد و گفت: من از طریق یک شرکت نقل و انتقال بازیکن فرانسوی بود که به  استقلال آمدم و این یک آزمون بزرگ برای من است که در لیگ ایران بازی کنم
تمثیل,از همین رو از داستان و تمثیل و شعر و مانند آن  بسیار استفاده شده است
خواباندن,8 توصيه براي خواباندن بهتر كودكان کد مطلب: 24496 تاریخ انتشار : پنجشنبه ۱۸ ارديبهشت ۱۳۹۳ ساعت ۰۰:۵۲   اگر كودك شما خوابي كوتاه و آشفته دارد براي كمك به او و به خودتان به اين توصيه‌ها عمل كنيد
جداشدن,جداشدن شهرهای شرق برای استان مازندران گلستان هستند اکثریت مطلق
گند,رو در بیارن؟؟؟ گند زدن :))) اون کوچولوئه که خودشو خفه کرد چه با افتخارم وایساده ضایع مانلی یکی نیست به این دهاتی  بگه لطفا عقده هاتونو اینجا خالی نکنید برید همون دهات خودتون
درباز,صاحب شمش طلا به خبرگزاری فرانسه گفته است که شمش طلا به وزن ۱۰۰ کيلو گرم در موزه در محفظه ای درباز قرار گرفته بود تا بازديد کنندگان بتوانند آنرا لمس کنند
خواباندن,ضرورت توجه به الگوی خواب در کودکان بیشتر والدین برای خواباندن فرزندانشان در شب با چالش‌هایی روبرو هستند که می‌تواند بر سلامت کودک و کل اعضای خانواده تاثیر بگذارد
