word,sentence
ردشدن,کارشناسان و سایتهای اینترنتی ابتدا تصور کردند این جایزه نصیب یکی از طرفین توافق آتش‌بس در کلمبیا خواهد شد که بعد از 52 سال درگیری منعقد شد اما بعد از اعلام نتایج همه‌پرسی و ردشدن توافق صلح با شورشیان فارک با دولت مرکزی، آنها از گردونه رقابت حذف شدند
سنگچین,روزى امام علیه السلام به «ضریس كنانى» فرمود: «چرا پدرت نام تو را ضریس نهاده؟(با اینكه ضریس به معنى گرسنه، یا چاه سنگچین و یا مهره هاى پشت است) او گفت: «پدرم مرا چنین نامید چنانكه پدرت تو را جعفر نامیده»،امام فرمود: پدرت از روى نادانى نامت را ضریس نامید، زیرا ضریس نام یكى از پسران ابلیس است، ولى پدر من از روى آگاهى نام مرا جعفر نامید، زیرا جعفر نام نهرى از نهرهاى بهشت است
ابادان,به گزارش کاپ ، با توجه به قطعی شدن تاریخ برگزاری دیدار فینال جام حذفی بین تیم های استقلال تهران و ذوب آهن اصفهان مسئولان باشگاه تهرانی برای رفت و برگشت به خرمشهر بلیت پرواز به ابادان را تهیه کردند
جداشدن,"محبوب قبلی من با موفقیت من و این واقعیت که باید من رو با آدم‌های دیگه تقسیم کنه مشکل داشت (او به مردی اشاره می‌کند که آلبوم 21 براساس رابطه‌اش با ادل نوشته شده هرچند ادل در بین آشنایی با سایمون و جداشدن از محبوب قبلی‌اش رابطه دیگری را تجربه کرده بود)"""
اوردن,وی با بیان اینکه جایگاه زن در اسلام منشا خیر و برکت است اظهار داشت : دشمنان برای پایین اوردن جایگاه زن در جامعه از هر حربه ای استفاده می کنند؛ بنا براین ضروری است با پررنگ کردن زندگی معصومین (ع) و الگو گرفتن ازآنها نقشه شوم غرب را خنثی کرد
بلندشدن,انگار قصد بلندشدن نداشت
ردشدن,در کلاک لواسان و در نزدیکی دریاچه سد لتیان نیز از اواسط دهه ٨٠ شهرداری لواسان و گروهی از افراد مترصد این بودند که بیش از صد هکتار از اراضی کشاورزی این منطقه را به محدوده شهر اضافه کنند و مجوز ساخت ویلا به متقاضیان بدهند که باوجود ردشدن این موضوع از سوی شورای‌عالی شهرسازی و معماری، آقای دانشجو، استاندار وقت تهران به صورت غیرقانونی مجوز تفکیک و ساخت‏و‏ساز را در این زمین‏ها صادر کرده بود که در کنار پیگیری قضائی برای توقف ساخت‏و‏ساز در این اراضی، از ایشان نیز به دلیل اقدام خلاف قانون به دستگاه قضائی شکایت شده است
ایین,امینیان گفت: مگر انتقاد از برجام و سند۲۰۳۰ و دفاع از غرور ملی و شعر علیه کاخ نشینان ، مال مردم خوار ها ، زمین خوارها ، سست عنصرها ، اسراییل و سعودی و داعش وحدت شکن است؟ این فعال دانشجویی تصریح کرد: کسانی که امروز مدعی هستند چرا تریبون به ایین مداح داده شده، همان کسانی هستد که برجام را در بیست دقیقه تصویب کرده‌اند و مدعی شده‌اند توصیه ۹ گانه رهبری را رعایت کردند، که البته  اگر رعایت می کردند چنین مشکلاتی پیش نمی‌آمد
ضربی,"سامان احتشامی در تالار وحدت پیانو می‌نوازد سامان احتشامی قصد دارد کنسرت ""پیانو، ملودیکا و سازهای ضربی"" را در تالار وحدت برگزار کند"
ضربی,به گزارش « نسیم آنلاین »، روابط عمومی این کنسرت اعلام کرد: سامان احتشامی طبق یک برنامه‌ریزی مفصل با همراهی گروه کُر فیلارمونیک ایران کنسرت «پیانو، ملودیکا و سازهای ضربی» را در تالار وحدت روی صحنه خواهد برد
ضربی,کنسرت مشترک سامان احتشامی با محسن شریفیان و  کنسرت «ویلن و پیانو؛ همایون خرم، سامان احتشامی» از دیگر برنامه‌های این نوازنده در سال‌های گذشته به‌شمار می‌رود که با استقبال  دوستداران موسیقی روبه‌رو شد و حالا پس از تجربه‌ی این اجراها، قرار است، جدیدترین ایده‌های خود را در قالب کنسرت «پیانو، ملودیکا و سازهای ضربی» در تهران روی صحنه ببرد
گماشتن,جنتی با اشاره به اینکه در سوره مبارکه یوسف راه حل بی‌بندوباری تقویت بنیان عقیدتی است، خاطرنشان کرد: در سوره مبارکه یوسف مدیریت در دو بخش تخصص و تعهد پیوند خورده است و شیوه اداره جامعه با گماشتن افرادی که ویژگی آگاهی و امانتداری داشته باشند مورد تأکید قرار گرفته است
اژانس,پژمان جمشیدی: ادعا نیست مثلا اگر پرویز پرستویی بگوید من در اژانس شیشه ای خوب  درخشیدم ادعا نیست
خواباندن,برش استاندارد استیک فیله 200 تا 250 گرم از مغز فیله گوساله بودن چربی افقی برش داده عمودی کوبیده شود تا بافت گوشت از بین رفته برای برش آسان باشد نحوه خواباندن استیک بعد از برش و کوبیدن در ظرفی استیل قرار دهید
جاافتاده,ديويد بكهام: ديويد جوان در سال 1993 كارش را با اين شكل و شمايل در تيم منچستر شروع كرد و حالا در آمريكا به مرد جاافتاده‌اي تبديل شده است
بلندشدن,از بلندشدن مسئولان كشورها در جلسه مجمع تا صحبت از گفت‌وگوی رهبران دنیا؛ سخنرانی در دانشگاه كلمبیا، بازدید از محل حوادث 11 سپتامبر
کوفتن,بستن هر طاق‌نما شامل بود بر گستردن و کوفتن بهترین قالی قالیچه‌ها و گرانبهاترین طاق شال‌ها و آویختن سنگین‌ترین چلچراغ‌ها و قرار دادن جالب‌ترین شمایل‌ها و نصب خوب‌ترین سیاهی‌ها و بیدق‌ها و علم و کتل‌ها و دیگر و دیگر اشیا از قندیل و شمعدان و فانوس و جارو گوی و دیوارکوب و غیره و مظاهر جنگ و ستیز صحرای کربلا از شمشیر و سپر و نیزه و گرز و شش پَر و زوبین که با شایستگی و بایستگی تمام جلوه‌گری کرده مخصوصا نور چراغ‌های برق که در سال‌های اخیر بر آن‌ها اضافه شده در و دیوار و اسکلت و چادر و سقف و ستون‌ها را دیدنی‌تر می‌کرد
گستردن,بستن هر طاق‌نما شامل بود بر گستردن و کوفتن بهترین قالی قالیچه‌ها و گرانبهاترین طاق شال‌ها و آویختن سنگین‌ترین چلچراغ‌ها و قرار دادن جالب‌ترین شمایل‌ها و نصب خوب‌ترین سیاهی‌ها و بیدق‌ها و علم و کتل‌ها و دیگر و دیگر اشیا از قندیل و شمعدان و فانوس و جارو گوی و دیوارکوب و غیره و مظاهر جنگ و ستیز صحرای کربلا از شمشیر و سپر و نیزه و گرز و شش پَر و زوبین که با شایستگی و بایستگی تمام جلوه‌گری کرده مخصوصا نور چراغ‌های برق که در سال‌های اخیر بر آن‌ها اضافه شده در و دیوار و اسکلت و چادر و سقف و ستون‌ها را دیدنی‌تر می‌کرد
ردکردن,ردکردن چنین تقاضایی برای من سخت است
تاباندن,با تاباندن نور برای تحریک این گروه از سلول‌های مغزی، دانشمندان توانستند رویکرد موش‌های نر را تغییر دهند
بلندشدن,برای بلندشدن از روی صندلی خودتان را روی صندلی به جلو بیاورید
سیه,بس که از سوز دل پروانه گریانم چو شمع                      اشک می‏ریزد سحر هر شب به دامانم چو شمع  آه ای بخت‏سیه بگذار یک شب تا سحر                            بر فراز دوست شمعی بر فروزانم چو شمع
فراش,نویسنده  آخرین نظریه را چنین عنوان می‌کند: «نظریه نهایی مطالبه مهر زیاد را تدبیری  خردمندانه جهت رفع نگرانی زن، مهار تمایلات هواخواهانه، کاهش تولید مرد  برای تجدید فراش و در نتیجه تقویت و تحکیم خانواده از یک سو؛ و از سوی دیگر  در صورت وقوع طلاق، کاهش پیامد‌های سهمگین آن مانند مشکلات ناشی از اداره  زندگی مستقل، عدم برخورداری از بیمه‌های اجتماعی، تنزل شانس مجدد ازدواج،  احیاناً ضرورت سرپرستی و تأمین وابستگان دیگر و
تمثیل,وی در ادامه سخنانشان وظیفه صاحبان قلم، ادیبان، شاعران و نویسندگان را برای تشریح زوایای فرهنگ اسلامی و ایرانی بسیار سنگین و حساس دانست و گفت: شما که مسلّح به سلاح هنر و شعر هستید، خوب می دانید که چگونه با استعاره، تمثیل، کنایه و تشبیه، فضای جامعه را ترسیم و مردم را برای حضور در صحنه تشویق کنید
بلندشدن,وي در نشست خبري خود در جمع خبرنگاران از كار افتادن يكي از موتورهاي آنتونف بعد از ٢ ثانيه از شروع پرواز را دليل حادثه عنوان كرده بود اما در اين باره يكي از خلبانان به مهر، گفته بود: «از كارافتادن موتور ۲ ثانيه قبل از بلندشدن هواپيما امكان‌پذير نيست، زيرا در اين صورت خلبان مي‌تواند موتور بعدي را هم خاموش كرده و از «تيك آف» جلوگيري كند و هيچگاه يك خلبان چنين اشتباهي را مرتكب نمي‌شود كه با يك موتور به پرواز ادامه دهد؛ مگر اينكه خلبان در زمان «تيك آف» خواب بوده باشد كه چنين موضوعي هم امكان‌پذير نيست، بنابراين به نظر مي‌رسد كه يا موتور بعد از «تيك آف» از كار افتاده يا اينكه آلارم‌هاي هواپيما به درستي عمل نكرده‌اند
امدن,باورهای انسان می تواند باعث به وجود امدن بیماری باشد یا اینکه به شروع یک بیماری کمک کند
افسونگر,مطبوعات آمریکا ملانیا را یک افسونگر می دانند، گذشته از زیبایی، او توانایی بالایی در جذب افراد دارد، به  گونه ای که همسر سابق �روپرت مرداک�، غول رسانه ای آمریکا، او را زنی حامی، مادری مهربان و انسانی دوست داشتنی تعبیر کرده است
جداشدن,اگر مواد به ظرف سرخ کردن چسبیده باشند خامه به جداشدن آنها کمک می‌کند بنابراین نیازی نیست که حلقه‌های ظریف قارچ را با فشار از ظرف جدا کنید
جداکردن,مقامات ارشد نظامی آمريکا ميگويند ساختن ديوار برای جداکردن محله های مسکونی فرقه ای بخشی از استراتژی کلی امنيتی بغداد نيست
ترسیدن,این موضوع تنها باعث می شود این ایده به وجود آید که چیزی برای ترسیدن وجود دارد
ردکردن,اين افراد بايد بعد از شناسايي افکار منفي و خطاهاي فکري، پاسخ مناسب و منطقي براي ردکردن آن ها بيابند
جداکردن,کد خبر: ۱۳۸۸۵۸   تاریخ انتشار: ۱۳۹۶/۰۵/۰۴ تحویل به کارخانه و جداکردن ناخالصی های آن به شکل
برپاکردن,"بیشتر اهالی قدیم شمیران هنوز ذکری را که در هنگام کشیدن طناب ها و برپاکردن چادرهای تکیه به زبان جاری می کردند به خاطر دارند: ""اگر ناتوانی بگو یا علی/ اگر خسته جانی بگو یا علی"" با آغاز دهه ۲۰ و رفع محدودیتها در برپایی عزاداری، بیشتر تکیه های شمیران و برخی جاهای دیگر سقفشان با شیروانی پوشیده شد"
ارام,بسیاری تغییر بینی زنان ایرانی را شورشی ارام از سوی
جداکردن,» جلوی یکی از بقالی‌ها پیرزنی نشسته به جداکردن ذغال‌ها
خواباندن,همچنین، از غذاهایی مانند خورشت اردک و غاز و گوشت گوساله بسیار جوان با دارچین و خواباندن آن در زنجفیل و زیره و پیاز و کمی نمک، پرندگان شکاری چاق، گوشت گوسفند، خوراک میگو، غذاهای سنتی مانند شیر برنج عسلی، حریره بادام، شله زرد زعفرانی یا دارچینی و امثال آن مصرف کنند
جداشدن,وی با یادآوری واقعه عجیبِ جداشدن کرج از تهران، تحت‌عنوان استان البرز زمانیکه همه سیاست‌ها یکپارچگی را تاکید می‌کرد گفت: در مجموعه کلانشهری تهران یک اتفاق عجیب رخ داد، زمانیکه همه سیاست‌ها، یکپارچگی را توصیه می‌کرد استان البرز تشکیل شد و یک شکاف در مرکز کلانشهر تهران ایجاد شد که واقعا اتفاق شگفتی بود و این جدایی، حداقل امکان هماهنگی که وجود داشت را از بین برد
جداشدن,وی با یادآوری واقعه عجیبِ جداشدن کرج از تهران، تحت‌عنوان استان البرز زمانیکه همه سیاست‌ها یکپارچگی را تاکید می‌کرد گفت: در مجموعه کلانشهری تهران یک اتفاق عجیب رخ داد، زمانیکه همه سیاست‌ها، یکپارچگی را توصیه می‌کرد استان البرز تشکیل شد و یک شکاف در مرکز کلانشهر تهران ایجاد شد که واقعا اتفاق شگفتی بود و این جدایی، حداقل امکان هماهنگی که وجود داشت را از بین برد
دوشیزه,شجریان در همین سال (1340) با دوشیزه فرخنده گل افشان در شهر قوچان ازدواج می‌کند و مرداد ماه جشن عروسی می‌گیرند که حاصل این ازدواج آغاز یک زندگی سی ساله و سه دختر ویک پسر( همایون) است
ضربی,در همان زمان مدتی را نزد کربلایی علی آقا فراهانی ضربی ها را آموختم
فراگرفتن,این عضو هیات علمی دانشگاه علوم پزشکی تهران گفت: دوره نوجوانی از یک طرف فرصتی است تا فرد بتواند آمادگی لازم را جهت رشد و سازندگی خود و موثر واقع شدن در جامعه کسب کند و در حقیقت بتواند در دوره‌های نوجوانی و بزرگسالی شیوه‌های درست مدیریت را در زندگی خود به کار بندد و از طرف دیگر این دوره می‌تواند خطرآفرین هم باشد، در واقع عدم فراگرفتن مهارت‌های زندگی نوجوان را مستعد مصرف مواد مخدر و اعتیاد خواهد کرد
مسیول,26 در سال 2007 در حالی که موناکو مشتری پروپاقرصش بود اما ترجیح داد به  منطقه برگشته در تیم القطر همبازی مارسل دسایی و کانیجیا شد ،در این تیم  خوب کار کرد اما اختلافش باعث شد توسط کمیته المپیک قطر که مسیول انتقالات  خارجی ها در لیگ این کشور است به تیم السیلیه برود
ایین,پرواضح است که دخالت های چندباره انجمن های صنفی کارفرمایی درامورتخصصی وبهداشتی و تدوین ایین نامه ها ودستورالعمل ها وحضورغیرکارشناسانه وفشار مداوم بر سازمان دامپزشکی، تنها وتنها سلامت جامعه را به خطر می اندازد که متاسفانه دلیل این دخالت های بی مورد عدم درک صحیح روح حاکم بر آیین نامه نظارتی بهداشتی است باید یاداور شد که مفهوم ماده١٩ نظارت صحیح بهداشتی به دور از روابط اقتصادی و
ایین,"دکتر مسعود رضا ایین جیان مشهد 209735 Jun 11, 2016, 18:58 23"
مسیول,26 در سال 2007 در حالی که موناکو مشتری پروپاقرصش بود اما ترجیح داد به  منطقه برگشته در تیم القطر همبازی مارسل دسایی و کانیجیا شد ،در این تیم  خوب کار کرد اما اختلافش باعث شد توسط کمیته المپیک قطر که مسیول انتقالات  خارجی ها در لیگ این کشور است به تیم السیلیه برود
ضربی,کتاب چگونگی پژوهش در موسیقی ایران آلبوم هفت دستگاه موسیقی ایران (ردیف میرزاعبدالله، تنظیم برای سنتور)(صوتی) آلبوم هفت دستگاه موسیقی ایران (ردیف میرزاعبدالله، تنظیم برای سنتور)(DVD تصویری) ضربی‌های حبیب سماعی گذری در شیوه سنتور نوازی حبیب سماعی آثار حبیب سماعی شناخت موسیقی ۱ و ۲ و ۳ شناخت موسیقی ۱: نوا (نگرشی برغم در موسیقی ایران) (برنده جایزه کتاب سال جمهوری اسلامی ایران) ۲- سید حسین طاهرزاده ۳- حبیب سماعی، بررسی ۳ شیوه هنر تک‌نوازی، (نوار و کتاب) سنتور (تکنوازی سنتور از مجموعه خسروانی)  ایران (تکنوازی سنتور از مجموعه خسروانی) کنسرت بارسلونا و تاراگونا (همراه با ضرب شهرام کیانی) (تصویری) تورونتو (تکنوازی سنتور در شور، سه گاه و راست پنجگاه) کنسرت سفارت ایتالیا در تهران ۱۳۶۰ - تکنوازی سنتور در راست پنجگاه و بیات اصفهان - صدابردار: مجید درخشانی آلبوم نقش سکوت در موسیقی دستگاهی (شماره ۱ از مجموعه شناخت هنر موسیقی ایرانی شامل یک آلبوم تصویری، یک آلبوم صوتی، و یک کتاب الکترونیک) نگرشی بر غم در موسیقی ایرانی (نوا) شماره ۲ از مجموعه شناخت هنر موسیقی ایرانی شامل یک آلبوم تصویری، یک آلبوم صوتی، و یک کتاب الکترونیکآلبوم هفت مثنوی (شماره ۳ از مجموعه شناخت هنر موسیقی ایرانی شامل یک آلبوم تصویری، یک آلبوم صوتی، و یک کتاب الکترونیک) چهار عنصر طبیعت در موسیقی (شماره ۴ از مجموعه شناخت هنر موسیقی ایرانی شامل یک آلبوم تصویری، یک آلبوم صوتی، و یک کتاب الکترونیک) بررسی سه شیوه هنر تکتوازی (شماره ۵ از مجموعه شناخت هنر موسیقی ایرانی شامل یک آلبوم تصویری، یک آلبوم صوتی، و یک کتاب الکترونیک) آلبوم خیام و موسیقی (شماره ۶ از مجموعه شناخت هنر موسیقی ایرانی شامل یک آلبوم تصویری، یک آلبوم صوتی، و یک کتاب الکترونیک) آلبوم طبیعت در هنر موسیقی (شماره ۷ از مجموعه شناخت هنر موسیقی ایرانی شامل یک آلبوم تصویری، یک آلبوم صوتی، و یک کتاب الکترونیک) آلبوم بررسی وزن در موسیقی ایرانی (شماره ۸ از مجموعه شناخت هنر موسیقی ایرانی شامل یک آلبوم تصویری، یک آلبوم صوتی، و یک کتاب الکترونیک) آلبوم جایگاه معنوی در هنر موسیقی ایران (شماره ۹ از مجموعه شناخت هنر موسیقی ایرانی شامل یک آلبوم تصویری، یک آلبوم صوتی، و یک کتاب الکترونیک) آموزش سنتور - روش ردیف نوازی - دستگاه شور ردیف میرزا عبدالله (نسخه جدید همراه با دی وی دی تصویری) http://www
فکرکردن,در اثر ارتباطاتی که فرد با دیگران برقرار می‌کند، تأثیرهایی می‌پذیرد و همچنین فکرکردن به برخی پیشرفت‌ها شاید باعث می‌شود چشم‌اندازی در مقابل انسان ایجاد شود که حتی حق و راه درست را کنار بگذارد
طفیلی,از عرش دارد می‌رسد فصل بهارم كم كم پر از خورشید خواهد شد دیارم از عرش دارد می‌رسد پیكی خدایی از عرش دارد می‌رسد دار و ندارم یك عمر در دست خودم در حبس بودم امشب نگاهش می‌شود راه فرارم امید بستم بر كرامت‌های چشمش بلكه كمی رونق بگیرد كار و بارم من هرچه را دارم به دست دوست دادم شكر خدا كه بعد از این بی‌اختیارم از آسمان نور هدی آمد ، مبارك عیسای آل مصطفی آمد مبارك ما اهل بارانیم و اهل روضه‌هائیم عمری است محتاج گداهای شمائیم آواره‌های كوچه‌ی حُسن بهاریم كاسه به دست سفره‌های هل‌اتائیم از روز اول خادم این خانه هستیم تا شام آخر هم مقیم این حرائیم ما نسل در نسل عاشق این خانواده دیوانه‌وار از عالم و آدم جدائیم وقتی كراماتِ نگاهت شامل ماست یعنی كه در هفت آسمان مشكل‌گشائیم از اولش هم قلب ما دست شما بود توفیق ما و سلب ما دست شما بود شكر خدا كه عاشقی درمان ندارد این قصه‌ی شاه و گدا پایان ندارد شكر خدا كه عاشق این خانواده شرمندگی دارد ولی عصیان ندارد فرع تولی و تبری اصل دین است ایمانِ بی این خانواده جان ندارد چشمی كه ابری شد از این دریای جوشان در روز محشر لحظه‌ی گریان ندارد دست كسی بر دامن فهم شما نیست این نردبان‌ها پله‌ی آسان ندارد ای خلقت آدم طفیلی وجودت هفت آسمان محتاج بارش‌های جودت امشب بیا رحمی به حال این گدا كن بی‌آبرویی را مقیم این حرا كن ابری بیاور بر سر چشم خسیسم با دست باران درد دل‌ها را دوا كن یك قطره از نور كراماتت بپاش و این دفعه ما را حُر دشت روضه‌ها كن دلبستگی‌های مرا از من بگیر و بر چشم‌های خود اسیر و مبتلا كن یك صبح با جادوی چشمت این گدا را از جمله‌ی همسایه‌های سامرا كن گرچه به ظاهر از خداوندی جدائید آئینه در آئینه تكرار خدائید بخش تاریخ و سیره معصومین تبیان محمد بختیاری
کشدار,سهم کشاورزی در سرمایه‌گذاری‌های خارجی منصور انصاری   به رغم بحث‌های پردامنه، کشدار و مملو از مناقشات کلامی موافقان و مخالفان در اطراف «توافق هسته‌ای» در محافل تصمیم‌گیر و تصمیم‌ساز از دو سوی اقیانوس ها به ویژه افکار عمومی، مجالس، محافل و شخصیت‌های سیاسی اقتصادی دو کشور ایران و آمریکا، به نظر می‌رسد این توافق در حوزه سیاست خارجی و در همین محدوده، اجرا خواهد شد
فراگرفتن,اواخر سال ۱۳۲۰ وارد نجف شد و بلافاصله در مدرسه بزرگ آخوند خراسانی حجره‏ای دست و پا کرده و بدون اتلاف وقت‏شروع به فراگرفتن دانشهای دینی نمود
ارام,5 برابر شده و این صنعت در سال 93 به سودهای مطلوبی می رسد بنابراین می توان انتظار داشت که آرام ارام هیجان خرید در این صنعت فروکش کند
ارام,5 برابر شده و این صنعت در سال 93 به سودهای مطلوبی می رسد بنابراین می توان انتظار داشت که آرام ارام هیجان خرید در این صنعت فروکش کند
مسیله,ولی همچنان در زمینه همکاری بانک­های بزرگ دنیا بالاخص اروپایی­ها دچار مشکل هستیم که فورا این مسیله باید حل شود، مسئله پیوستن به FATF هم در همین راستا بوده است
پزو,11 هزار کارگر مکزیکی در آمریکا فعالیت می‌کنند و روز گذشته با انتخاب ترامپ، «پزو» پول رسمی این کشور کاهش 10 درصدی را تجربه کرد که بیشترین کاهش در بین ارزها بود
فراگرفتن,سوریه در حال فراگرفتن زبان روسی هستند
پزو,در همین حال ارزش پزو، واحد پولی مکزیک هم به کمترین حد در مقابل دلار رسیده است
جاگذاشتن,او گفت: مسئولیت جاگذاشتن بسته  در تمرینات روز چهارشنبه را به عهده می‌گیرم؛  در یک کلام مقصر هستم
گستردن,گستردن سفره چرب و شیرین افطار از جیب بیت المال ممنوع افطاری‌های سنگین و پرهزینه در جامعه‌ای که به وضوح مضیقه بودجه ی آن هویداست، بازتاب مناسبی در میان قشرهای مختلف مردم نخواهد داشت و با توجه به اینکه بار تورم روی دوش قشر ضعیف و متوسط سنگینی می کند، افطاری های دولتی با تشریفات و تجملاتی که به دور از سادگیست نه تنها ثواب ندارد بلکه بار مسئولیتی هم دارد
گستردن,ريخت و پاش‌های آن چنانی و گستردن سفره‌های چرب و شيرين از پول بيت المال به بهانه برخورداری از ثواب افطار در شرایط فعلی که دستگاه‌های دولتی با مضیقه بودجه ای در سال جاری مواجه هستند، نه تنها اسراف بلکه هزینه مازادی است که لازم بوده مسئولین این مهم را در نظر بگیرند
علفی,گیاه کتان: با نام علمی linumusitatissimum  و نام انگلیسی common flaxگیاهی ا ست علفی، یک ساله به ارتفاع 70 سانتی متر و گاهی بیشتر با برگ های باریک، نوک تیز و دارای سه گلبرگ ا صلی در طول پهنک و به رنگ سبز مات که گل های کتان نسبتاً بزرگ، آبی زیبا و به طور نامنظم بر روی ساقه قرار می گیرند
گند,«هنگام خواندن سلين، در نطفه شكننده سوبژكتيويته‌مان، جايي كه مرزهاي فروريخته‌مان آشكار مي‌شوند، زير مخروبه‌هاي يك قلعه مستحكم، متوقف مي‌شويم، نه درون و نه بيرون، زخمي بيروني كه به دروني منفور بدل مي‌شود، پيكار به گند كشيده مي‌شود و حال آنكه استحكام خانوادگي و اجتماعي، آن نقاب زيبا، در كراهت محبوب گناهي معصومانه خرد مي‌شود
تمثیل,کد خبر: ۹۸۱۹۸   تاریخ انتشار: ۱۳۹۶/۰۱/۱۲ می رود از این واقعه به تمثیل با عنوان طلاق
یکسر,بعد یکسر می‌رویم برای استراحت و ناهار دوباره می‌آییم تا ساعت 5 بعد از ظهر
جداشدن,دلالانی که در ازای دریافت مبالغی مشخص فرایند جداشدن همسران ناراضی را تسریع می‌کنند
ضربی,آیا تا به حال پیش نیامده با یک هفته درس خواندن در میان انبوه کتاب‌های چیده شده دور و برمان، به این نتیجه برسیم که رتبه اول در مسابقه یا امتحان علمی حقمان است؟ یا وقتی بعد از چند جلسه ورزش جلوی آینه باشگاه می‌ایستیم انتظار دیدن خودمان در 3 سایز کوچک تر را داشته باشیم؟ ما از کجا به این نتیجه رسیده‌ایم که چند جلسه ورزش باید ما را لاغر کند؟ مگر نه اینکه قهرمان‌های فیلم‌ها، در چند سکانس متفاوت با موسیقی ضربی و تصویر کلوز شات، عرق می‌ریزند و بعد
دریافتن,دریافتم که حرفه کارگردانی می‌تواند زندگی‌ام را پر کند و می‌تواند به اندازه کافی غنی باشد و کاملا شور‌انگیز و کاملا هیجان‌انگیز برای یاری رساندن به دریافتن معنایی برای بودن»
دریده,با حرکات تندی دست‌هایشان را بی‌ربط تکان می‌دهند، کله‌ها را تکان می‌دهند، چشم‌ها دریده می‌شود، روبروی هم قرار می‌گیرند
هییت,عیادت فرمانده نیروی زمینی ارتش از سربازان مجروح حادثه پادگان آبیک عکاس: جام جم امیر سرتیپ کیومرث حیدری فرمانده نیروی زمینی و هییت همراه امروز سه شنبه از سربازان مجروح حادثه عصر دیروز در بیمارستان شهید رجایی قزوین عیادت کرد
