word,sentence
نخودی,خاله قورباغه مهربان و معاشرتی که بزرگترین مشکلش تنهایی و دور افتادگی از 98 بچه‌اش است، در این فیلم در کنار شخصیت‌های جدیدی چون خواهر دوقلویش (آبجی باجی)، پزشک جنگل (حکیمه باجی)، همسایه طماع و خلافکارش (سمسارباشی)، یاور افسانه‌ای‌اش (نخودی) و نوه‌هایی که هرکدام از شهری یا کشوری به سراغش می آیند، برای بچه‌ها و بزرگترها، از مفاهیمی چون عواطف خانوادگی، دوستی، نشاط، همکاری، هوشمندی، میراث فرهنگی، مدیریت بحران و
تمثیل,شما به رقم بازداشت شده‌ها اشاره کردید اما باید اول این تصویر را قرار بدهید که مجلس به عنوان اصلی‌ترین تمثیل اراده ملی و حاکمیت ملی و کاخ ریاست جمهوری از طرف هواپیماهایی که متعلق به ارتش کشور ماست بمباران شده است
سیه,بنده آمادگی دارم که کل جلسه سه‌ساعته بنده با کمیسیون امنیت ملی (که توسط کمیسیون ضبط شده است) بدون هیچ ویراستاری و کم و کاستی از رسانه ملی پخش شود و مردم خود قضاوت کنند تا سیه روی شود آنکه در او غش باشد
واداشتن,""" آنها یادآور می‌شوند که تنبیه جسمی کودکان حتی تا همین اواخر،‌ در اوائل دهه 1990، به طور گسترده‌ای شیوه‌ای مورد قبول بود،‌ و نه تنها  تنبیه جسمی  را نوعی کودک‌آزاری شناخته نمی‌شد، بلکه آن را راهی ""مناسب"" برای  واداشتن کودک به انجام رفتارهای مطلوب تصور می‌کردند"
خمار,محل تجاوز خمار افتاده بود و توجهی به فریادهای همسرش
طفیلی,آنچه مشاهده می شود آنست که کانون های وکلا با ادعای استقلال، همچون توده ی سرطانی بر آمده از بطن جامعه و طفیلی حاکم شده بر میزبان، در حال پیشرفت روز افزون بوده و روح و جسم جامعه را آزار می دهد
جداشدن,مشکل اصلی عماد جداشدن و کناره‌گیری احساسی همسرش پس از حادثه و کنار آمدن با آن است
امدن,� * مسئولان از اظهارنظرهای افراطی بپرهیزند پرویزیان ادامه داد: اگر فضا عقلانی شود باید از هر گونه اظهار نظر افراطی  در زمینه بالا رفتن و یا پایین امدن نرخ ارز جلوگیری شود و همچنین فضای  رسانه ای یا علمی باید با احتیاط بیشتری در این زمینه بحث کند
سیه,دیوید بکهام که حتی خواننده بودن همسرش(ویکتوریا آدامز) نیز به این فرآیند کمک می‌کند، ایده‌آل‌ترین گزینه‌ها برای چنین نظامی است، حتی اگر در چهارچوب زمین سبز کارایی چند دهم «رونالدینیو»ی سیه‌چرده نیز نداشته باشد
جداکردن,جداکردن اعضاء بدن اسیران؛جنایت جدیدداعشی ها + عکس گروه تروریستی تکفیری داعش استفاده و خرید و فروش اعضای بدن اسیران را بر اساس حکمی که اخیرا فاش شده، مجاز دانسته و این نگرانی را بوجود آورده است که این گروه اقدام به خرید و فروش و قاچاق اعضای بدن انسان ها می کند
گند,و لذتش هم، لحظاتی در مصاحبه بود که فکر می کردم گند زدم و سکوت طولانی می شد و بعد ناگهان با صراحتی کمیاب پاداش می گرفتم و یک جاهایی که خودم به تصور خودم داشتم تحلیل های مشعشعی می گفتم، کاملا حوصله اش سر می رفت و می دیدی که گرچه هست ولی حضور ندارد آنجا
دوشیزه,۱۷- دوشیزه ی آهنی  این  وسیله ی شکنجه از یک قالب فلزی به شکل انسان که در لولایی بزرگی داشت  تشکیل می شد
پرکننده,چهار میلیون ناقابل برای ایجاد یک چال روی گونههمچنین دکتر حمیدرضا فتحی فوق تخصص جراحی پلاستیک نیز در این باره به سلامت آنلاین توضیح داد: برای برداشتن خط اخم در سنین زیر ۴۰ سال بهتر است از بوتاکس استفاده شود و یا از روش دیگر تزریق پرکننده، که این پرکننده ممکن است ساخته یا از چربی خود فرد گرفته شده باشد
هییت,برچسب ها خرداد رئیس هییت نجات غریق محمودآباد از استقرار گشت شبانه
پزو,۵۱ پزو بود و این رقم در ابتدای هفته گذشته حتی به ۱۹ پزو نیز رسیده بود
پزو,نعیم اسلام تحلیلگر ارشد بازار در موسسه تینک مارکت دراین‌باره گفت: «پزو در مقابل دلار ارزش بیشتری یافت و این نشان می‌دهد که معامله گران بر این عقیده‌اند که دونالد ترامپ نامزد جمهوری خواهان در سومین مناظره خود با هیلاری کلینتون نیز شکست‌خورده است
پزو,دومین مناظره ترامپ و کلینتون تأثیر بی‌سابقه‌ای را روی ارزش پزو داشت و بازارها و معامله گران آسیایی بر این عقیده بودند که ترامپ نتوانسته برنده میدان باشد
ضربی,همچنین 74 دهانه طاق ضربی بازار با ارتفاع بیش از 11 متر ، بلندتر از طاق سایر بازارهاست
فراش,این بازار شامل سراهای متعددی همچون؛ سرای کاشانی، سرای حکیم الدوله، سرای نور، سرای اصفهانی‌ها، سرای وکیل الدوله، سرای خرما فروش‌ها، سرای فراش باشی، سرای عماد الدوله، سرای سنگ تراش‌ها و سرای رنگ رزها است
فتوکپی,بر اساس این گزارش، یک برگ فتوکپی شناسنامه، یک قطعه عکس، تکمیل تقاضانامه شرکت در آزمون و مبلغ 300 هزار ریال وجه نقد از مدارک لازم برای ثبت‌نام است
گند,این بود اون vergil با ابهت؟ چرا اینجوریش کردین اخه\r\nدماغش شده مثه بقیه پول ماست\r\n از اون بگذریم تغییر قیافه دانته دیگه آخرت گند زدن به این سری بود\r\nهرچند به هر حال کپکام میدونه چی کار میکنه\r\nامیدوارم خوب بشه
فراش,بازار بزرگ، بازار امیر، بازار عباس‌آباد، بازار زرگرها، بازار کفاش‌ها، حمام چال، مزینی، بازار زید، پاچنار، فراش‌باشی (نظام)، کبابی‌ها، باقرپور، بازار نجارها، حضرتی، نوروزخان، بازار مسجد جامع، بازار بین‌الحرمین، چهارسوق، خیاط‌ها، احمدی (حاجی ابوالفضل)، غریبان، منوچهرخانی
افسونگر,از جمله آلبوم‌های او که در دو دهه گذشته منتشر شده‌اند می‌توان به عطر گیسو، چشم شب، افسونگر، بخت گمشده، دلم تنگ است و من عشقم اشاره کرد
پرکننده,در طرح حاضر تلاش شده است از نانوذرات غیر اکسیدی فوق دمای بالا به‌منظور بهبود خواص حرارتی و مکانیکی این رزین در شرایط عملیاتی سازه‌های فضایی تحت دمای بالا، به‌عنوان فاز پرکننده استفاده شود
پرکننده,وی تصریح کرد: پوشش نانوکامپوزیتی تولید شده در این پژوهش قادر است دماهای بسیار بالاتری را نسبت به نمونه‌های مشابه که از پرکننده‌های میکرونی در آن‌ها استفاده می‌شود، تحمل کند
پرکننده,وی افزود: در این پژوهش ذرات زیرکونیوم دی بورید در مقیاس نانومتری تهیه شده و به‌عنوان فاز پرکننده در پوشش نانوکامپوزیتی با زمینه‌ رزین فنولیک مورد استفاده قرار گرفته است
امدن,پدید امدن سبک هایی مثل دادائیسم( سبکی ادبی که به پرت و پلا نوشتن معروف بود) و پس از ان سورئال، همه از پیامد های تغیر این تعاریف است
گند,jpg 3- the last of us خوب بازم چیزی نمیگم کسایی هستند میخوان تازه بازیش کنند ( فقط اینکه با هر طور ادمی و زامبی فکر کنید سر کار دارین :|) سال 2013 بازی بوجود اومد با نویسندگی نیل دارکمن هم سینگل پلی و هم مولتی با بازی اشلی جانسون که خیلیا بخاطر فیلمایی که بازی کرده میشناسنش یکی از بازیگرای معروف و خوب میشه گفت یکی از بازی هایی است که بیشترین هزینه رو برداشته از کارکتر ها گرفته که خیلی هاشون معروف اند و پول هنگفتی گرفتند تا خود بازی به علت گرافیک و موتور پر هزینه و قدرتمندش جالبه بدونین کارکتر ها وشخصیت هایه خیلی زیادی در این بازی وجود دارد بالغ بر 20 تا کارکتر اگر چیزی مونده بود بگین اضافه کنم :| بدرخواست دوستان : 1-پرینس اف پرشیا (prince of persia) نسخه 1 خوب سری که واقعا شاید کنار رفتنش یک نقطه اوجی بود که سریع بهش پایان دادن هرچند نسخه جدیدش زیاد خوب نبود یعنی بخوبی های سری قبل ولی باز هم قشنگ بود بازی بود غیر قابل توصیف و خوب میشه گفت تا حدودی شبیه اساسین خودمون ساخت سال 2013 توسط کمپانی یوبیسافت (برادر بسیجیمون:) برای همه پلتفرما ساخته شد از گوشی گرفته تا کونسول که فیلمی که از روش الهام برداری کردند یکی از فیلمای بزرگ تاریخ سینماست که خود من هر 2 ماه یک باری میبینمش :|از بس فیلم زیباییه 2-رزیدنت اولیل 2 بدون مقدمه ساخت capcom که روی پلتفرم pc و پلیستیشن و نیتند و dreamcast (سگای خودمون :|) سال تولید 1998 1377 :| بعدا بازیش کردم :| باز باران با ترانه گند زدش به کفشام :)
پیچاندن,یک شیوه فشرده‌سازی دی ان ای از طریق پیچاندن محکم آن در اطراف پروتئین هیستون است
پیچاندن,یک شیوه فشرده سازی دی ان ای از طریق پیچاندن محکم آن در اطراف پروتئین هیستون است
علفی,حکم دادگاه برای واگذاری 28 هکتار از پارک ملی تندوره / دست متصرفان را از پارک ملی تندوره کوتاه کنید پوشش گیاهی این منطقه از انواع علفی ـ بوته‌ای و درختان و درختچه‌ها تشکیل شده و در سراسر منطقه با انبوهی متفاوت پراکنده شده اند و  به همین دلیل  یکی از زیباترین مناطق طبیعی دست نخورده ایران به حساب می‌آید
امدن,وقتی میگیری دستت انگار از زمان به دنیا امدن باهاش اشنا بودی
امدن,رفتن مدیرعامل هما قطعی است؛ زمانش خیر! پس از سال‌ها گمانه‌زنی درباره احتمال به وجود امدن یک جابه‌جایی قطعی در سمت مدیرعاملی شرکت هواپیمایی ایران‌ ایر به نظر می‌رسد این اتفاق نزدیک‌تر از هر زمان دیگری باشد
امدن,کد خبر: ۹۳۴۲۴   تاریخ انتشار: ۱۳۹۵/۰۱/۲۹ بیادی از حامیان روی کار امدن احمدی نژاد: شد او معتقد است احمدی نژاد ردصلاحیت نخواهد شد چراکه
ارام,افرادی که روزانه سه بار به دستشویی می روند از این مورد مستثنی هستند اما اگر کمتر از این به دستشویی مراجعه می کنید حتما دچار مشکلات گوارشی و گوارش ارام هستید به همین علت ممکن است طی چند هفته دچار اضافه وزن شود
تمثیل,شمس آل احمد در این شش گفتار، نخست جنبه‏های متنوع آزادی را به بحث نشسته تا با تمثیل‏های ملموس، این مفهوم را به خواننده تفهیم کند که آزادی وجود دارد، مرز و ملاک دارد و در عین حال تلقی‏های مختلفی از آن در اذهان مردم است
تمثیل,تمثیل استفاده از کوره‌های آدم‌پزی موجب شد حتی مقامات رژیم صهیونیستی از جمله سفیر این رژیم در آمریکا در برابر این سخنان، موضع منفی بگیرند
دریده,کد خبر: ۲۷۷۱۶۱   تاریخ انتشار: ۱۳۹۶/۰۵/۱۲ گذاشت روستاییان پسر بچه را با شکم دریده ریه و
پیچاندن,عصا بر کله شکانیدن، دود دادن سبیل، کشیدن و پیچاندن گوش، یک لنگ پا کنار در ایستادن، دست به دیواره سماور چسباندن و
جاافتاده,همان اول  بی‌رودربایستی به من گفت که نگران تصویر جاافتاده در کار اولم است و  نمی‌داند همکاری‌مان در فیلم «شهر زیبا» چطور از کار دربیاید
شیلینگ,شپلی ۲۰۱۱، توماس سارجنت و کریستوفر سیمس ۲۰۱۰، پیتر دایاموند، دیله مورتنسون و کریستوفر پیسارید ۲۰۰۹، الینور اوستروم و  اولیور ویلیامسون ۲۰۰۸، پل کروگمن ۲۰۰۷، لئونید هارویکز، اریک ماسکین و راجر مایرسون ۲۰۰۶، ادموند فلپس ۲۰۰۵، توماس شیلینگ و رابرت آمان ۲۰۰۴، فین کیدلند و ادوارد پرسکات ۲۰۰۳، رابرت انگل و کلایو گرانجر ۲۰۰۲، دانیل کانمن و ورنون اسمیت ۲۰۰۱، جورج اکرلوف، میشل اسپنس و ژوزف استیگلیتز ۲۰۰۰، جیمز هکمن و دانیل مکفا ۱۹۹۹، رابرت ماندل ۱۹۹۷، رابرت مرتون و مایرون اسکولز ۱۹۹۶، جیمز میرلیز و ویلیام ویکری ۱۹۹۵، رابرت لوکاس ۱۹۹۴، جان هارسانیا، جان نش و رینهارد سلتن ۱۹۹۳، رابرت فوگل و داگلاث نورث ۱۹۹۲، گری بکر ۱۹۹۰، هری مارکویتز، مرتون میلر و ویلیام شارپ ۱۹۸۹، تریژه هاولوم
سیه,سیه نیز که موافقتنامه مزیور را از سوی روسیه امضا کرد گفت: امضای این موافقتامه یک گام اساسی برای ادغام کامل روسیه در اقتصادی جهانی است
جاافتاده,به عنوان سؤال آخر بفرمایید نقش ایران در سوریه چقدر تعیین‌کننده و جاافتاده است؟ به نظر شما اگر قرار باشد قدرت‌های فرامنطقه‌ای و دشمنان منطقه‌ای ایران بخواهند همه با هم به نتیجه‌ای برسند و مجبور به تأمین نظرات ایران هم باشند یا حتی اگر به نتیجه‌ای خلاف خواست ما رسیدند، نتوانند آن را به اجرا بگذارند و در‌عین‌حال موقعیت و جایگاه منطقه‌ای ما را هم تهدید نکند، مصلحت چیست؟ سطح ورود جمهوری اسلامی به سوریه درحدی است که نتیجه بحران سوریه تأثیر مهمی بر جایگاه منطفه‌ای و بین‌المللی خواهد داشت و این واقعیتی اجتناب‌ناپذیر است
دریافتن,آنان حداکثر تلاشی که داشته‌اند، در نظر گرفتن «حق» مشارکت برای مردم و تشویق آنان به استفاده از این حق است اما دریافتن راهی برای تبدیل این ایده به واقعیت موفق نبوده‌اند
فراش,این ارکان عبارتند از مرشد، رهبر، دیده بان، چراغچی، ذاکر، فراش، میدانچی، نیازچی، قربانچی، سقا، پیک روانه، نگاهبان است و مراسم سماع جزو مراسم جمع محسوب می شود
جاگذاشتن,اما چه شد كه قريب با جاگذاشتن افراد سرشناس ديگري به گزينه اول دولت و وزارت ورزش تبديل شد، خبرآنلاين در اين‌باره نوشت: «درحالي كه گزينه‌هايي مثل سعيدلو، هاشمي و ساور براي نشستن روي صندلي كفاشيان لحظه‌شماري مي‌كردند و گزينه‌هايي چون مصطفي آجورلو هم منتظر چراغ سبز بودند تا كانديدا شوند به ناگاه نام قريب از ميان همه اين اسامي درآمد
جاروکش,مداح‌ معروفی که جاروکش‌ حرم‌ شد+عکس چهارشنبه ۱۸ بهمن ۱۳۹۱ ساعت ۲۱:۱۷ کد مطلب: 142447   ملاباسم کربلایی مداح معروف عرب همزمان با عملیات نصب ضریح جدید به زیارت مضجع شریف اباعبدالله(ع) مشرف شد و دقایقی به جاروکشی اطراف قبر نورانی آن حضرت پرداخت
گند,حالا با این پرونده سیاه که گند حرص و طمع و بی حیایی برخاسته از آن مشام هر انسان منصفی را می آزارد، آقای نوبخت، این رئیس را ذخیره نظام میخواند، و وی و چهار نفر دیگر را از بزرگان اقتصاد کشور (با پوزش از اقتصاددانان محترم کشور) و از امانتداران بزرگ میشمارد
علفی,رازک، تلخ‌مزه پرفایده رازک گیاهی است علفی، چندساله و بالا رونده که عصاره آن خواص طبی زیادی از جمله دفع سنگ کلیه، ادرار آور بودن، ضدعفونی کننده دستگاه گوارش و دستگاه تنفس دارد
خز,اگه من اینکاره نبودم الان هیستوری مرورگرم پراز کلمه ی  Mt Chiliad Mystery نبود اگه من اینکاره نبودم توی 10 تا فروم در این زمینه هم ایرانی و هم خارجی شرکت نداشتم دیگه تهمت نزن فهمیدی ؟؟     داداش من سه بار صد در صدش کردم پس ادعایی نباشه تاه رو دو تا دستگاه مختلف اول با کامپیوتر بعد با ایکس باکس وان و دوباره با کامپیوتر  اگه مرورگر شما پر از واژه Mt Chiliad Mysteryهست نشون هم فردی بیکار هم بدون خلاقیت هستید که خودت با مغز خودتون اینو حل کنید با کنار هم گزاشتن سر نخ ها و مورد سوم هم که توسط دوستمون گفته شد دیگه خز شده باشه شما بزرگ شما ادم خوبه من Villain قصه
پیچاندن,خودش ولی مشغول پیچاندن زرورقی است کنار آتش
اوردن,پله رو بیار روی اون اهرام بزار  چه انگیزه ای برای بالا اوردن تاپیک ١ سال پیش داری
سیه,یاور مهدی‌پور در یادداشتی به ایسنا با بیان این‌که شعر استفاده شده در یک بنر، منتشر شده در گزارش تصویری ایسنا، از سفر رئیس جمهور به اصفهان متعلق به او است، اصل شعر را بدین گونه بیان کرد: «برهنه‌ات می‌کنند تا بهتر شکسته شوی نترس گردوی کوچک آن‌چه سیه می‌شود روی تو نیست
افسونگر,صحنه‌های زیبا و افسونگر سراب از جلوه‌های بدیعی است که تنها در مناطق کویری می توان یافت
مسدس,"منفذ هجوم نيس بعث ""سلفي وسط الحشود"" قبل الحادث الإثنين 18 يوليو  2016 - 15:15 بتوقيت غرينتش أعلنت مصادر قريبة من التحقيق في هجوم نيس، الأحد، أن منفذ الهجوم التونسي محمد لحويج بوهلال أرسل قبل وقت قصير من تنفيذ الاعتداء الذي أودى بحياة 84 شخصا، رسالة نصية قصيرة «أبدى فيها سروره لحصوله على مسدس عيار 7"
بلندشدن,اما از آنجایی که این کار ممکن است تأثیر فشار بر روی قفسه سینه را کاهش دهد و ضمنا جریان خون در ریه ها در ایست قلبی چندان زیاد نیست، به دمیدن هوا با شدت زیاد نیازی نیست و دمیدن هوا در حدی که باعث بلندشدن قفسه سینه شود کافی است
جداکردن,جداکردن افراد توانمد و پردرآمد از جامعه روشی غیرمنطقی برای این کار است
سیه,برچسب ها برچسب: فایل صوتی ظریف فایل صوتی ظریف را منتشر کنید تا سیه روی شود هر که در او غش باشد فایل صوتی آن جلسه را بشنوند و بعد از شنیدن
امدن,عربستان از سال 2013 یعنی زمان روی کار امدن عبدالفتاح السیسی میلیاردها دلار به مصر کمک مالی کرده است
سیه,«زمان سیه شدنم آموخت»! از انقلابیگری تا بنیانگذاری دائرة المعارف مسی به رنگ شفق سرگذشت و خاطرات سید کاظم موسوی بجنوردی به اهتمام: علی اکبر رنجبر کرمانی کاظم موسوی بجنوردی بنیانگذار حزب ملل اسلامی است که در تاریخ معاصر ایران و در جریانهای انقلابی نقش مهمی ایفا کرده است
جاافتاده,شکل‌گیری الگوهای رفتاری: بلافاصله پس از تولد، الگوهای رفتاری شروع به شکل‌گیری می‌کنند پس بسیار محکم و جاافتاده هستند
سیه,پا‍یان شب سیه: زندگی اینگونه است، همیشه سردترین و تاریک‌ترین لحظه‌ها درست قبل از سپیده است، اما اگر خود را از سقوط و نومیدی حفظ کنیم پاداش‌ها به زودی سرازیر می‌شوند
فکرکردن,به پایه‌های این جمله ساده فکرکنید: اگر شاد بودن بدون معنی را انتخاب کنید قطعا احساس می کنید از درون خالی هستید اما اگر همین احساس همراه فکرکردن به اهداف عالی باشد در‌واقع این تهی بودن و بی‌میلی را از بین می‌برد
ارام,وقتی اوضاع ارام شود، همه از من تشکر و قدردانی می‌کنند»
سیه,عباسی مدیر جهادکشاورزی شهرستان جلفا نیز گفت بخش سیه رود
اجراکردن,پزشکیان با اشاره به ضرورت اجرای قانون اظهار کرد: امام خمینی(ره) و رهبر معظم انقلاب بر ضرورت اجرای قانون به صورت کامل تاکید کردند، در جریان بابک زنجانی سوال داریم که چه کسانی اجازه دادن نفت به این فرد را داد و چرا این افراد محاکمه نمی‌شوند؟ وی ادامه داد: مشکل ما عدم اجرای قانون و سلیقه ای اجراکردن آن است، در ماجرای وزیر آموزش و پرورش بدون ثابت شدن جرم، نام او در رسانه‌های برده شد، این مساله را به دادگاه نکشاندند، چون سندی وجود ندارد
جاافتاده,همان اول بی‌رودربایستی به من گفت که نگران تصویر جاافتاده در کار اولم است و نمی‌داند همکاری‌مان در فیلم «شهر زیبا» چطور از کار دربیاید
نگاشتن,کتاب  ”تاریخ شش هزار ساله خوزستان” رشیدیان را می توان مهم ترین اثر وی نامید  که به خاطر نگاشتن آن در استان خوزستان مورد تقدیر قرار گرفت و دفتر یونسکو  در ایران نیز با همکاری اداره میراث فرهنگی خوزستان آئین نکوداشتی را برای  وی برگزار کرد
نگاشتن,کتاب  ”تاریخ شش هزار ساله خوزستان” رشیدیان را می توان مهم ترین اثر وی نامید  که به خاطر نگاشتن آن در استان خوزستان مورد تقدیر قرار گرفت و دفتر یونسکو  در ایران نیز با همکاری اداره میراث فرهنگی خوزستان آئین نکوداشتی را برای  وی برگزار کرد
