word,sentence
خمار,"ماجرا کم کن و باز آ که مرا مردم چشم خرقه از تن بدر آورد و بشکرانه بسوخت من این مرقّع رنگین چو گل بخواهم سوخت که پیر باده فروشش بجرعه ای نخرید گفت و خوش گفت برو خرقه بسوزان حافظ یارب این قلب شناسی ز که آموخته بود نقد صوفی نه همه صافی بی غش باشد ای بسا خرقه که شایسته آتش باشد در خرقه چو آتش زدی ای عارف سالک جهدی کن و سر حلقه رندان جهان باش ابروی یار در نظر و خرقه سوخته جامی بیاد گوشه محراب می زدم مکدّرست دل آتش به خرقه خواهم زد بیا بیا که ترا می کند تماشایی خدا زین خرقه بیزار است صد بار که صد بت باشدش در آستینی حافظ عشق گوید مرا که ای طالب چاک زن طلیسان و خرقه بسوز عراقی من خواستار جام می از دست دلبرم این راز با که گویم و این غم کجا برم جان باختم بحسرت دیدار روی دوست پروانۀ دور شمعم و اسپند آذرم پر پر شدم ز دوری او کُنج این قفس این دام باز گیر تا که معلق زنان پرم این خرقۀ ملوّث و سجادۀ ریا آیا شود که بر در میخانه بر درم گر از سبوی عشق دهد یار جُرعه ای مستانه جان ز خرقۀ هستی در آورم پیرم ولی بگوشۀ چشمی جوان شوم لطفی که از سراچۀ آفاق بگذرم روح الله خمینی (ره) هر جا که شدم از تو ندایی نشنیدم جز از بُت و بتخانه اثر ، هیچ ندیدم آفاق پُر از غُلغله است از تو و هرگز با گوش کر خود بصدایی نرسیدم دنیا همه دریای حیات و من مسکین یک قطره از این موج خروشان نچشیدم رفتند حریفان بسوی کعبۀ مقصود با محملی از نور و بگردش نرسیدم این خرقۀ پوسیده رها کرده و رفتند من شاد باین پوسته در خرقه خزیدم صاحب دل آشفته گذشت از پل و من باز دنبال خسان پشت به پل کرده دویدم مُرغان همه بشکسته قفس را و پریدند من در قفس افتاده بخود تار تنیدم یارب شود آن روز که در جمع حریفان بینم که از این لانۀ گندیده پریدم روح الله خمینی (ره) دیده ای نیست نبیند رُخ زیبای تو را نیست گوشی که همی نشنود آوای تو را هیچ دستی نشود جز برِ خوان تو دراز کس نجوید بجهان جز اثر پای تو را رهرو عشقم و از خرقه و مسند بیزار بدو عالم ندهم روی دل آرای تو را قامت سرو قدان را به پشیزی نخرد آنکه در خواب ببیند قد رعنای تو را بکجا روی نماید که تواش قبله نه ای آنکه جوید بحرم منزل و مأوای تو را همه جا منزل عشق است که یارم همه جاست کور دل آنکه نیابد بجهان جای تو را با که گویم که ندیده است و نبیند بجهان جز خم ابرو و جز زلف چلیپای تو را دکّۀ علم و خَرد بست ، در عشق گشود آنکه میداشت بسرعلّت سودای تو را بشکنم این قلمو پاره کنم این دفتر نتوان شرح کنم جلوۀ والای تو را روح الله خمینی (ره) دست افشان بسر کوی نگار آمده ام پای کوبان ز پی نغمۀ تار آمده ام حاصل عُمر اگر نیم نگاهی باشد بهر آن نیم نگه با دل زار آمده ام باده از دست لطیف تو در این فصل بهار جان فزاید که در این فصل بهار آمده ام مُطرب عشق کجا رفته در این فصل طرب که بعشق و طربش باده گسار آمده ام درِ میخانه گشایید که از مسلخ عشق بهوای رُخ آن لاله عذار آمده ام جامۀ زهد دریدم رهم از دام بلا باز رستم ز پی دیدن یار آمده ام بتماشای صفای رُخت ای کعبۀ دل بصفا پشت و سوی شهر نگار آمده ام روح الله خمینی(ره) هر کجا پا بنهی حُسن وی آنجا پیداست هر کجا سر بنهی سجده گه آن زیبا است همه سر گشتۀ آن زلف چلیپای ویند در غم هجر رُخش این همه شور و غوغا است جمله خوبان بَرِ حُسن تو سجود آوردند این چه رنجی است که گنجینۀ پیر و بُرنا است عاشقان صدرنشینان جهان قُدسند سر فراز آنکه بدرگاه جمال تو گدا است فارغ از ما منست آنکه بکوی تو خزید غافل از هر دو جهان کی بهوای من و ما است ؟ بر کن این خرقۀ آلوده و این بُت بشکن ! به درِ عشق فرود آی که آن قبله نما است روح الله خمینی (ره) مائیم و یکی خرقۀ تزویر و دگر هیچ در دام ریا بسته به زنجیر و دگر هیچ خود بینی و خود خواهی و خود کامگی نفس جان را چو ""روان"" کرده زمینگیر و دگر هیچ در بارگه دوست نبردیم و ندیدیم جز نامۀ سربسته به تقصیر و دگر هیچ بگزیده خرابات و گُسسته ز همه خلق دل بسته به پیش آمدِ تقدیر دگر هیچ درویش که درویش صفت نیست ، گشاید بر خلقِ خدا دیدۀ تحقیر و دگر هیچ صوفی که صفائیش نباشد ننهد سر جز بر در مردِ زرّ و شمشیر و دگر هیچ عالم که به اخلاص نیاراسته خود را علمش به حجابی شده تفسیر و دگر هیچ عارف که ز عرفان کتبی چند فرا خواند بسته به الفاظ و تعابیر و دگر هیچ روح الله خمینی (ره) بر گیر جام و جامۀ زُهد و ریا در آر محراب را به شیخ ریا کار واگذار با پیر میکده خبر حال ما بگو با ساغری برون کند از جان ما خمار کشکول فقر شد سبب افتخار ما ای یار دلفریب ! بیفزای افتخار ما ریزه خوار صحبت رند قلندریم با غمزه ای نواز دل پیر جیره خوار از زهر جان گُداز رقیبم سخن مگوی دانی چه ها کشیدم از ین مار خالدار بوس و کنار یار بجانم حیات داد در هجر او نه بوس نصیب است و نی کنار هشدار ده به پیر خرابات از غمم ساقی ز جام باده مرا کرد هوشیار روح الله خمینی (ره) دکّۀ عطر فروشی است و یا معبر یار ماه روشنگر بزم است وَ یا روی نگار ای نسیم سحری از سر کویش آیی که چنین روح فزایی و چنین غالیه بار غمزه ای ! تا بگشایی به رُخم راه امید لطفی ای دوست ! بر این دل شدۀ زار و نزار در میخانه به رویم بگشوده است حریف ساغری از کف خود باز ده ای لاله عذار خُم می زنده اگر ساغری از دست برفت سر خُم باز کن وعُقده ز جانم بردار بر کَنم خرقۀ سالوس اگر لطف کنی سر نهم بر قدمت خرقه گذارم بکنار روح الله خمینی (ره) کور کورانه بمیخانه مرو ای هشیار خانۀ عشق بوَد جامۀ تزویر در آر عاشقانند در آن خانه همه بی سر و پا سر و پایی اگرت هست در آن پا نگذار تو که دلبستۀ تسبیحی و وابستۀ دیر ساغر باده از آن میکده امید مدار پاره کن سبحه و بشکن درِ این دیر خراب گر که خواهی شوی آگاه ز سرّ الاسرار گر نداری سر عشاق و ندانی ره عشق سر خود گیر و ره عشق به رهوار سپار باز کن این قفس و پاره کن این دام از پای پَر زنان پرده دران رو به دیار دلدار روح الله خمینی (ره) هرکه با پاکدلان صبح و مسایی دارد دلش از پرتو اسرار صفایی دارد زهد با نیت پاک است نه با جامه پاک ای بس آلوده که پاکیزه ردایی دارد"
فکرکردن,مطالعه جدید محققان آشکار ساخته است که کابوس های شبانه می تواند ریسک فکرکردن، برنامه ریزی و تلاش برای خودکشی را افزایش دهد
انباشتن,این گروه با انباشتن زباله ها و ایجاد بحران چهره زشتی از لبنان ارائه کرده است
گند,به اعتقاد‌ زرگران نیاز است د‌ر مورد‌ قیمت گند‌م تصمیم‌گیری شود‌، چراکه صنایع نشاسته و گلوکز به د‌لیل بالا بود‌ن قیمت مواد‌ اولیه، قد‌رت رقابت د‌ر بازارهای جهانی را از د‌ست د‌اد‌ه‌اند‌
گند,د‌بیر کانون انجمن‌های صنایع غذایی گفت: قیمت مواد‌ اولیه لبنیات، گند‌م، نشاسته و گلوکز و ماکارونی د‌ر ایران بالاست؛ به گونه‌ای که قد‌رت رقابت د‌ر بازارهای جهانی را از د‌ست د‌اد‌ه‌ایم
ضربی,آهنگ سازی برای مرثیه چون نوحه به معنای واقعی در موسیقی ما تصنیف محسوب می شود، تصنیف هم قطعه ای ضربی است که ریتم و ملودی دارد
واداشتن,** شما فکر می ‌کنید برای به تحرک واداشتن سطوح مختلف اجتماعی و فرهنگی و علمی چه باید کرد؟ به نظر می ‌آید به محض اینکه ما بستر و زمینه واقعی برای مردم فراهم کنیم و موانع را برای تحرک اجتماعی- سیاسی برداریم جامعه بسرعت به حرکت درمی ‌آید، این مشارکت قدرت و پتانسیل فوق‌العاده‌ای برای تغییر و دگرگونی جامعه دارد
امدن,معنی کلمه Give_Out بیرون‌ دادن‌، پخش‌ کردن‌، توزیع‌ کردن‌، کسر امدن‌، تمام‌ آخرین اخبار
نگاشتن,به خاطر نگاشتن آن در استان خوزستان مورد تقدیر قرار
نگاشتن,به همین دلیل برای آنکه نقشه راه مدونی داشته باشیم از حدود یکسال و نیم گذشته تاکنون با بررسی ها و مطالعات زیاد در نهایت موفق به نگاشتن یک برنامه راهبردی برای صنعت،معدن و تجارت کشور تا سال 1404 و پایان چشم انداز 20 ساله شدیم
خمار,چشمانش را خمار کرد و با یک نفس، کام عمیقی از آن گرفت و بعد از چند ثانیه، آرام دودش را بیرون داد
خمار,چشمانش را خمار کرد و با یک نفس، کام عمیقی از آن گرفت و بعد از چند ثانیه، آرام دودش را بیرون داد
ارام,دکتر نیلی ارام در کتابی به نام «دسیسه» می گوید وقتی که درانگلستان بودم معاون وزیر بهداری با من صحبت کرد و قیمت تخت های که برای کمک برای بیمارستانهای ایران قرار بود بخریم اعلام کرد
مسیله,به گزارش خدمت؛ وقت بارش باران این دعا را بخوان: «الحمد للَّه الّذی ینزل الغیثمن السّماء، و ینشر رحمته لعباده، اللّهمّ لک الحمد عدد کلّ قطرة نزلت من السّماء منذ کانت، و عدد کلّ قطرة تنزل منها ما دامت، اللّهمّ اجعلها صیّبا هیّنا، و غیثا نافعا، و مطرا موافقا، مبارکا فی أوله و آخره، و بدءه و عاقبته و مهبطه و مجراه، و مغیظه و مسیله و مستقرّه، و ما ینشأ علیه و ما ینبت به، و اجعله سببا للأمن و العافیة برحمتک یا أرحم الراحمین»
صادرکردن,این افزایش قیمت و ثابت ماندن کیفیت در حالی است که درچند سال گذشته شاهد این موضوع بوده ایم که خودروسازان شروع به صادرکردن خودروهای خود به برخی ازکشورها کرده اند که در آنجا با قیمت بسیار پائین تر و با کیفیت و خدمات پس ازفروش بسیارعالی ارائه می شده است
جاافتاده,در فهرست بلند بالای ما از مهندس و معمار وجود دارد تا قناد و کافه چی و مزون دار! اینکه بازیگرها بخواهند از چهره شان برای موفقیت بیشتر در تجارت هایشان بهره ببرند یک اتفاق کاملا جاافتاده در جهان است، اما یادتان باشد اگر هنرمندان ایرانی در استفاده از چهره شان در تبلیغات برندهای گوناگون ممنوع نبودند، خیلی هایشان سراغ بیزینس و ریسک کردن در تجارت هاي مختلف نمی رفتند
دوشیزه,دو تله فیلم «گزارش یک اعدام» و «عزیزی که ناپدید شد»، دو تئاتر   «ابرهای پشت پنجره» و «برهان» و دو فیلم سینمایی «آزاد راه» و «مصائب   دوشیزه»
دوشیزه,نقش‌هاي مختلف: اولین فیلمی که این دو زوج بازیگر در آن همبازی بودند«مصائب دوشیزه» بود
امدن,حسين پاسخ حق با شماست شايد از بين دويست نفر دانشجويي كه در اين دانشگاه مشغول تحصيل هستن پنجاه درصدشون هدفشون كنار خانواده بودن هس اما واقعيت اينه كه ما دغدغه اموزشي داريم نه تغيير مكان برا ما فراهم امدن امكانات اموزشي هس ما تعيين تكليف نكرديم فقط روند تسريع پيگيري موضوع دانشگاه رو خواستار شديم چون با گذشت پنج سال هيچ اقدام عملي خاصي انجام نشده
امدن,بعضي وقتي دانشجو اين شرايط رو دوس داره و دلش ميخواد از اب گل الود ماهي بگيره و تو شرايط بحراني اين دانشگاه بهترين موقعييت هس واسه سواستفاده حالا موارد بسيار متعدد هست اما اينو بدونيد كه دغدغه اول ما مشكل اموزشي هس ما دكترهاي اينده اين مملكت هستيم ميخوايم سلامت جامعه رو تحويل بگيريم نه اينكه سلامت اين مردم رو تهديد كنيم حسين پاسخ حق با شماست شايد از بين دويست نفر دانشجويي كه در اين دانشگاه مشغول تحصيل هستن پنجاه درصدشون هدفشون كنار خانواده بودن هس اما واقعيت اينه كه ما دغدغه اموزشي داريم نه تغيير مكان برا ما فراهم امدن امكانات اموزشي هس ما تعيين تكليف نكرديم فقط روند تسريع پيگيري موضوع دانشگاه رو خواستار شديم چون با گذشت پنج سال هيچ اقدام عملي خاصي انجام نشده
امدن,بعضي وقتي دانشجو اين شرايط رو دوس داره و دلش ميخواد از اب گل الود ماهي بگيره و تو شرايط بحراني اين دانشگاه بهترين موقعييت هس واسه سواستفاده حالا موارد بسيار متعدد هست اما اينو بدونيد كه دغدغه اول ما مشكل اموزشي هس ما دكترهاي اينده اين مملكت هستيم ميخوايم سلامت جامعه رو تحويل بگيريم نه اينكه سلامت اين مردم رو تهديد كنيم ناشناس پاسخ حق با شماست شايد از بين دويست نفر دانشجويي كه در اين دانشگاه مشغول تحصيل هستن پنجاه درصدشون هدفشون كنار خانواده بودن هس اما واقعيت اينه كه ما دغدغه اموزشي داريم نه تغيير مكان برا ما فراهم امدن امكانات اموزشي هس ما تعيين تكليف نكرديم فقط روند تسريع پيگيري موضوع دانشگاه رو خواستار شديم چون با گذشت پنج سال هيچ اقدام عملي خاصي انجام نشده
تمثیل,وی افزود: مشاهیر ادبی قرن های چهارم و پنجم هجری بودند که به دلیل مطرح کردن با کنایه برخی معضلات و مسائل اجتماعی زمان خود ، آن را با استعاره و تمثیل و کنایه به محتوای نظم یا نثر طنز نوشته یا می سرودند و این پیشینه تاریخی کهن سبب شده است که ذائقه ملی ما به خندیدن از راه فهم محتوای مکتوب بیشتر عادت کند
نگاشتن,اما پدیده پشت پرده این نوع گرایش به طنز کوتاه مکتوب، همان سوال همیشگی مردم از همدیگر است که به قولی این جک ها را چه کسانی می سازند و منتشر می کنند و چه برنامه ریزی سیستماتیکی برای انتقال و نشر سریع آن وجود دارد؟ سوالی که هنوز هیچ متخصص فرهنگی و اجتماعی به آن پاسخ روشنی نداده است و شاید اظهار نظر طنز یکی از کارشناسان جای ذکر دارد که معتقد است در کشوری که بسیاری از امور اداری و اجرایی در قید و بندهای قانونی، شبه قانونی و حتی غیر قانونی حاکم بر روابط اجتماعی و اقتصادی هفته ها و ماهها به درازا می کشد و در نگاشتن و مصوب شدن پاره ای از قوانین سر حرف های اضافه جلسه های طولانی برگزار می شود، این چه وزراتخانه زیر زمینی است که در چشم بهم زدنی برای کوچکترین خبر و اتفاقی، لطیفه قابل پخش و غیر قابل پخش می سازد و منتشر می کند؟! صابر ترحمی پژوهشگر مسائل اجتماعی می گوید: در 2 دهه اخیر تحقیقات مستندی از بررسی های دانشگاهی در خصوص تلاش ضد فرهنگی غرب برای توهین به اقوام مختلف ایرانی از طریق به سخره گرفتن برخی حرکات و رفتارها، حرف ها و حتی گویش های منتسب به اقوام لر، ترک، تهرانی، رشتی، مشهدی و اصفهانی و این اواخر شیرازی بر سر زبان ها افتاد
پرکننده,BPA  یک ماده شیمیایی مصنوعی است که در آستر داخلی قوطی‌های کنسرو، پلاستیک‌های خشک پلی کربناتی مثل شیشه شیر نوزادان و لیوان‌های چند بار مصرف و مواد پرکننده دندان ‌ها استفاده می‌شود
صادرکردن,به علاوه نکته مهم در اینجاست که آنها برای مصرف داخل خود قطره ویتامین D دارند، ولی آنچه با نام شربت‌های مختلف با ظاهر بسیار شکیل و گول‌زننده تولید می‌کنند برای صادرکردن است و در کشور خودشان استفاده نمی‌کنند
جاافتاده,رسم ناخوشایندی است این رسم جاافتاده در میان ما؟ این نه در قشر ورزشکاران بلکه در تمام سطوح جامعه رواج دارد
جداکردن,نوبخت به مهم‌ترین هدف کمی برنامه ششم توسعه اشاره کرد و گفت: اگر قرار باشد تا پایان 1404 به جایگاه اول اقتصاد و فناوری برسیم رشد هشت درصدی برای ما حداقلی است و ممکن است به رشد دو رقمی نیاز داشته باشیم که این موضوع در برنامه ششم توسعه گنجانده شده است همچنین ما از آسیب‌شناسی برنامه‌های توسعه گذشته بهره‌مند شدیم و اتفاقا جداکردن احکام دائمی و فرستادن آن برای تصویب به مجلس حاصل آسیب‌شناسی برنامه‌های پیشین توسعه بود
کشدار,وی، نسبت به کشدار شدن رکود کنونی هشدار داده و گفته که  اگر این وضعیت ادامه یابدبه طور قطع به بحران تبدیل خواهد شد
گند,تو گند نزنیا مواظب خودت باش
پزو,پس از این‌که این نامزد جمهوری‌خواه تهدید کرد بین محض آمریکا و مکزیک دیواری خواهد ساخت و توافق‌های تجاری را لغو یا تحت بازبینی قرار می‌دهد، پزو تحت فشار مکرری قرار گرفت و پس از پیروزی ترامپ به پایین‌ترین رکورد تاریخی در برابر دلار رسید
پزو,این اواخر پزو در شرایطی که به نظر می‌رسد ترامپ لحن انتخاباتی تهاجمی خود را آرام کرده، ثابت بوده است، اما تحلیلگران هشدار می‌دهند که ارز مکزیک به محض تحلیف رییس جمهور جدید آمریکا در ژانویه، با نوسان بیشتری مواجه خواهد بود
ترسیدن,در واقع این اقدام موجب ترسیدن آنان از والدین خود می شود و به کودکان کمک نمی کند تا عواقب رفتار خود را متوجه شوند
جداکردن,کارهایی که کرپلین انجام داد جداکردن پارانویید از اسکیزوفرنی است
مسیله,عمده ذخایر نفتی یمن در مناطق مارب - شبوه در شمال و سیعان - مسیله در جنوب واقع شده است
ساییدن,برای ساییدن ۲
سنجیدن,اندازه گیری میزان PH  PH معیاری جهت سنجیدن میزان اسیدی یا بازی (قلیایی) بودن یک ماده است
ایین,رشد ۴۵ واحدی شاخص/ بازار آرام و کم نوسان   انتخاب   ۱ هفته پیش در آخرین روز معاملات بورس تهران در ایین هفته شاخص کل ۴۵ واحد رشد کرد
گیرانداختن,به گفته �زولتان سارنیای�، یکی از محققان دانشگاه جیمز کوک استرالیا، این رژیم غذایی موجب می شود منبع انرژی جایگزینی در اندام موسوم به کتون ایجاد شود و به گیرانداختن مسیرهای غیرعادی انرژی سلولی در مغز بیماران مبتلا به اسكیزوفرنی کمک می کند
سیه,کد خبر: ۲۰۹۷۸۰   تاریخ انتشار: ۱۳۹۵/۱۲/۲۲ پژو 405در محور جلفا- سیه رود دو تبعه جمهوری آذربایجان
درباز,اظهارات اخیر روحانی باز تعریف نقد و تخریب است 19 دی 1395 ساعت 13:23 عضو شورای منطقه ای حزب اتحاد ملت ایران و دبیر جمعیت زنان مسلمان نواندیش منطقه فارس سخنان اخیررئیس جمهوری با مردم را نقطه عطفی درباز تعریف نقد و تخریب و هشدار به تخریب کنندگان دانست و اظهار داشت : روشنگری دکتر روحانی در این زمینه قابل تحسین و قابل تقدیر است
درباز,عضو شورای منطقه ای حزب اتحاد ملت ایران و دبیر جمعیت زنان مسلمان نواندیش منطقه فارس سخنان اخیررئیس جمهوری با مردم را نقطه عطفی درباز تعریف نقد و تخریب و هشدار به تخریب کنندگان دانست و اظهار داشت : روشنگری دکتر روحانی در این زمینه قابل تحسین و قابل تقدیر است
خز,پولانسکی این روزها فیلم «ونوس در پوست خز» را آماده نمایش دارد
خواباندن,ماجرای خواباندن عمار بن یاسر، پدر، مادر و برادرش بر روی سنگهای داغ صحرا و زدن آنها تا آنجا که منجر به شهادت پدر و مادر عمار گردید از نمونه های مشهور این ترفند است
جداشدن,برای تشکیل این سازمان و جداشدن آن از سازمان بسیج
فراش,"برادر قاضی  گفته است: چون اندکی گذشت دو نفر فراش برای بردن ملک و میرزا جهانگیرخان  آمدند و ایشان را از قطار بیرون آورده به گردن هر یک زنجیر دستی (شکاری)  زده گفتند: ""برخیزید بیایید!"" گویا هر دو دانستند که برای کشتن می‌برندشان"
فراش,ما همگی اندوهگین گردیدیم و این اندوه چند  برابر شد هنگامی که دیدیم آن دو فراش زنجیرهایی را که به گردن ملک و میرزا  جهانگیرخان زده و ایشان را برده بودند برگردانیده در جلو اتاق به روی دیگر  زنجیرها انداختند و ما بی‌گمان شدیم که کار آن بیچارگان به پایان رسیده
ضربی,بیرون گرا و مشرف به باغ،با پوشش سقفی ضربی،دارای تالاراصلی واتاقهای متعدد،باتزییناتی از جمله آجرکاری و گچ بری های زیبا در نماهای شمالی و جنوبی،شرفی های لب بام که زیبایی بصری بنا را دوچندان کرده است‌
افسونگر,عکس/ «پژمان بازغی» و دخترش در اکران «افسونگر» تاریخ انتشار: ۰۳ اسفند ۱۳۹۵ - ۲۲:۵۵ تصویر پژمان بازغی و دخترش در اکران فیلم افسونگر را مشاهده می کنید
پزو,تجاری را لغو یا تحت بازبینی قرار می دهد پزو
خز,Saturday 27 August 2016 - 11:53:00   Printable version آذربایجان استخراج نفت از چاه جدیدی در دریای خز را آغاز کرد عصر بازار- جمهوری آذربایجان با بهره برداری از چاه جدیدی در میدان «نفت داشلاری» واقع در دریای خزر روزانه 20 تن نفت و 4200 مترمکعب گاز طبیعی تولید خواهد کرد
جداشدن,-  مکانیسم عمل آنتی اکسیدان ها   آنتی اکسیدان ها با دادن یک الکترون به رادیکال های آزاد از گسترش واکنش های زنجیره ای اکسیداسیون جلوگیری می کنند، به این ترتیب می توان گفت که کارایی و درجه تاثیر یک آنتی اکسیدان به سهولت جداشدن الکترون از آن مربوط می شود
ابادان,کد خبر: ۲۷۷۳۷۰   تاریخ انتشار: ۱۳۹۶/۰۵/۱۴ بازیکن سابق استقلال در فکر لژیونر شدن هافبک پیشین استقلال بازی سایپا و نفت ابادان را از
امدن,سیر تاریخی روی کار امدن هیتلر را به نمایشنامه داشت
نگاشتن,خبرگزاری روسیا سگودنیا به نقل از گزارش این گروه هکرهای آمریکایی به ایجاد اخلال در فعالیت پایگاه اینترنتی وزارت خارجه روسیه و نگاشتن جمله ای هشدارآمیز به روسیه در این پایگاه رسمی دولتی اشاره کرد
امدن,Un-Idle - بازنگری نوشته اصلی توسط mm_reza25 دوست گلم شما با فلش تول زدید یا با مموری ؟؟؟؟بگید تا بگم چیکارش کنید؟// دوست عزیز با فلش تول بیشتر بچه ها زدند منم مشکل رو دارم بفرمایید راه حل چیه؟ تشکر شده 129 با این فایل راحت مشکل برطرف میشود اگه با فلش تول نتونستید رایت کنید با ولکانو راحت رایت میشود--بعد از بالا امدن سیم کارت بزارید سریال اینولید است ولی سیم کارت راحت خط میده  و مشکلی نیست ---اگه سیم کارت شناسایی نشه بیس باند اسیب دیده است G610-U00 V100R001CHNC17B914_Firmware_China_China Unicom_4
امدن,6_05021CWF 167 نوشته اصلی توسط BLACK GSM با این فایل راحت مشکل برطرف میشود اگه با فلش تول نتونستید رایت کنید با ولکانو راحت رایت میشود--بعد از بالا امدن سیم کارت بزارید سریال اینولید است ولی سیم کارت راحت خط میده  و مشکلی نیست ---اگه سیم کارت شناسایی نشه بیس باند اسیب دیده است G610-U00 V100R001CHNC17B914_Firmware_China_China Unicom_4
امدن,6_05021CWF huawei G610S-U00B129 complete spflash_2 Huawei G610-U00_B145_MOD_NAV به غیر از اولی که اولین فایلی بود که رایت شد و تاچ از کار افتاد هیچ کدوم کار نمیکنه همه ارور منطقه میده تشکر شده 167 خدایش سزاواره اینقدر فایل دانلود کردم مشکل حل نشه اگه تضمینی باشه که با ولکانو حل میشه فردا میخرم 203 نوشته اصلی توسط BLACK GSM با این فایل راحت مشکل برطرف میشود اگه با فلش تول نتونستید رایت کنید با ولکانو راحت رایت میشود--بعد از بالا امدن سیم کارت بزارید سریال اینولید است ولی سیم کارت راحت خط میده  و مشکلی نیست ---اگه سیم کارت شناسایی نشه بیس باند اسیب دیده است G610-U00 V100R001CHNC17B914_Firmware_China_China Unicom_4
سیرکردن,کشاورزی معادل سیرکردن ٣٠ میلیون نفر در این میان از
هییت,عضو کمیسیون امنیت: برخی کشورهای منطقه در آرزوی یک انفجار کور در ایران هستند/مردم هوشیار باشند  یک عضو هییت رییسه کمیسیون امنیت ملی معتقد است اطلاع رسانی به مردم  درباره کشف و خنثی‌سازی اقدامات تروریستی به آنها هوشیاری می‌دهد و برای  ایجاد نگرانی در جامعه نیست
فراش,وقال “إنه بسبب استنشاق صمغ الصنوبر في الغابات التي عشت فيها طفلا” وأضاف أن والدته كانت تضع جرة وبها تلك المادة الصمغية تحت فراش من يمرض منهم
افسونگر,وی ادامه داد: همچنین فیلم «افسونگر» حسین تبریزی در سرگروه ماندانا از ۲۷ بهمن‌ماه اکران خود را آغاز می‌کند و فیلم «ماحی» داود خیام هم پس از جشنواره در گروه آزاد به اکران می‌رسد
دراوردن,معنی کلمه Caesarian مربوط‌ به‌ عمل‌ سزارین‌ یا شکافتن‌ رحم‌ و دراوردن‌ بچه‌
شیلینگ,صنعت معدن و تجارت در دیدار با هانس بورگ شیلینگ
مسیله,اگر مسیله  ای که همه را شوکه کرده پوشیدن بیکینی و دکلته است، واقعا این مسیله دیگر  چیز عجیبی نیست
ابادان,کاظمی در پایان مدت زمان اجرای این طرح جدید توسعه‌ای در پالایشگاه نفت آبادان را حدود چهار سال عنوان کرد و خاطرنشان ساخت: کاهش تولید نفت کوره پالایشگاه به کمتر از 10 درصد از مهمترین اهداف کمی و کیفی طرح توسعه و بهینه سازی پالایشگاه ابادان است
سیه,این رسانه سوری در ادامه از قول رهبر معظم انقلاب نوشت: متأسفانه دستهای نامبارک و سیه‌کار، ماه مبارک رمضان را برای بسیاری از ملتهای منطقه در یمن، بحرین، فلسطین و سوریه، تلخ و سخت دشوار کردند که این مسائل برای مردم ایران مهم است
