word,sentence
خواباندن,همچنین باید موقع خواباندن نوزاد بر روی زمین همراه مراقب او باشند، زیرا تجربه نشان داده است که نوزاد به علت کوچکی ممکن است توسط سایر افراد خانواده دیده نشود و دچار آسیب شود و یا ممکن است در معرض گزش حشراتی مانند مورچه قرار بگیرد
خواباندن,چگونه نوزاد را در گهواره بخوابانید؟ معمولا خواباندن نوزاد، کار مشکلی است که والدین به خصوص مادر، در طی شبانه روز با  آن دست به گریبان هستند و کودک ممکن است به هر علتی از خوابیدن امتناع کند
خواباندن,معمولا نوزادان و کودکان تمایل دارند که برای خوابیدن در آغوش گرفته شوند، اما در آغوش گرفتن و خواباندن نوزادان به طور مداوم و همیشگی برای والدین امکانپذیر نیست
خواباندن,به والدین عزیز توصیه می شود برای استفاده بهتر از گهواره، به نکات زیر توجه کنند : اگر نوزاد را عادت دهید که بر روی دستان شما و یا در آغوش شما به خواب برود، برای شما مشکل آفرین خواهد شد - همیشه وقت مشخصی را برای خواباندن کودک خود قرار دهید
خواباندن,- کودک خود را عادت دهید که بر روی پشت خود بخوابد و از خواباندن او بر روی شکم خودداری کنید، زیرا علاوه بر فشار آمدن به شکم او و ایجاد مشکلات کمر و گردن در آینده، احتمال خفگی کودک به خصوص در وسایلی مانند گهواره افزایش می یابد
اوردن,7 – بازی پازل فوق العاده اندروید + مود Buggle 2 – Bubble Shooter بازی جدید پازل از استودیوی بازیسازی Cook Apps خالق بازی پرمخاطب Bubble CoCo برای دستگاه های اندرویدی است که به صورت رایگان ان را در پلی استور عرضه کرده و در مدت زمان کم توانسته بیش از 500 هزار بار توسط کاربران اندرویدی سراسر جهان دانلود شود! داستان بازی حول دو کارکتر دوست داشتی خرس و زنبور می چرخد ؛ این بار خرس حیوان شایان ستایش داستان بازی ما خواهد بود و زنبور عسل به عنوان یک حشره بد معرفی شده ؛ خرس عاشق عسل است و زنبور عسل شر همه عسل ها را ربوده و برای بدست اوردن عسل باید صدها مرحله را پشت سر بگذارید و خرس را خوشحال کنید! شما در این بازی با +500 مرحله چالش برانگیز و منحصر به فرد مواجهید که در ان ها باید با پرتاب حباب ها به سمت حباب های همرنگ اقدام به حذف آن ها نمایید ؛ البته دستاوردها و قدرت های یو پی اس نیز برای افزایش هیجان در بازی قرار داده شده اند که هر از گاهی در اختیار شما قرار میگیرند تا حباب ها را با قدرت و سرعت بیشتری محو نمایید و صعود به مراحل بعدی سریع تر صورت بگیرد! اگر از علاقه مندان به بازی های فکری اندروید هستید همین الان بازی Buggle 2 – Bubble Shooter را نصب کنید، تیروکمان را در دست بگیرید و مرحله هایی متنوع و مهیج را پشت سر بگذارید و یکی از بهترین بازی های پازل اندرویدی را تجربه کنید! نوشته اولین بار در پدیدار شد ؛ برای مشاهده به سایت اصلی یعنی فارسروید مراجعه کنید
اوردن,7 – بازی پازل فوق العاده اندروید + مود Buggle 2 – Bubble Shooter بازی جدید پازل از استودیوی بازیسازی Cook Apps خالق بازی پرمخاطب Bubble CoCo برای دستگاه های اندرویدی است که به صورت رایگان ان را در پلی استور عرضه کرده و در مدت زمان کم توانسته بیش از 500 هزار بار توسط کاربران اندرویدی سراسر جهان دانلود شود! داستان بازی حول دو کارکتر دوست داشتی خرس و زنبور می چرخد ؛ این بار خرس حیوان شایان ستایش داستان بازی ما خواهد بود و زنبور عسل به عنوان یک حشره بد معرفی شده ؛ خرس عاشق عسل است و زنبور عسل شر همه عسل ها را ربوده و برای بدست اوردن عسل باید صدها مرحله را پشت سر بگذارید و خرس را خوشحال کنید! شما در این بازی با +500 مرحله چالش برانگیز و منحصر به فرد مواجهید که در ان ها باید با پرتاب حباب ها به سمت حباب های همرنگ اقدام به حذف آن ها نمایید ؛ البته دستاوردها و قدرت های یو پی اس نیز برای افزایش هیجان در بازی قرار داده شده اند که هر از گاهی در اختیار شما قرار میگیرند تا حباب ها را با قدرت و سرعت بیشتری محو نمایید و صعود به مراحل بعدی سریع تر صورت بگیرد! اگر از علاقه مندان به بازی های فکری اندروید هستید همین الان بازی Buggle 2 – Bubble Shooter را نصب کنید، تیروکمان را در دست بگیرید و مرحله هایی متنوع و مهیج را پشت سر بگذارید و یکی از بهترین بازی های پازل اندرویدی را تجربه کنید! نوشته اولین بار در پدیدار شد ؛ برای مشاهده به سایت اصلی یعنی فارسروید مراجعه کنید
بلندکردن,البته در کنار این کفش‌ها گروهی شامل حدود ٢٠٠ نفر از فعالان محیط زیست و صلح نیز حضور داشتند و با خواندن سرود و بلندکردن دست‌نوشته‌هایی نسبت به گرم‌شدن زمین و وضعیت زیست‌محیطی  آن، اعتراض خود را نشان دادند
بالاکشیدن,اما 16 سرنشین یکی از کشتی‌ها در ماه آگوست توانستند در یک موقعیت مناسب با بالاکشیدن لنگر فرار کنند، اما کشتی دوم با 26 سرنشین آن همچنان گروگان دزدان دریایی هستند
تاباندن,با تاباندن انتهای سیم‌ها، تور را روی دایره ثابت كنید
تاباندن,سپس با تاباندن سیم‌ها به یكدیگر، خوشه‌هایی از گردو و بادام و فندق درست كنید
تاباندن,مجددا با تاباندن سیم‌ها خوشه خود را به اندازه‌ای كه مایلید درست كنید
خواباندن,سوال اینجاست که آیا این کار برای خواباندن جنجال‌ها کافی است؟ با تمام این حرف‌ها رنو قاطعانه اعلام می‌کند که قادر است وضعیت آلایندگی را بدون ضربه زدن به موتور حل و فصل کند
تمثیل,اگر تمثیل غار افلاطون را در نظر آوریم، خورشید قلمرو صورت‌هاست
سنجیدن,»او ادامه داد: «ژاپنی‌ها و کره‌ای‌ها نیز در حال سنجیدن شرایط ما هستند اما شرایط به این‌گونه نیست که ما بتوانیم حجم وسیعی از این شرکت‌ها را در قالب جوینت ونچر داشته باشیم
علفی,"com/Feed""></script> خبرهای دانشکده داروسازی دانشگاه آزاد تولید سبز نوعی نانوذره سمی با کمک یک گیاه علفی   همشهری آنلاین   ۳ هفته پیش انش > پزشکی - همشهری‌آنلای:پژوهشگران دانشکده داروسازی دانشگاه آزاد واحد تهران با استفاده از گیاه ""جو دو سر"" موفق به سنتز نانو ذرات نقره شدند"
خواباندن,بنابر نظریه آکادمی پزشکی کودکان آمریکا، برای پیشگیری از عارضه «مرگ ناگهانی نوزادان» باید آنها را به پشت خواباند، چون به پهلو خواباندن نوزاد، خطر چرخیدن نوزاد به روی شکم و مرگ ناگهانی او را در پی دارد
خواباندن,رختخواب‌های آبی، کیسه‌های شنی، کاناپه، لحاف‌های ضخیم و نرم، مبل راحتی و سایر سطوح نرم برای خواباندن کودک نامناسب و خطرناک‌اند
گند,پس چرا هنوز به جان هم افتادیم؟!   دیگر گند کلمه رانت درآمده است وی  ادامه داد: باز می‌گویند فلانی با ایوبی آشنا است و رانت می‌گیرد
گند,دیگر  گند کلمه رانت درآمده است
ترسیدن,به نقل از پریمیوم اسپورت، همین موضوع باعث ترسیدن سران ناپولی شده، و آنها می خواهند در صورت خروج هیگواین رادامل فالکائو را جانشین او کنند
اوردن,18 – بازی موتورسواری مبتنی بر فیزیک اندروید + مود Fail Hard یکی از زیباترین، هیجان برانگیزترین و لذت بخش ترین بازی های موتورسواری مبتی بر قوانین فیزیک برای سیستم عامل اندروید می باشد که در آن شما باید با استفاده از قوانین فیزیک به گونه ای موتور را هدایت کنید که علاوه بر به دست اوردن سکه های موجود در مسیر، موانع را بدون به زمین خوردن پشت سر بگذارید! تنها کاری که شما می کنید این است که با دقت تمام بدلکاری های مختلفی را انجام دهید و به جمع اوری سکه های موجود در مسیر حرکت بپردازید و با کمک آن ها تجهیزات خود را ارتقا دهید و موتورهای جدید با قدرت بالاتر را بخرید تا در نهایت هیجان را دو چندان کنید! هدف شما رسیدن به صدر بدلکار موتورسواری جهان می باشد ؛ پس باید با تمام سعی و تلاش برای رسیدن به این رتبه یعنی بهترین بدلکار جهان به کار بگیرید
تمثیل,مولوی گرگیچی جامعه پویا را به یک تیم فوتبال تمثیل کرد و گفت: یک جامعه اسلامی پویا و متعالی به مثل یک تیم فوتبال است؛ همانطور که در یک تیم فوتبال بازیکنان با اختلاف نظرات و سلیقه ها در کنار هم و با همکاری هم تحت مدیریت کاپیتان در داخل زمین و مدیریت مربی و تیم فنی تیم به صورت کلان بازی می نمایند و در صورت هماهنگی بالا به پیروزی می رسند، یک جامعه اسلامی نیز برای تعالی به هماهنگی درعین تفاوت آرا و تبعیت ازسرمربی جامعه اسلامی نیاز دارد تا بر تمام مشکلات فائق آید
پرکننده,کامپوزیت شامل یک فاز زمینه (ماتریکس) و یک یا چند فاز تقویت‌کننده (پرکننده یا فیلر) است
جاافتاده,ترامپ اين موقعيت را شناخت و با استفاده از تكراري‌شدن  رويه‌هاي جاافتاده ليبراليستي، در مسيري مخالف قرار گرفت، موج جديدي ايجاد  كرد و همراهان هيجان‌طلب خود را همراه اين موج بالا و پايين برد
علفی,فلاح با اشاره به مدیریت میزان مواد آلی خاک‌ها با شیوه تناوب زراعی، کشت گیاهان به‌ویژه گیاهان علفی ادامه داد: بیشتر فرسایش‌ها در مناطق شمالی مانند استان‌های گیلان و مازندران به‌صورت آبی و عمده فرسایش‌های غرب کشور به‌صورت بادی است که می‌توان با مالچ‌پاشی و کاشت انواع گیاهان سازگار با شرایط هر منطقه آن را کاهش داد
سیه,ما نگوییم بد و میل به ناحق نکنیم / جامه کس سیه و دلق خود ازرق نکنیم مهدی جهانگیری
امدن,به گزارش روابط عمومی نمایش، پس از اجرای بخش اول، هنگامی که فریدون محرابی بازیگر نمایش از حضار خواست تا هر چه می‌خواهند بگویند، یکی از حاضران گفت: پیش از امدن به این جا همراه با نامزدم فیلم فروشنده را دیدیم و بعد به دیدن این نمایش آمدیم
فکرکردن,مطالعه جدید محققان آشکار ساخته است که کابوس های شبانه می تواند ریسک فکرکردن، برنامه ریزی و تلاش برای خودکشی را افزایش دهد
نخودی,کد خبر: ۸۷۶۵۰۳۷   تاریخ انتشار: ۱۳۹۵/۰۷/۳۰ است وجود سفال های نخودی رنگ و با اشکال هندسی
ضربی,پوشش بخش‌های مختلف زیرزمینی‌، به صورت طاق ضربی بوده و پوشش طبقه اول به صورت مسطح و با تیر چوبی ساخته شده‌ که لمه‌کوبی شکیلی به آن زیبایی بخشیده‌ است
ضربی,منبع اصلی، گنبدی شکل و آجرپوش است که بر طاق آجری و  ضربی طرفين استوار است
گستردن,ساکنان مومن و خداجو سنت حسنه گستردن سفره های افطاری
تمثیل,آنجا که با تمثیل مذاکرات هسته‌ای به مسابقه فوتبال، بیان کرد:  «سه گل زدیم و دو گل خوردیم
خمار,اما دستش از همه جا کوتاه بود و دختر خمار و نشئه در کنج خانه دیگری صبح را شب می‌کرد: «دخترم یک بیمار بود و من ناآگاه بودم
امدن,داستان به وجود امدن این فرنچایز بزرگ توسط استودیوی اینفینیتی وارد آنقدری تکرار هست که نیازی به بازگویی ان برای شما در این مقاله نباشد
اوردن,نکته ی جالب در آن است که علارغم عدم میل سازندگان به وجود این سیستم ، و وجود داشتن محتوای حقیقی برای بازیکنان (برای مثال تری آرک در نظر داشت که برای تمام اسلحه ها و لباس های موجود در بلک اپس 3 ، راهی برای بدست اوردن با انجام چالش های مختلف انها وجود داشته باشد) اما به دلیل درآمد بیشتر اکتیویژن با این تصمیم مخالفت کرد
اوردن,با اضافه شدن محتوای بسیار زیادی برای مدرن وارفر ریمسترد ، اکتیویژن برای کمتر شدن مخالفت ها ، با پیشنهاد Raven Software موافقت کرد که این سیستم به نفع بازیکنان بهبود یافت و حال تمامی محتویات جعبه ها ظاهری هستند و هیچگونه اکس پی دو برابر و یا اسلحه ی قوی تر در انها وجود ندارد و بازیکنان با بدست اوردن Part قادر به خرید لباس دلخواه خود به سادگی هستند
اوردن,چه داستانی را چه قدر ضعیف بازگو کردی! اینفینیت وارفر از معدود بازی هایی است که شما را به اینده ای بسیار دور (سال 2142) میبرد ، اما در عین حال تا جای ممکن سعی میکند که داستانی قابل باور و محیطی طبیعی را به شما نشان دهد ، که در این امر نیز بسیار موفق بوده ، داستان بازی از به صورت عالی پایه ریزی شده است ، اما به دلیل خرج تبلیغاتی بزرگ برای بدست اوردن شخصیت معروف جان اسنو (کیت هرینگتون) شخصیت منفی در صحنه های بسیار کمی در بازی حضور دارد و حضور یک شخصیت منفی قوی باز هم در اینجا حس نمیشود
ضربی,دهانه‌های طاق‌های پل عریض ، و به سبک جناقی یا ضربی بسیار زیبا و شکیل اعمال شده است
نخودی,نگرانی‌های نخودی ۲۵درصد افزایش قیمت حبوب آن هم تنها در چندماه، این دغدغه را ایجاد کرد که مبادا این کالای به نسبت ارزان‌قیمت، به‌گونه‌ای نردبان قیمت را بالا ببرد که هر خانواده‌ای به راحتی نتواند در پی آن برود و حبوب هم مانند برخی دیگر از محصولات غذایی بر سر سفره‌ها رنگ ببازد
علفی,تخریب ارسباران و مسئولانی که دیر نگران می‌شوند / زنگ خطر برای ارسباران / ارسباران در حسرت دیروز / کارخانه‌ای که جنگل‌های ارسباران را نابود می‌کند /  ارسباران بیستمین پارک ملی کشور / تخریب هزار هکتار ذخیره‌گاه زیستکره ارسباران ارسباران را می توان از نظر تنوع گونه های درختی و درختچه ای و علفی و خشبی و همچنین از نظر تنوع جانوری به عنوان یک ذخیره گاه بی نظیر شناخت که بر همین اساس و به دلیل وجود گونه‌های گیاهی و جانوری کمیاب، چشم‌اندازهای بکر و وسیع  و شکنندگی و آسیب‌پذیری بالا، در سال‌های50 و 52 شمسی ابتدا به عنوان منطقه ممنوعه و سپس منطقه حفاظت شده معرفی و تحت مدیریت سازمان حفاظت محیط زیست قرار گرفته است
شتری,الف) به فرد داغ دیده مخصوصاً در مراحل نخست ، نصیحت نكنیم مثلا اینكه «این شتری هست كه در خانه همه می خوابه » یا اینكه « تو باید صبور باشی ، تو باید تكیه گاه باشی »
سیه,بنای مشهورقصر بهرام که در واقع یک کاروانسرای شاه عباسی است و کاروانسرای عین الرشید، آبراه سنگی سیه کوه که آب مورد نیاز قصر بهرام را تامین کرده، بقایای ساختمان حرمسرا، کاروانسراهای سفید آب و لکاب و آب انبار قیلوقه از دیگر جاذبه‌های تاریخی این منطقه است
بیصدا,کد خبر: ۲۷۵۱۹۱   تاریخ انتشار: ۱۳۹۶/۰۴/۲۷ دختری که نامش کیمیاست آرام و بیصدا کنار عرسک خوابیده
تاباندن,کاربر امکان تاباندن صفحه گوشی هوشمند خود بر روی هر
خواباندن,این مقام مسئول در پایان نیز گفت: جوشاندن شیر غیرپاستوریزه و خواباندن پنیر محلی حداقل به مدت 3 ماه در آب نمک از دیگر توصیه‌های کارشناسان دامپزشکی به مردم به منظور پیشگیری از ابتلاء به این بیماری است
ساییدن,وی از مصرف خام این گیاه دارویی گفت و اظهار کرد: برگ‌های این گیاه را نیز می‌توان اول از خارها پاک نمود و به عنوان یک جایگزین برای اسفناج مصرف کرد و یا می‌توان به صورت خام آنرا به سالاد اضافه نمود، همچنین می‌توان با پاک کردن این گیاه، یعنی قطع کردن یا ساییدن ساقه و برداشتن برگ‌های خار مانند اطراف گلها و حذف گلبرگ‌های صورتی رنگ به صورتی که دانه‌های آنها از آن جدا نشود، می‌توان کاسه دان گل به همراه دانه‌های آن را نیز به صورت خام یا جوشانده و یا در سالاد مصرف نمود
کشدار,به گزارش صبحانه ، همان ماده خوراکی نرم و لطیف و کشدار که آب از دهان آدم سرازیر می‌کند! اما آیا خوردن آن مفید است یا مضر؟ چه خواصی دارد؟ اصلا سر و کله‌اش از کجا پیدا شده؟ چرا برخی می‌گویند بد و برخی دیگر می‌گویند خوب است؟ بگذارید در ادامه این مطلب درباره اینها بیشتر توضیح دهیم
امدن,این هنرمند با ۹ بار جراحی پلاستیک زیباترین زن جهان شد؟ + تصاویر 19 تير 1392 ساعت 19:46 مجسمه و اجرای اورلان به نام «بوسه ی هنرمند» باعث شهرت او در جامعه ی هنری شد و موجب بوجود امدن واکنش های مثبت و منفی شد
امدن,مجسمه و اجرای او به نام «بوسه ی هنرمند» باعث شهرت او در جامعه ی هنری شد و موجب بوجود امدن واکنش های مثبت و منفی شد
جداشدن,در حین پرتاب دو موشک تقویتی دیسکاوری دو دقیقه پس از جداشدن از سکوی مرکز فضایی کندی با موفقیت از مدارگرد جداشدند و سپس محفظه حجیم خارجی سوخت شاتل نیز  از آن جدا شد
اهسته,موجودی عجیب با هیکلی انسان وار سوار بر شیئی تخت و پرنده و در حالتی که زانو زده بود اهسته اهسته از ان خارج شد و زره فلزی و عجیبش را بر تن کرد
امدن,چیف پس از به هوش امدن و خروج از خواب سنگینش توسط سفینه های جستجوگر یافت شد و به زمین بازگشته و مورد تقدیر قرار میگیرد
ترسیدن,اگر شما به مکانی دوست داشتنی بروید، دیگر دلیلی برای ترسیدن وجود ندارد
کشدار,راننده تاکسی چانه اش گرم شده اما قبل از آنکه فرصت پیدا کند همه آنچه می خواهد را بر زبان بیاورد مجبور می شود روی ترمز بزند و آخرین جمله اش را بگوید:«این هم قلعه خوشبختی» خوشبختی را با پوزخندی کشدار ادا می کند و در حالی که بقیه کرایه ماشین را بر می گرداند با نگاه هایی عمیق خانه را برانداز می کند
جداشدن,"com/Feed""></script> خبرهای وابستگی دلیل ترس نسبت به جداشدن از تلفن همراه   مرور نیوز   ۱۱ ساعت پیش حث‌های مربوط به مشکلات نسل ابتدایی هزاره سوم وابستگی اعتیاد گونه به تلفن‌های همراه هوشمند و استرس دوری از موبایل، مطرح می‌شود"
جداشدن,دلیل ترس نسبت به جداشدن از تلفن همراه   آفتاب نیوز   ۱۷ ساعت پیش در بحث‌های مربوط به مشکلات نسل ابتدایی هزاره سوم وابستگی اعتیاد گونه به تلفن‌های همراه هوشمند و استرس دوری از موبایل، مطرح می‌شود
گند,کد خبر: ۲۶۰۷۷۷   تاریخ انتشار: ۱۳۹۶/۰۱/۲۶ مسدود بودن راه اصلی وبخش شمالی روستاهای گند ملاعیسی دوستک
ضربی,اما نوازندگان و سازها در ارکسترهای کامل مانند ارکستر سمفونیک، ارکستر فیلارمونیک و فیلارمونیک، از چهار دسته کلی تشکیل می‌شوند که عبارتند از: سازهای زهی، سازهای بادی چوبی، سازهای بادی برنجی و سازهای ضربی
عملکردن,فولادگر:اصولگرایان‌ریزش رأی‌نداشتند،نمی‌توانم‌مسائل‌رابازکنم روز نو : اختلاف رای اصولگرایان بااصلاح طلبان درتهران آسیب‎شناسی شود| لزوم جذب آرای خاکستری  یکی از نمایندگان اصولگرای مجلس معتقد است علت شکست اصولگرایان در انتخابات 96 ضعیف عملکردن آنها در ارائه برنامه‎ها و مناظرات بوده است
خمار,چشمانش را خمار کرد و با یک  نفس، کام عمیقی از آن گرفت و بعد از چند ثانیه، آرام دودش را بیرون داد
سیه,تحصیلی در مدارس بخش سیه رود فردا شنبه 14 آذرماه
پرکننده,از خرید مکمل های کلاژن حاوی پرکننده هایی مانند مالتودکسترین
نخودی,سفال‌های یافت شده در پیرامون قلعه از انواع نخودی، نقش استامپی، نقش زیر لعاب و سفال‌های لعابدار سبز رنگ، لاجوردی و آبی است که قدمت قلعه را حداقل به قرون دوم و سوم دوره اسلامی می‌رساند
سیه,انشاءالله بعد از برگزاری انتخابات فرصت کافی وجود خواهد داشت تا  درباره همه این اتهامات روشنگری کنیم، تا سیه روی شود هر که در او غش باشد
تمثیل,این چالش ممکن است حتی بدتر از تمثیل قدیمی سوزن در یک انبار کاه باشد
دریافتن,دریافتن اینکه رانندگی در حالت خواب‌آلوده چقدر می‌توانند خطرناک باشد، اقدامی مهم برای ایمن‌تر ماندن در جاده‌هاست
اهنگ,کد خبر: ۷۲۷۷۸۳   تاریخ انتشار: ۱۳۹۶/۰۴/۱۸ روزنامه قالیباف،پخش اهنگ محسن چاوشی،دوهفته بعد از اتمام انتخابات را مصداق تبلیغ برای روحانی خواند! چاوشی در دو هفته بعد از انتخابات را مصداق تبلیغ
فتوکپی,شرایط داشتن کارت بازرگانی اینهاست: سه برگ اظهارنامه ثبت‌نام در دفاتر بازرگانی جهت اخذ کارت بازرگانی پلمب دفاتر تجارتی (‌روزنامه و کل‌) در سال جاری و ارائه گواهی پلمب دفاتر تجارتی جهت اخذ کارت بازرگانی یک برگ فتوکپی شناسنامه (‌در صورتی که متقاضی شخص حقیقی باشد‌) جهت اخذ کارت بازرگانی فتوکپی آگهی تاسیس شرکت و آخرین تغییرات آن (‌در صورتی که متقاضی شخص حقوقی باشد) جهت اخذ کارت بازرگانی فیش پرداختی حق‌الثبت‌نام در دفاتر بازرگانی جهت اخذ کارت بازرگانی شرایط گرفتن کارت بازرگانی خیلی ساده است
ترسیدن,دیگر سنم از ترسیدن گذشته! من اصلاً این را نمی‌شناسم
کشدار,نکته‌ای که او در پیام نوروزی‌اش به آن اشاره کرد هرچند دیگر آن را تکرار نکرد اما روشن است که روحانی و کابینه او همچنان تلاش می کنند تا با برجسته سازی یکی از معدود مزیت‌های خود، یعنی توان گفتگو با طرف‌های غربی، کشور را نیازمند دولتی نشان دهند که توان راهبری چنین مذاکراتی را دارد و این درحالی است که اصولا در شرایط پس از مذاکره، کشور به دولتی نیاز دارد که قدرت استفاده از مزیت‌های مذاکرات را داشته باشد نه اینکه همچنان دنبال کشدار کردن گفتگوهای خارجی باشد
ضربی,وقتی جنگ بر آن سوار می شود قوی تر شده و ضربات شمشیرش دشمنان را به ضربی از هم می درد
نخودی,قرص بواسیر هلیله سیاه و هلیله زرد و مصطکی و کندر و ریوند چینی و انزورت و گل سرخ و صبر زرد داروها را  مساوی بگیرید و بکوبید و نرم کنید و در آب مقل ازرق خمیر کرده و بصورت قرص های یک نخودی خشک کنید قرص های بواسیر نسخه های متعدد دارد که در کتاب های داروسازی گیاهی موجود میباشد بخصوص قرصی نیز از حضرت امام رضا (ع) نقل شده است که ان بسیار موثر تر است
گبر,با کمک برادرم جسد مهدی را داخل صندوق عقب خودرویش گذاشتم و خودم به تنهایی آن را به قلعه گبر شهرری بردم و با ریختن بنزین روی خودرو، جسد را به آتش کشیدم و تنها گوشی قربانی را برداشتم و آن را نیز در یکی از کوچه پس‌کوچه‌های تهران به زمین انداختم
اگاهانه,ایا نباید مالک به تمام تعهدات قانونی خود پایبند باشد؟ ایا سیستم بانکی می تواند به نفع مالک در اموال مردم تصرف کند؟ ایا مالک نباید خسارات وارده به خانواده ها بواسطه 9 ماه ضبط و توقیف اموال مردم ،را اعاده نماید؟ ایا مردم باید خسارت وجریمه زیاده خواهی مالک را بپردازند؟ اگر اموال مالک در داخل و خارج اگاهانه شناسائی شود،بالغ بر سی و شش هزار میلیارد تومان است،فقط اموال نهان در پ مشهد را بررسی کنید؛ چگونه است این افراد در موسسات و بانکهای دیگر سهام دارند وشناسائی نمی شود؟ چگونه همین افراد با عناوین دیگر وسهامداران صوری موسسه دیگری بنا کردند،تا همین مسیر را تکرار کنند؟
مسیله,کویر مرنجاب در شمال آران وبیدگل در استان اصفهان قرار دارد، این کویر از شمال به دریاچه نمک، از غرب به کویر مسیله و دریاچه های نمک حوض سلطان و حوض مره، از شرق به کویر بند ریگ و پارک ملی کویر و از جنوب به شهرستان آران و بیدگل محدود می شود
اوردن,مادری که پسری نوجوان دارد از فشار فرزند خود از برای بدست اوردن گوشی همراه می گوید و اینکه این خواسته وی را با ترفندهای بسیار به عقب می اندازد و گمان می کند تا چند وقت دیگر نتواند دیگر مقاومت در برابر این خواسته بکند و تنها راهی به ذهنش می رسد آموختن مدیریت صحیح در این زمینه است و اجرایی کردن آن بعد از شکسته شدن مرز عقب اندازی خواسته فرزند خود است
